Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps
14.44430495100005;2.9103830456733704E-11;2.3283064365386963E-10;1209.8199914534052;9.62412565524025E-16;0.005000827847818536;1.2030157118777334E-16;0.002849603526739081;0.24472726400000003;92.92137892800001;371.147629712;2.3356322080000003;0.0;;;
25.99999997800205;2.9103830456733704E-11;2.9103830456733704E-11;791.4611674870539;1.227965631454387E-16;0.0033393787042923237;1.2279656366354905E-16;0.005407477957586452;0.140475712;62.007399136000004;312.44224264;1.7694934240000002;0.0;;;
16.00000000000091;2.9103830456733704E-11;5.820766091346741E-11;4797.313901086891;2.604749544720579E-16;0.021467623092142556;1.3023747781883197E-16;0.0020069477873041427;0.091335728;102.128974896;462.68849616000006;3.1236384320000004;0.0;;;
19.99999999999818;2.9103830456733704E-11;1.1641532182693481E-10;367.1990684848279;4.975394225529928E-16;0.0015693468042664463;1.2438485616984806E-16;0.0020195252466246568;0.115637152;107.16065468800001;206.382587824;0.11984776000000001;0.0;;;
22.00000000000182;0.0;2.0372681319713593E-10;618.7298110115225;8.550394550024063E-16;0.002596803014385151;0.0;0.0017250775294899274;0.09621412800000001;110.16843356800001;318.46587660800003;11.412591376;0.0;;;
20.0;2.9103830456733704E-11;1.1641532182693481E-10;60.91885236604139;4.940924302881155E-16;2.5855311372497845E-4;1.2352310809628831E-16;0.0016243431940993164;0.077504864;102.853721984;191.94729561600002;1.5518668320000002;0.0;;;
21.017293714814514;2.9103830456733704E-11;1.4551915228366852E-10;4743.517485601886;6.587720861865356E-16;0.021474128147113487;1.3175441783376558E-16;0.004095286491305452;0.081272704;90.279144544;179.09273808;1.7886350240000002;0.0;;;
14.0;2.9103830456733704E-11;2.6193447411060333E-10;34.92387604832766;1.1171824149687032E-15;1.4895458294532436E-4;1.2413137997040246E-16;0.0012301681196595722;0.156537232;83.814556432;163.13413020800002;10.891798256000001;0.0;;;
22.983447109500048;2.9103830456733704E-11;5.820766091346741E-11;3153.7117010996735;2.413676351138887E-16;0.013077384082028383;1.2068381805737963E-16;0.0045322134139099005;0.08466584;59.58002536;353.21532;5.0380383360000005;0.0;;;
20.0;0.0;5.820766091346741E-11;523.5814568650676;2.3984626784384733E-16;0.0021574318034437243;0.0;0.003983746805359311;0.086794912;61.386122432;278.060150576;0.24949312;0.0;;;
7.275957614183426E-12;0.0;1.4551915228366852E-10;360.1083462688839;6.035505114493571E-16;0.001493573691561468;0.0;2.1182511910363052E-16;0.12152736;62.339817568;154.024069504;12.157691568;0.0;;;
0.0;0.0;5.820766091346741E-11;308.07219081083895;2.3937708409698534E-16;0.0012669367205903643;0.0;0.0;0.119232288;52.880156096;253.22986332800002;1.617113856;0.0;;;
21.549751205473513;5.820766091346741E-11;1.1641532182693481E-10;141.00270879323944;4.717930165140275E-16;5.71437612711389E-4;2.358965092130247E-16;0.004031223843038679;0.205183568;63.988787376000005;167.800231088;18.452020784000002;0.0;;;
20.0;2.9103830456733704E-11;1.1641532182693481E-10;1307.930939387239;4.816807619407514E-16;0.005411703237768124;1.2042019098343917E-16;0.005656978771930791;0.42754219200000004;72.428736848;313.111417136;1.82191816;0.0;;;
24.0;2.9103830456733704E-11;1.1641532182693481E-10;544.7693975511938;4.653597014956319E-16;0.0021776663180011237;1.1633992583896631E-16;0.0040502233000047905;0.30881283200000004;91.806262512;171.93282760000002;2.14096176;0.0;;;
12.0;0.0;1.7462298274040222E-10;854.5492677967122;6.935369389198828E-16;0.0033939489315610275;0.0;0.0010850428804291944;0.22206924800000002;103.111493792;109.49084496;0.134068512;0.0;;;
0.0;0.0;1.7462298274040222E-10;94.70349116576836;6.593638151478671E-16;3.57593568147316E-4;0.0;0.0;0.13434888;71.72668776;158.764563712;1.7225817440000002;0.0;;;
7.275957614183426E-12;0.0;8.731149137020111E-11;2050.0437347742845;3.3626575663470233E-16;0.007895404138043781;0.0;1.7213220382813598E-16;0.08115872;91.21664168000001;153.416044048;5.426035968000001;0.0;;;
20.000000000511136;5.820766091346741E-11;1.7462298274040222E-10;676.9553978418699;6.426815706752161E-16;0.002491463340825386;2.1422719101351273E-16;0.0024315663351511;0.139189856;73.15650788800001;181.11200328;5.274998704000001;0.0;;;
18.00000000000091;0.0;2.3283064365386963E-10;1169.5344699138077;8.614705192338207E-16;0.004327263177110423;0.0;0.0030202883789769578;0.065647328;47.182700208;260.97923992;1.6899020480000002;0.0;;;
0.3808484225273787;0.0;5.820766091346741E-11;1308.5002716478775;2.1474681852608005E-16;0.004827479184077046;0.0;8.392351951325653E-5;0.14098011200000002;129.287302192;171.006584736;2.0856287360000003;0.0;;;
0.8141090768785944;0.0;0.0;997.3003048285027;0.0;0.003555643787432758;0.0;6.536992988156176E-5;0.25187939200000004;137.407521056;95.835276928;0.196245728;0.0;;;
2.9355316104029043;0.0;5.820766091346741E-11;330.9158753742813;2.0083918754503548E-16;0.0011417891518445116;0.0;2.759840945723909E-4;0.14027435200000002;112.26129425600001;99.74404443200001;0.203467152;0.0;;;
0.0;0.0;1.1641532182693481E-10;139.20395315263886;3.967071503738335E-16;4.743637082946461E-4;0.0;0.0;0.083683424;92.68191436800001;61.856908672;1.0182735200000002;0.0;;;
0.0;0.0;1.1641532182693481E-10;484.80438603658695;4.138182302450512E-16;0.0017233203551684302;0.0;0.0;0.09557563200000001;93.35033992000001;90.103107232;60.095373808000005;0.0;;;
1.8189894035458565E-12;0.0;1.1641532182693481E-10;742.4769432450994;4.042693441088183E-16;0.002578360504386125;0.0;1.3535860359313373E-16;0.134843712;109.57528916800001;204.701775744;5.32371384;0.0;;;
1.1641350563086235;0.0;2.3283064365386963E-10;857.9558719993802;7.78063304704861E-16;0.002867079576870178;0.0;2.144552111206726E-4;0.088882576;97.338086352;214.91504352;1.22199488;0.0;;;
1.8189894035458565E-12;0.0;2.3283064365386963E-10;166.31504329910967;7.960217388867155E-16;5.686123971697579E-4;0.0;1.686212597374018E-16;0.12092032000000001;111.465128112;97.710821824;1.437611392;0.0;;;
0.0;0.0;0.0;796.4294141436112;0.0;0.002686497272378805;0.0;0.0;0.08995188800000001;107.9770484;109.447988096;0.533256528;0.0;;;
0.9498567363662005;0.0;2.3283064365386963E-10;2916.3363526952453;7.969475813108383E-16;0.009982222159638942;0.0;8.998120985811327E-5;0.068430928;137.16818150400002;156.020638864;5.466114064;0.0;;;
0.2648145730909164;0.0;5.820766091346741E-11;1089.7161083768588;1.9463130837451294E-16;0.0036437278068028756;0.0;4.5566023562963243E-5;0.030329888000000003;141.497712592;108.882896544;2.714712832;0.0;;;
0.21017420688258426;0.0;2.9103830456733704E-10;2054.411135723698;9.462876537985566E-16;0.006679752697063898;0.0;3.496041439684189E-5;0.027235792;139.58151937600002;44.587164496;1.858412288;0.0;;;
1.896464544457558;0.0;2.3283064365386963E-10;1085.2338130892022;7.652492921385239E-16;0.0035668604311185053;0.0;2.0757131376044968E-4;0.014943584000000001;143.47848105600002;85.752971984;1.9823139840000001;0.0;;;
1.785506953852746;48136.11391008654;48620.02677055035;48620.02677054395;0.18459151905152757;0.18459151975232616;0.18275428895932205;1.6306871792891772E-4;0.263719376;1803.4028992800002;552.6077244;4.591467104;0.0;;;
1.8189894035458565E-12;19632.95575897995;19654.404988541384;20157.267797617475;0.07512102344826092;0.07704301369326894;0.07503904271972901;1.2301286518359611E-16;0.141242304;74.35437060800001;439.164661808;0.08689240000000001;0.0;;;
1.8189894035458565E-12;2.9103830456733704E-11;5.820766091346741E-11;1264.5044090473384;2.441300236778144E-16;0.005303485619789667;1.2206501235086273E-16;1.344530420662501E-16;0.07943852800000001;42.795319744000004;322.53804644800005;1.989676272;0.0;;;
0.7917721636167698;0.0;8.731149137020111E-11;109.3955533489061;3.6112545921705806E-16;4.524664392149879E-4;0.0;1.359211977051519E-4;0.092102816;66.504295072;123.30045500800001;1.068664464;0.0;;;
1.8189894035458565E-12;0.0;1.1641532182693481E-10;1677.3177701652457;4.66637047183833E-16;0.006723329904630684;0.0;1.5082882607491678E-16;0.10752932800000001;81.14977040000001;107.38453376000001;2.193879136;0.0;;;
1.5034749555579765;0.0;1.4551915228366852E-10;235.56144270728691;5.910170929953125E-16;9.567183251912337E-4;0.0;2.304183022913384E-4;0.120565536;69.33416099200001;147.443385968;1.633177024;0.0;;;
0.0;0.0;2.6193447411060333E-10;57.566083194164094;1.0918175754300662E-15;2.399518500016225E-4;0.0;0.0;0.23276153600000002;146.246654928;242.084250848;2.406172064;0.0;;;
0.0;0.0;2.9103830456733704E-10;135.95613860551384;1.275734405523895E-15;5.959487864641968E-4;0.0;0.0;0.234852944;95.13862830400001;160.14654417600002;0.206475456;0.0;;;
0.0;2.9103830456733704E-11;5.820766091346741E-11;4773.5370586803765;2.526736087119377E-16;0.020721444930861973;1.2633680490438425E-16;0.0;0.241903584;73.788708848;222.98512299200002;2.8627040960000003;0.0;;;
2.5755790360444735;0.0;2.0372681319713593E-10;2077.4016025548044;8.622067156329416E-16;0.008791918904835742;0.0;4.287267700487925E-4;0.366932864;81.660998816;192.212054144;60.098097792000004;0.0;;;
0.9009821504591855;0.0;2.0372681319713593E-10;577.8142526187003;8.421109948335219E-16;0.0023884128430467734;0.0;2.3118106946775033E-4;0.34763235200000003;79.24835448;125.45058092800001;2.6591964320000003;0.0;;;
9.094947017729282E-13;2.9103830456733704E-11;8.731149137020111E-11;613.5812691305764;3.6838968943631605E-16;0.002588857555694063;1.2279656366354905E-16;1.3112528922619666E-16;0.39236126400000004;79.966992496;115.19841580800001;60.11428385600001;0.0;;;
3.637978807091713E-12;2.9103830456733704E-11;2.0372681319713593E-10;2962.5011280594626;9.116623406522027E-16;0.013256972326288427;1.3023747781883197E-16;2.803867688702957E-16;0.36066328000000003;82.31898534400001;160.63931720000002;3.3427385760000004;0.0;;;
0.0;2.9103830456733704E-11;1.1641532182693481E-10;224.16973997469177;4.975394225529928E-16;9.580636097312393E-4;1.2438485616984806E-16;0.0;0.250652096;87.39210473600001;60.470065312;0.14297816000000002;0.0;;;
0.0;0.0;5.820766091346741E-11;975.2170971158193;2.4429698714354467E-16;0.004092976695805489;0.0;0.0;0.33696848;87.74491745600001;167.915525616;1.7995501280000001;0.0;;;
2.5139968827279517;0.0;0.0;570.1163354433666;0.0;0.0024197001090671623;0.0;2.7623168677250187E-4;0.30208568;202.758959792;128.98068052800002;1.971685984;0.0;;;
1.1823431123048067E-11;0.0;2.3283064365386963E-10;958.9851990304887;1.054035337898457E-15;0.004341371380557447;0.0;1.6939029254760476E-15;0.416427088;88.46240792;59.406512368;10.837532016;0.0;;;
83.4265539730659;2.9103830456733704E-11;0.0;1183.5722489792388;0.0;0.005048079728847974;1.2413137997040246E-16;0.015763873160154797;0.47500684800000004;62.140914464000005;277.841429344;2.2607997280000003;0.0;;;
0.0;2.9103830456733704E-11;5.820766091346741E-11;1845.42082037637;2.413676351138887E-16;0.0076523408441610645;1.2068381805737963E-16;0.0;0.581639792;50.269350624000005;54.051404240000004;60.109225504;0.0;;;
0.0;0.0;5.820766091346741E-11;241.31046289109509;2.3984626784384733E-16;9.94326403883975E-4;0.0;0.0;0.586941104;197.42613433600002;93.36615657600001;0.242952032;0.0;;;
1.8189894035458565E-12;2.9103830456733704E-11;2.9103830456733704E-11;108.79891701805172;1.2071010228987142E-16;4.512508577271554E-4;1.207101027905247E-16;1.8465126944786163E-16;0.755330864;52.901330208000005;118.17987464000001;0.2377448;0.0;;;
0.0;0.0;1.7462298274040222E-10;507.50935011473484;7.181312522909561E-16;0.0020871154582664366;0.0;0.0;0.773837792;70.11396056000001;102.927197504;0.260948512;0.0;;;
0.0;5.820766091346741E-11;1.7462298274040222E-10;226.6212619750586;7.076895247710412E-16;9.184214547435616E-4;2.358965092130247E-16;0.0;0.825177664;67.505200048;176.24121403200002;15.068050208;0.0;;;
0.10377052817511867;0.0;2.6193447411060333E-10;3016.2228905361844;1.0837817143666906E-15;0.012479942702626349;0.0;1.6628953204711273E-5;0.725127696;90.593891936;188.235741792;2.68535864;0.0;;;
8.694769348949194E-10;0.0;2.9103830456733704E-11;900.6826019980072;1.1633992537390799E-16;0.0036003971118740265;0.0;7.224445178662275E-14;0.794012224;95.25546648000001;120.14164924800001;2.07421752;0.0;;;
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-10;3311.11808523527;1.1558948981998047E-15;0.013150518186775838;1.1558949027905852E-16;1.2387354975751008E-16;0.496626848;133.22864288;119.11038675200001;0.212013216;0.0;;;
74.2629554850082;0.0;5.820766091346741E-11;101.91282406751998;2.1978793838262237E-16;3.8481549042879425E-4;0.0;0.006278837508642194;0.44890840000000004;86.011923936;51.124867552000005;0.216108304;0.0;;;
330.5811554738375;0.0;1.1641532182693481E-10;2311.1193810430414;4.483543421796031E-16;0.00890089377854638;0.0;0.06087263861456253;0.520767184;87.470457264;77.62380505600001;0.25600216000000003;0.0;;;
1.9990693544968963E-9;0.0;2.9103830456733704E-10;75.52769389591413;1.0711359511253602E-15;2.779717558330291E-4;0.0;2.7555231894166104E-13;0.744943872;86.135776128;178.674161184;1.9812271680000002;0.0;;;
37.31474508228894;0.0;1.1641532182693481E-10;3734.8906858482515;4.3073525961691035E-16;0.013819049674179273;0.0;0.0036437078658697396;0.9068959360000001;47.578983120000004;285.880107344;0.314422592;0.0;;;
0.9238760931311845;0.0;1.7462298274040222E-10;4772.8606361022685;6.442404555782402E-16;0.017608621005685828;0.0;7.696643237442163E-5;0.816106336;129.320517776;224.14070288000002;0.223137776;0.0;;;
0.0;0.0;2.9103830456733704E-10;4167.9670742421295;1.0376298200654051E-15;0.014859923497468251;0.0;0.0;0.86031712;133.56760398400002;177.83943406400002;0.18793590400000001;0.0;;;
1.8189894035458565E-12;0.0;1.7462298274040222E-10;51.36472139059333;6.025175626351065E-16;1.772283714250999E-4;0.0;1.2518222449313511E-16;0.862079216;142.60003208;180.033462224;0.21499752000000003;0.0;;;
358.8372656908432;0.0;1.1641532182693481E-10;167.7797297432553;3.967071503738335E-16;5.717410531467754E-4;0.0;0.060447528344897396;0.9144559040000001;95.5214916;159.418613392;60.118500752;0.0;;;
85.51435254282478;0.0;0.0;1500.905823596986;0.0;0.0053352272204903765;0.0;0.0067134023146775655;0.57424304;108.224664704;333.395573136;2.436235392;0.0;;;
1.8189894035458565E-12;0.0;1.1641532182693481E-10;2220.2964498820947;4.042693441088183E-16;0.007710306328684107;0.0;2.281634060632873E-16;0.9271606560000001;108.78716097600001;174.15644636800002;12.265662480000001;0.0;;;
165.15151159170546;5.820766091346741E-11;1.1641532182693481E-10;220.0933369444101;3.890316523524305E-16;7.354983303371818E-4;1.9451582682623976E-16;0.027083878566697344;0.8310021280000001;107.51231337600001;163.48768104;26.712496336;0.0;;;
0.0;0.0;0.0;26.000000185274985;0.0;8.889107165835372E-5;0.0;0.0;0.722599744;85.38245913600001;73.97320128;18.369159568;0.0;;;
7.275957614183426E-12;0.0;2.3283064365386963E-10;160.31708759145113;7.853789373977275E-16;5.407778905218658E-4;0.0;1.5497304335964507E-16;0.7285701760000001;106.79350449600001;162.205012304;0.26750336;0.0;;;
1.5856081309966612;0.0;2.3283064365386963E-10;2509.7747099255794;7.969475813108383E-16;0.008590617026039091;0.0;2.4180654294526777E-4;0.8280927360000001;134.39037033600002;219.41166636800003;1.6032384640000001;0.0;;;
9.094947017729282E-13;0.0;5.820766091346741E-11;3863.929520446225;1.9463130837451294E-16;0.01291997734909816;0.0;2.3460385485952655E-16;0.8007305760000001;113.226597584;255.12501470400002;3.7445617280000003;0.0;;;
9.094947017729282E-13;0.0;1.7462298274040222E-10;1585.16567220242;5.67772592279134E-16;0.005154038785161304;0.0;1.3937834077388964E-16;0.8390995360000001;138.706934256;154.37878465600002;0.8543311840000001;0.0;;;
1.8189894035458565E-12;0.0;2.9103830456733704E-10;192.149126737786;9.56561615173155E-16;6.315405111494152E-4;0.0;1.2166931074932287E-16;0.9283905600000001;94.674012144;50.995158224;2.064354976;0.0;;;
7.275957614183426E-12;79841.62664202074;80352.1459755818;80353.68320555054;0.30506615627095507;0.30507199369943083;0.30312791210303025;1.2802626635910177E-16;0.24294019200000003;1803.51416304;691.3752096960001;0.278051472;0.0;;;
7.275957614183426E-12;51488.20764451759;51511.52339727478;51511.52339721905;0.19688198952032968;0.19688199027261852;0.1967928752262401;1.2731144189454904E-16;0.19114065600000002;1811.530706704;104.53563139200001;0.186096544;0.0;;;
0.8725490624383383;2440.7687545663503;2454.5698151962424;2713.660238755576;0.010294764945005088;0.011381421804671946;0.01023688165771352;8.710452814786515E-5;0.097743376;44.221388048;229.64919806400002;1.495297472;0.0;;;
9.094947017729282E-13;0.0;1.1641532182693481E-10;3008.9376889636624;4.815006122894107E-16;0.012445143154977942;0.0;1.156997972567639E-16;0.044214896000000004;74.21187867200001;148.71991856;3.3923137600000004;0.0;;;
0.0;2.9103830456733704E-11;2.9103830456733704E-11;135.89786238525994;1.1665926179595825E-16;5.447305086740893E-4;1.1665926226357308E-16;0.0;0.034988544;76.691540128;32.332330912;1.3623774720000001;0.0;;;
1.8189894035458565E-12;0.0;5.820766091346741E-11;76.87326012930134;2.36406837198125E-16;3.122160224425393E-4;0.0;1.4999554401442545E-16;0.06388472;72.14691880000001;32.19752424;0.205143328;0.0;;;
1.8189894035458565E-12;0.0;8.731149137020111E-11;800.8181769306248;3.6393919181002207E-16;0.0033380385186413124;0.0;2.1978876515764184E-16;0.079961104;54.344223392;32.429268288;50.278312688;0.0;;;
190.76364154401745;0.0;1.4551915228366852E-10;720.0179396282474;6.378672027619475E-16;0.0031561194790839923;0.0;0.019191264595134087;0.219879552;82.178755648;203.098624672;0.21595644800000002;0.0;;;
0.0;5.820766091346741E-11;3.4924596548080444E-10;4711.7417672289885;1.5160416522716265E-15;0.020453197777219788;2.526736098087685E-16;0.0;0.29670976000000004;68.110634832;334.48646416;0.20490776000000002;0.0;;;
398.82670976847294;0.0;1.4551915228366852E-10;505.3753362010466;6.158619397378154E-16;0.0021388348631864898;0.0;0.022395569516306953;0.20377032;84.00173276800001;439.00367424;6.788791312000001;0.0;;;
119.74907795516901;2.9103830456733704E-11;0.0;1617.1721543009335;0.0;0.006684630441781116;1.2030157118777334E-16;0.020301124692338853;0.16774832;84.43052334400001;158.41249033600002;60.11118235200001;0.0;;;
1.8189894035458565E-12;0.0;1.7462298274040222E-10;1167.4514503661194;7.367793788726321E-16;0.004925778638042372;0.0;1.517910512555727E-16;0.273880928;48.518424688;322.823520512;8.145629040000001;0.0;;;
8.369601087268165;2.9103830456733704E-11;1.4551915228366852E-10;333.86132567116874;6.511873861801448E-16;0.0014940046143171678;1.3023747781883197E-16;9.989012254892492E-4;0.23913457600000002;88.70415371200001;295.69679232000004;51.012651104;0.0;;;
1.8189894035458565E-12;2.9103830456733704E-11;1.1641532182693481E-10;225.42131072632037;4.975394225529928E-16;9.634126117520951E-4;1.2438485616984806E-16;1.453636341295165E-16;0.261736448;97.318766896;449.30116812800003;2.5768060800000003;0.0;;;
993.7499272360842;2.9103830456733704E-11;8.731149137020111E-11;235.52645834404393;3.6644548071531697E-16;9.885022607774136E-4;1.2214849408442836E-16;0.25616108383211583;0.21683232000000002;88.06563;358.16446672;0.534557056;0.0;;;
1352.8766995216592;2.9103830456733704E-11;2.3283064365386963E-10;48.45137968918425;9.88184860576231E-16;2.0563839593755971E-4;1.2352310809628831E-16;0.2134190314043929;0.21154657600000001;55.465028368000006;154.11381468800002;0.25793350400000004;0.0;;;
0.0;0.0;2.0372681319713593E-10;1429.0284544795577;9.222809206611498E-16;0.006469279443052751;0.0;0.0;0.202492512;92.944585712;148.070589216;2.152259824;0.0;;;
84.95255641592667;2.9103830456733704E-11;8.731149137020111E-11;534.0869280022744;3.7239413832290106E-16;0.002277945767160566;1.2413137997040246E-16;0.006474129070937236;0.39778123200000004;60.1460232;324.2049008;2.139066368;0.0;;;
0.0;0.0;3.2014213502407074E-10;220.6891899126931;1.3275219931263877E-15;9.151240102998806E-4;0.0;0.0;0.42795625600000003;62.32814406400001;33.774315792;0.293248752;0.0;;;
45.87702570769943;0.0;8.731149137020111E-11;55.68426764931064;3.59769401765771E-16;2.2944855743631755E-4;0.0;0.0029834308969062255;0.524378848;94.582984096;160.518144016;2.40318888;0.0;;;
109.7619104366031;2.9103830456733704E-11;1.4551915228366852E-10;278.9558266955719;6.035505114493571E-16;0.001156988134757618;1.207101027905247E-16;0.015492679854719317;0.5627320800000001;63.115732096;215.69804076800003;0.7254596000000001;0.0;;;
5.4569682106375694E-12;0.0;1.1059455573558807E-9;299.4473050831002;4.548164597842722E-15;0.0012314671625929098;0.0;5.088107113777182E-16;0.524435104;144.723899184;94.15861256000001;60.118615168000005;0.0;;;
1.8189894035458565E-12;2.9103830456733704E-11;1.7462298274040222E-10;376.4347509208019;7.076895247710412E-16;0.0015255662621575328;1.1794825460651235E-16;1.9373081230006285E-16;0.6212989760000001;87.841816912;334.30950843200003;1.9595018560000002;0.0;;;
0.0;0.0;2.9103830456733704E-11;459.54133152391296;1.2042019048518785E-16;0.0019014010883948804;0.0;0.0;0.8470845440000001;85.070145296;155.515771072;2.472136656;0.0;;;
7.275957614183426E-12;2.9103830456733704E-11;8.731149137020111E-11;476.3153786009352;3.49019776121724E-16;0.0019040275782520168;1.1633992583896631E-16;1.8197673540897298E-16;0.9796787840000001;70.19100448;315.839340224;1.652187792;0.0;;;
0.0;2.9103830456733704E-11;1.4551915228366852E-10;588.5707671821874;5.779474490999023E-16;0.002337582163725218;1.1558949027905852E-16;0.0;1.213712496;70.876323088;157.608254192;3.6034529440000003;0.0;;;
1.11398047012608;0.0;1.1641532182693481E-10;3204.9493602815783;4.3957587676524474E-16;0.012101658168741376;0.0;1.623225289621554E-4;1.5178589120000001;62.320530608000006;373.745575792;0.23683313600000003;0.0;;;
115.05057408253515;0.0;2.0372681319713593E-10;739.9631271933322;7.846200988143054E-16;0.002849845511752122;0.0;0.031513855638274954;1.4312549760000002;89.063994448;316.929570608;60.110381888000006;0.0;;;
0.0;0.0;5.820766091346741E-11;1961.7741757474723;2.1422719022507202E-16;0.007220104097603313;0.0;0.0;1.558866896;75.220008656;358.24690547200004;0.312352432;0.0;;;
0.0;0.0;5.820766091346741E-11;1324.6528931676294;2.1536762980845517E-16;0.004901199438336791;0.0;0.0;1.2447076160000001;47.45276648;264.94258968;1.6563111840000002;0.0;;;
0.0;0.0;5.820766091346741E-11;6907.117741715105;2.1474681852608005E-16;0.02548258326160433;0.0;0.0;1.04125112;115.19339020800001;510.93284457600004;3.2537090400000004;0.0;;;
0.0;0.0;5.820766091346741E-11;2693.907651584421;2.0752596401308102E-16;0.009604505241699354;0.0;0.0;0.84288768;89.553451264;443.819598384;0.284139808;0.0;;;
1.8189894035458565E-12;0.0;5.820766091346741E-11;20.652625721122604;2.0083918754503548E-16;7.125963352109225E-5;0.0;1.8718352156919393E-16;0.618122032;128.121765168;234.73385966400002;0.23901195200000003;0.0;;;
0.0;0.0;2.9103830456733704E-10;585.0983679168276;9.917678759345838E-16;0.0019938329712363492;0.0;0.0;0.7645287040000001;130.75087752000002;270.747054832;2.3469319840000002;0.0;;;
1.8189894035458565E-12;0.0;1.1641532182693481E-10;1256.9411412405898;4.138182302450512E-16;0.004468012906519114;0.0;2.7419010565847556E-16;0.7765496000000001;103.424431392;390.00035505600005;60.095294432;0.0;;;
0.5150355443674925;0.0;1.1641532182693481E-10;251.54389424051624;4.042693441088183E-16;8.735232089424324E-4;0.0;3.9093656174583E-5;0.7972121120000001;93.537074512;266.29351856;2.613860304;0.0;;;
16.268299739531358;0.0;3.4924596548080444E-10;1223.120987017115;1.1670949570572914E-15;0.004087372458615912;0.0;0.001604297577356434;0.57837192;93.731748432;147.311589392;0.28561748800000003;0.0;;;
1.8189894035458565E-12;0.0;3.4924596548080444E-10;251.50463675090577;1.1940326083300733E-15;8.598660203277432E-4;0.0;2.009106270018034E-16;0.532879616;106.586691216;500.08959672000003;5.390273264;0.0;;;
7.275957614183426E-12;0.0;1.7462298274040222E-10;126.87598559638718;5.890342030482956E-16;4.2797513901665705E-4;0.0;2.183776098072235E-16;0.460733936;110.208408528;176.09812644800002;0.24025678400000003;0.0;;;
3.637978807091713E-12;0.0;1.1641532182693481E-10;877.2466659912607;3.9847379065541917E-16;0.003002695865528111;0.0;2.399805302996796E-16;0.40605688;128.82036024;269.14124736;0.28114827200000003;0.0;;;
20.036326009154436;0.0;2.3283064365386963E-10;76.06290900910972;7.785252334980518E-16;2.543346239376337E-4;0.0;0.0029979983216601907;0.566951216;134.90112256;147.15749891200002;1.638264272;0.0;;;
