Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
0.0;0.0;1.4551915228366852E-10;6.596576919282892E-16;0.0;0.0;0.003070816;29.770242592000002;0.112835264;335.88218408;1.424580187762E12;28054.523655549176;28148.975832963268;8.40110976E8
9.094947017729282E-13;0.0;1.1641532182693481E-10;5.312680067501349E-16;0.0;1.6152033481196517E-16;0.0030652160000000004;32.011535568;0.064393104;348.05655240000004;1.424580525707E12;27808.833329212415;27898.64897041101;1.025281904E9
0.0;5.820766091346741E-11;2.9103830456733704E-11;1.4574481806641608E-16;2.9148963613283216E-16;0.0;0.003046304;30.609727408;0.6628826080000001;329.21805942400005;1.424580875774E12;24513.284376580254;24620.767348993966;1.77228368E8
9.094947017729282E-13;5.820766091346741E-11;2.9103830456733704E-11;1.4372713784996618E-16;2.8745427569993236E-16;1.1492297767251432E-16;0.003096848;31.402033104;0.8480535360000001;338.22037232;1.424581207042E12;24985.35432192203;25089.938397052054;9.10726432E8
0.0;2.9103830456733704E-11;0.0;0.0;1.3929038818670637E-16;0.0;0.003157136;31.408497248000003;0.081877376;339.85511372800005;1.424581547327E12;26071.645718621272;26172.63177392685;7.41234368E8
0.0;2.9103830456733704E-11;1.4551915228366852E-10;6.598092698782743E-16;1.3196185397565486E-16;0.0;0.0032132000000000003;32.63441648;0.716013792;340.96890928000005;1.424581889219E12;28096.086097961026;28133.42177499878;1.9471264E8
0.0;0.0;1.1641532182693481E-10;5.313900829668473E-16;0.0;0.0;0.003113616;33.062214032;0.546521728;332.051128096;1.424582232234E12;27846.28081765266;27883.72197539929;7.01545616E8
9.094947017729282E-13;2.9103830456733704E-11;5.820766091346741E-11;2.915566154192523E-16;1.4577830770962616E-16;1.3132331725590164E-16;0.003079488;33.523035376;0.06344304;351.53105321600003;1.424582566341E12;24570.347715186326;24610.391504285657;7.74486032E8
0.0;2.9103830456733704E-11;2.9103830456733704E-11;1.4376016386509356E-16;1.4376016386509356E-16;0.0;0.003019344;32.832822736000004;0.525267312;342.42204248;1.424582919948E12;25028.167941077852;25080.6215861847;1.76278304E8
9.094947017729282E-13;2.9103830456733704E-11;2.9103830456733704E-11;1.3932239471335243E-16;1.3932239471335243E-16;1.787839721603631E-16;0.00305424;33.471623776;0.598207728;339.78149780800004;1.42458326443E12;26130.787945425476;26166.04280294298;8.11480608E8
9.094947017729282E-13;2.9103830456733704E-11;2.0372681319713593E-10;9.301093398405467E-16;1.3287276283436382E-16;1.2885676025668491E-16;0.003172432;31.2190316;0.06303512;325.33203480000003;1.424583606259E12;27924.39225110457;26244.768816476015;8.07318832E8
