Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
0.0;2.9103830456733704E-11;2.6193447411060333E-10;1.0281799303686448E-15;1.1424221448540498E-16;0.0;0.003715569;31.770124991000003;0.08682081600000001;275.544528591;1.42471266671E12;33117.08725433407;33220.894096933414;1.349336528E9
7.275957614183426E-12;0.0;1.1641532182693481E-10;4.60035820995023E-16;0.0;1.230066652548333E-16;0.003726431;32.053829392000004;0.09434627200000001;256.8557352;1.42471294461E12;32823.88524908952;32926.65347884932;1.246781152E9
1.8189894035458565E-12;0.0;8.731149137020111E-11;3.7861024671011935E-16;0.0;2.0806624958864755E-16;0.0036962720000000004;30.172689296;1.16816944;269.363867728;1.424713203759E12;28918.56990930129;29048.35848609171;1.915514224E9
1.4551915228366852E-11;0.0;8.731149137020111E-11;3.7336879514657835E-16;0.0;2.0633362900185755E-16;0.003685105;28.769400976000004;1.065614064;262.82959803200004;1.424713475388E12;29485.157770051865;29606.182534701475;1.685798672E9
0.0;2.9103830456733704E-11;8.731149137020111E-11;3.618431786143161E-16;1.206143928714387E-16;0.0;0.00373696;37.523059248;1.734347136;259.754692944;1.424713740511E12;30828.70042384994;30889.64093386666;1.81167088E8
0.0;0.0;1.1641532182693481E-10;4.4285094651545033E-16;0.0;0.0;0.0036421910000000004;28.153879713000002;1.5046315840000002;256.04832552;1.424714002593E12;32454.029111437332;32561.23891427154;1.3571544E9
0.0;0.0;1.1641532182693481E-10;4.458231566945978E-16;0.0;0.0;0.0036434400000000004;27.713738736000003;0.113505904;259.99118248;1.424714260931E12;32163.337857847586;32262.219843143183;1.559305568E9
0.0;2.9103830456733704E-11;5.820766091346741E-11;2.446088002163814E-16;1.223044001081907E-16;0.0;0.0036288630000000004;28.126238385;1.1568276800000001;268.513106671;1.424714523168E12;28224.715202661515;28331.56202504554;1.874207104E9
0.0;0.0;8.731149137020111E-11;3.618336817847648E-16;0.0;0.0;0.0037106080000000002;28.105692;1.358978848;256.698037424;1.424714793939E12;28794.09772313968;28894.283604206;5.683222769E9
0.0;2.9103830456733704E-11;1.1641532182693481E-10;4.675521941438465E-16;1.1688804853596162E-16;0.0;0.003624688;28.783843104000002;1.673880384;252.86544782500002;1.424715052979E12;30112.044019450066;30191.662144768037;2.0032672E8
0.0;2.9103830456733704E-11;1.1641532182693481E-10;4.732644821925579E-16;1.1831612054813948E-16;0.0;0.0037189590000000004;30.757615279000003;5.482896049000001;254.74315827200002;1.424715308197E12;31897.898510938812;31971.105778257166;1.607360865E9
1.8189894035458565E-12;2.9103830456733704E-11;1.7462298274040222E-10;7.146612208781605E-16;1.191102034796934E-16;1.1692567715266686E-16;0.00370328;31.428550672000004;0.10811224100000001;264.329494432;1.424715565193E12;31607.81190733889;31689.411171209744;1.419010608E9
3.637978807091713E-12;0.0;1.4551915228366852E-10;6.535193053387195E-16;0.0;1.4953566254519904E-16;0.0019360800000000002;30.321450864000003;1.4124278080000001;262.731876831;1.424715831798E12;27912.216739610933;27969.424082787045;1.518782417E9
1.8189894035458565E-12;0.0;1.4551915228366852E-10;6.444720336007347E-16;0.0;1.509894525434682E-16;0.003774144;29.838142224000002;1.2240775510000002;254.92572076800002;1.424716096797E12;28444.458389331994;28505.474943887944;1.911273024E9
1.8189894035458565E-12;2.9103830456733704E-11;1.4551915228366852E-10;6.245776620795872E-16;1.2491553241591744E-16;1.7553131452097255E-16;0.003720352;30.104754161000002;1.32384936;261.254556079;1.424716354027E12;29691.576778469836;29738.836936391395;1.94933057E8
0.0;0.0;2.9103830456733704E-11;1.1478808029217205E-16;0.0;0.0;0.0037691520000000004;28.221633872;1.7163399670000001;255.666976145;1.42471661756E12;33463.834656200335;33604.204131492304;1.331631296E9
0.0;0.0;0.0;0.0;0.0;0.0;0.003738784;28.809409456;0.116780432;260.607837872;1.424716875492E12;33187.411400177996;33312.118947419025;1.271946943E9
1.8189894035458565E-12;0.0;5.820766091346741E-11;2.5361286744753756E-16;0.0;1.363017329806836E-16;0.0037495510000000003;30.807086656000003;1.128030048;271.621375409;1.424717138354E12;29328.0796520594;29483.40237566076;1.526579744E9
1.8189894035458565E-12;0.0;5.820766091346741E-11;2.5010187012993246E-16;0.0;1.155117900629089E-16;0.0037895690000000004;29.9018912;1.068345695;266.435255648;1.42471741226E12;29889.4705401239;30032.227248300434;1.395182783E9
9.094947017729282E-13;0.0;5.820766091346741E-11;2.4238141173440004E-16;0.0;1.3491532093079425E-16;0.0037327360000000004;28.497420496;1.3229784960000002;264.05793456000004;1.424717681003E12;31199.48513106203;31294.98007191151;2.03601248E8
1.8189894035458565E-12;0.0;1.4551915228366852E-10;5.936073595926592E-16;0.0;1.7111978074770603E-16;0.0037338080000000004;28.729672495000003;1.191581535;258.65837337600004;1.424717947468E12;31815.521179249572;31935.95326663575;1.164034945E9
0.0;0.0;5.820766091346741E-11;2.3903655076100106E-16;0.0;0.0;0.003848784;28.578866751000003;0.10099619300000001;256.53433593700004;1.424718208411E12;31545.833429475304;31659.364263019947;1.528528001E9
1.8189894035458565E-12;0.0;1.1641532182693481E-10;5.246066114916022E-16;0.0;1.4321068593626212E-16;0.0037113930000000003;27.958888928;0.9762179360000001;263.080112304;1.424718467248E12;27917.141037893394;28019.338152201264;1.592191825E9
1.8189894035458565E-12;0.0;8.731149137020111E-11;3.8800799798846295E-16;0.0;2.0759397087469897E-16;0.0036206230000000003;29.063251408000003;1.340710992;260.308117072;1.424718732621E12;28440.617068446223;28540.033459521765;1.495520081E9
