Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
0.0;2.9103830456733704E-11;2.3283064365386963E-10;9.139377158832399E-16;1.1424221448540498E-16;0.0;0.00354512;37.338936832;0.09980524800000001;387.879415648;1.424597257985E12;33133.25737722924;33236.83980248976;8.15542448E8
0.0;5.820766091346741E-11;2.0372681319713593E-10;8.050626867412903E-16;2.300179104975115E-16;0.0;0.0035412000000000004;40.443054384;0.06639664;371.60331700800003;1.42459764805E12;32848.20762444078;32943.558857840195;9.7248632E8
0.0;0.0;8.731149137020111E-11;3.7861024671011935E-16;0.0;0.0;0.003555424;38.882063072;0.6493405600000001;370.66824832000003;1.424598021855E12;28996.010601460537;29083.25766368473;7.86768288E8
0.0;5.820766091346741E-11;8.731149137020111E-11;3.7336879514657835E-16;2.489125300977189E-16;0.0;0.0037376320000000003;40.279836176;0.806284432;377.77527424000004;1.424598394971E12;29539.142424569578;29636.847314868814;1.66201888E8
0.0;2.9103830456733704E-11;1.4551915228366852E-10;6.030719643571935E-16;1.206143928714387E-16;0.0;0.0035399840000000004;40.317016880000004;0.6205664000000001;367.3609424;1.42459877497E12;30815.561688960806;30916.864735633175;7.04377824E8
0.0;0.0;1.1641532182693481E-10;4.4285094651545033E-16;0.0;0.0;0.0034545920000000003;35.770622896;0.06518001600000001;368.86233416000005;1.424599144482E12;32610.04235206257;30290.709629567362;7.40231232E8
9.094947017729282E-13;5.820766091346741E-11;0.20000001034350134;7.659183907325E-7;2.229115783472989E-16;1.1492297767251435E-16;0.003374896;36.513709456;0.53939256;382.79387283200003;1.424599515708E12;32325.685623164827;29758.224952009085;8.25980624E8
0.0;2.9103830456733704E-11;2.9103830456733704E-11;1.223044001081907E-16;1.223044001081907E-16;0.0;0.003452544;36.716338912000005;0.575245968;389.99134489600004;1.424599900612E12;28547.332892465234;25957.942101473087;1.64985264E8
0.0;8.731149137020111E-11;5.820766091346741E-11;2.4122245452317653E-16;3.618336817847648E-16;0.0;0.0035258560000000004;35.632699472;0.66099536;375.426012816;1.424600292736E12;29071.84899192468;26490.996498635184;9.1193824E8
0.0;5.820766091346741E-11;5.820766091346741E-11;2.3377609707192324E-16;2.3377609707192324E-16;0.0;0.00342536;35.65836744;0.07970260800000001;370.8955144;1.424600670228E12;30334.555564904033;27739.082370412078;8.13507888E8
9.094947017729282E-13;5.820766091346741E-11;1.4551915228366852E-10;5.915806027406975E-16;2.3663224109627897E-16;1.60585890341468E-16;0.0036997280000000002;33.767085648000005;0.732430384;386.54619361600004;1.424601043226E12;31953.406961903278;31982.50341199719;8.89756976E8
0.0;5.820766091346741E-11;1.4551915228366852E-10;5.955510173984671E-16;2.382204069593868E-16;0.0;0.003835728;37.098741008000005;0.634000032;376.531143712;1.424601431856E12;31676.101943579324;31703.133428137724;1.79507856E8
0.0;5.820766091346741E-11;2.6193447411060333E-10;1.1763347496096952E-15;2.614077221354878E-16;0.0;0.003270096;35.43340288;0.7102491200000001;384.83289972800003;1.424601810533E12;27987.625335604782;28018.875521622533;9.2978152E8
9.094947017729282E-13;5.820766091346741E-11;2.6193447411060333E-10;1.1600496604813225E-15;2.577888134402939E-16;1.5503035007627921E-16;0.003772848;36.03168456;0.100735184;384.832848864;1.424602197462E12;28517.719609794745;28549.515588637634;8.8214408E8
9.094947017729282E-13;2.9103830456733704E-11;1.4551915228366852E-10;6.245776620795872E-16;1.2491553241591744E-16;1.2875890386643614E-16;0.003787808;36.32574848;0.7292410880000001;372.101432192;1.424602584391E12;29742.50517165572;29770.842318390627;1.044527328E9
4.547473508864641E-13;0.0;5.820766091346741E-11;2.295761605843441E-16;0.0;1.3812219159477697E-16;0.00377968;39.039756416;0.6816036480000001;385.69166713600004;1.424602958638E12;33612.57723351333;32556.178448469393;2.00540432E8
0.0;0.0;0.14999999990686774;5.955838944656118E-7;0.0;0.0;0.003650064;36.083572768;0.8439868960000001;380.033232128;1.424603346394E12;33360.56481114868;32032.10458120795;9.37001472E8
0.0;0.0;8.731149137020111E-11;3.8041930117130635E-16;0.0;0.0;0.0036683680000000004;36.704917088;0.094524272;386.120187632;1.424603728534E12;29581.738016872565;28244.49516231805;9.4233912E8
0.0;2.9103830456733704E-11;8.731149137020111E-11;3.751528051948987E-16;1.2505093506496623E-16;0.0;0.003666784;37.57632128;0.742671952;372.84770552000003;1.42460411682E12;30137.11331288554;28784.999545070867;1.127569104E9
0.0;2.9103830456733704E-11;2.9103830456733704E-11;1.2119070586720002E-16;1.2119070586720002E-16;0.0;0.0037401120000000003;36.8313932;0.7480096;379.79761793600005;1.424604491769E12;31377.484158967647;30028.641614227403;1.9432952E8
9.094947017729282E-13;5.820766091346741E-11;1.4551915228366852E-10;5.936073595926592E-16;2.374429438370637E-16;1.7406716467018714E-16;0.0018614080000000002;35.457875024;0.9332395840000001;366.544590432;1.42460487369E12;32077.38848902808;31065.163094725798;8.7799416E8
0.0;2.9103830456733704E-11;1.1641532182693481E-10;4.780731015220021E-16;1.1951827538050053E-16;0.0;0.0035951520000000003;34.927942560000005;0.11105932800000001;365.94965352;1.424605242367E12;31859.26608739899;30587.092686858945;1.180110704E9
0.0;2.9103830456733704E-11;8.731149137020111E-11;3.9345495861870165E-16;1.3115165287290056E-16;0.0;0.003717344;34.269166592000005;0.667129584;378.644899872;1.424605610452E12;28205.76269159432;26990.50443742545;9.19647328E8
0.0;2.9103830456733704E-11;1.1641532182693481E-10;5.173439973179505E-16;1.2933599932948763E-16;0.0;0.0035884800000000002;34.800187072;0.9692461280000001;369.85284859200004;1.424605991219E12;28720.148802679774;27502.256060433567;2.10864576E8
9.094947017729282E-13;5.820766091346741E-11;1.1641532182693481E-10;5.0137397356164415E-16;2.5068698678082207E-16;1.3382945510720486E-16;0.0037111040000000002;33.767919472;0.7087827520000001;370.987603104;1.424606363172E12;29948.149215989804;28692.323847166066;1.897066E9
0.0;5.820766091346741E-11;0.0;0.0;2.221313564099391E-16;0.0;0.0036574560000000003;34.774754432;0.10574312000000001;368.10557328000004;1.42460673628E12;32992.08566272333;33089.19059968667;6.61586496E8
0.0;0.0;2.9103830456733704E-11;1.1181109952993722E-16;0.0;0.0;0.0037575200000000003;36.211976448;1.691517632;364.89011056000004;1.424607106486E12;32689.37058551032;32788.79566883724;9.09101456E8
0.0;0.0;0.0;0.0;0.0;0.0;0.003682016;35.415158032;0.45603812800000004;383.95277763200005;1.424607473525E12;28702.04620005792;28842.571399730907;2.05548368E8
0.0;2.9103830456733704E-11;2.9103830456733704E-11;1.2099572427559127E-16;1.2099572427559127E-16;0.0;0.0036283200000000004;34.943633184;0.703553088;384.661720256;1.424607859565E12;29262.102566545003;29402.661852712372;1.079621904E9
0.0;2.9103830456733704E-11;5.820766091346741E-11;2.3452135282721444E-16;1.1726067641360722E-16;0.0;0.0036689920000000003;34.67037528;0.06543024;373.34123590400003;1.424608246338E12;30566.935524830933;30711.26881087324;8.90640048E8
