Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
0.0;5.820766091346741E-11;1.7462298274040222E-10;5.709648231983601E-16;1.9032160773278668E-16;0.0;0.003472128;38.50086616;0.658678576;389.50845088;1.424863847381E12;39520.66774087486;39044.53474265184;3.13255368E9
0.0;5.820766091346741E-11;1.7462298274040222E-10;5.747968743044901E-16;1.9159895810149672E-16;0.0;0.0043866880000000006;38.120849568000004;0.08758379200000001;390.518292496;1.424864239537E12;39186.98900513441;38625.098371510234;7.46262368E8
0.0;0.0;1.7462298274040222E-10;6.307450462384258E-16;0.0;0.0;0.00432768;37.231067296;2.386291312;385.971294256;1.424864632659E12;34639.35666463853;34076.4837831553;1.988378544E9
0.0;0.0;2.3283064365386963E-10;8.29350746156723E-16;0.0;0.0;0.004296864;38.34265312;0.067359136;396.19490977600003;1.424865021211E12;35294.82490157333;34730.43274193005;7.26037712E8
0.0;0.0;8.019123342819512E-4;2.7682631137146776E-9;0.0;0.0;0.004385808000000001;38.150111088;1.262340832;386.36936502400005;1.424865419965E12;36800.79913846262;36237.473641891615;2.53528896E9
1.8189894035458565E-12;0.0;5.820766091346741E-11;2.0972081447338023E-16;0.0;1.1484817315801143E-16;0.003488624;38.54811848;0.068588992;393.60685432;1.424865809031E12;35119.02952587737;34238.48406389743;7.27267568E8
0.0;1.6007106751203537E-8;1.6007106751203537E-8;5.80602999133506E-14;5.80602999133506E-14;0.0;0.004291296;38.538271792;1.8080213920000001;392.91404035200003;1.424866205165E12;34804.99519605197;33873.20553546409;2.11685128E9
0.0;1.1612428352236748E-8;1.1699739843606949E-8;4.656741054609519E-14;4.621989255694522E-14;0.0;0.004301952;36.601552496000004;0.067844656;460.16870185600004;1.424866600658E12;30707.7003207825;29768.66494820448;7.26523232E8
0.0;9.98261384665966E-9;1.0040821507573128E-8;3.9411302291042335E-14;3.918283097341311E-14;0.0;0.002224048;36.835792992;1.390328048;379.30894515200004;1.424867063389E12;31288.935196126622;30354.511541445318;1.893477728E9
3.637978807091713E-12;1.7578713595867157E-8;1.7695128917694092E-8;6.731124779523921E-14;6.686841063869158E-14;1.6243520487305052E-16;0.00438672;37.269627616;0.068875408;407.05705798400004;1.424867445295E12;32648.52248550118;31714.36383129161;7.27553984E8
