Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
0.0;0.0;5.820766091346741E-10;1.9032160773278667E-15;0.0;0.0;0.003935728;45.26096136;0.080561376;478.345418784;1.424502009007E12;39743.5871356315;39889.839339753715;9.57217344E8
0.0;0.0;4.0745362639427185E-10;1.341192706710477E-15;0.0;0.0;0.003952624;45.849332416;0.070151248;451.401487984;1.424502489349E12;39396.20355376632;39538.682413930626;8.33182256E8
0.0;0.0;1.7462298274040222E-10;6.307450462384258E-16;0.0;0.0;0.004112864;46.479708128000006;0.054154144;471.40513944;1.424502942641E12;34739.75551466051;34906.19349496803;2.04866768E8
0.0;0.0;1.7462298274040222E-10;6.220130596175423E-16;0.0;0.0;0.004030672;46.244565872;0.752350576;465.61743993600004;1.42450341598E12;35377.01879915066;35573.94349895774;1.013039472E9
0.0;0.0;2.3283064365386963E-10;8.037493065206248E-16;0.0;0.0;0.0038470400000000004;43.474908416000005;0.628315488;461.691530064;1.424503883515E12;36912.33302398753;37110.32285244584;6.42306144E8
9.094947017729282E-13;0.0;0.10000002448214218;3.602977039900352E-7;0.0;1.6152033481196517E-16;0.002053712;39.520819744;0.08418448;464.97941824000003;1.424504347165E12;35187.13005795447;34154.703002168986;2.34897104E8
0.0;0.0;0.10000000015133992;3.6271576683808643E-7;0.0;0.0;0.0038132480000000004;38.322899824000004;0.778142368;467.383218032;1.424504814061E12;34889.17998335306;33840.817273360575;7.3839328E8
0.0;0.0;5.820766091346741E-11;2.316786594333094E-16;0.0;0.0;0.003905744;38.6532196;0.40740904;453.98740219200005;1.424505283374E12;30877.679125184983;29814.92008895685;1.131569568E9
0.0;2.9103830456733704E-11;2.9103830456733704E-11;1.1423565881461547E-16;1.1423565881461547E-16;0.0;0.003999504;39.199319264;0.073967216;464.34255184000006;1.424505739271E12;31449.236364268316;30367.464841850204;2.2467984E8
1.8189894035458565E-12;0.0;0.0;0.0;0.0;3.4476893301754297E-16;0.0038792320000000003;39.732713408;0.5137134400000001;476.86689721600004;1.424506205543E12;32744.373628076257;31667.315396902075;1.081203552E9
0.0;5.820766091346741E-11;1.1641532182693481E-10;3.9667523936590866E-16;1.9833761968295433E-16;0.0;0.0037713440000000003;43.993937552000006;0.906889728;466.40776867200003;1.424506684325E12;37971.53013281333;38051.21394411523;9.38512352E8
0.0;5.820766091346741E-11;5.820766091346741E-11;1.9966876980641686E-16;1.9966876980641686E-16;0.0;0.0034070240000000003;43.025878592000005;0.062251952000000006;471.063960224;1.424507152625E12;37630.861173637335;37712.152693496755;2.12964576E8
0.0;0.0;1.1641532182693481E-10;4.382072800806607E-16;0.0;0.0;0.00394992;44.271051088;0.8682389760000001;462.72692528000005;1.424507625635E12;33138.43110075773;33249.3214963003;1.026379456E9
