Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualRegioCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepRegioCentral;runtimePerAvppPerStep;Total runtime regio central;time stamps;Top level costs regio central;Root costs regio central;Longest serial path
3.637978807091713E-12;5.820766091346741E-11;5.820766091346741E-11;1.9032160773278668E-16;1.9032160773278668E-16;2.1358801881324867E-16;0.004363921000000001;37.618307184;0.096596288;327.61897884800004;1.424769233733E12;39568.04033721779;39668.43645216924;1.481203231E9
0.0;5.820766091346741E-11;1.7462298274040222E-10;5.747968743044901E-16;1.9159895810149672E-16;0.0;0.00426344;34.39338656;0.09198315200000001;328.09702832;1.424769563769E12;39217.677965409275;39320.21421621991;1.363481728E9
0.0;0.0;0.0;0.0;0.0;0.0;0.004318128;36.07946736;1.292623791;320.890862624;1.424769894241E12;34617.39862267239;34745.4695419184;1.8857944E8
1.8189894035458565E-12;0.0;5.820766091346741E-11;2.0733768653918076E-16;0.0;1.2182641453384994E-16;0.004544576000000001;33.228216064;1.1749022880000002;321.233393792;1.424770217569E12;35272.28499346184;35397.35816726019;1.802271217E9
0.0;0.0;1.1641532182693481E-10;4.018746532603124E-16;0.0;0.0;0.004254928;33.0687516;0.067288176;320.79459764700005;1.424770541146E12;36811.22623037481;36913.839465190205;1.43872192E9
0.0;5.820766091346741E-11;5.820766091346741E-11;2.0972081447338023E-16;2.0972081447338023E-16;0.0;0.004268352;39.377471873000005;1.638386753;314.978085008;1.42477086438E12;35018.57641453185;35055.177956802545;1.63884464E8
0.0;5.820766091346741E-11;1.1641532182693481E-10;4.222567266425498E-16;2.111283633212749E-16;0.0;0.00222704;33.56787824;1.274837456;324.663207761;1.424771181749E12;34701.0495376989;34738.82918906475;1.582029633E9
0.0;0.0;5.820766091346741E-11;2.316786594333094E-16;0.0;0.0;0.0042388650000000005;33.49263576;0.09834382500000001;319.454658896;1.42477150882E12;30523.0381674173;30589.790971464543;1.682947457E9
0.0;2.9103830456733704E-11;0.0;0.0;1.1423565881461547E-16;0.0;0.004232335;34.433372081;1.3870895200000002;316.32347553600005;1.424771830666E12;31134.079211220207;31181.21961002856;1.94940113E8
0.0;5.820766091346741E-11;5.820766091346741E-11;2.2141857827381318E-16;2.2141857827381318E-16;0.0;0.004270432;33.811692192;1.4880073440000001;365.0376172;1.424772149376E12;32516.378680547587;32548.36275213703;1.881228016E9
1.8189894035458565E-12;0.0;5.820766091346741E-11;1.9833761968295433E-16;0.0;1.3491055732551696E-16;0.004288688000000001;33.277895057;0.100345216;325.46273561600003;1.424772516758E12;38335.39445105406;35117.597227308055;5.775697903E9
1.8189894035458565E-12;5.820766091346741E-11;1.5499999999301508;5.316939185137296E-6;1.9966876980641686E-16;1.4660566258341975E-16;0.0042418560000000004;34.679189488;1.6842865120000001;332.392112848;1.424772844594E12;38037.252542755145;34242.942617060144;1.96941504E8
1.8189894035458565E-12;5.820766091346741E-11;5.820766091346741E-11;2.1910364004033035E-16;2.1910364004033035E-16;1.7803621762237456E-16;0.0033381770000000003;32.683465808;5.578756399;348.699655743;1.424773179295E12;33788.02652102393;29958.144402387858;1.580140783E9
0.0;0.0;5.820766091346741E-11;2.1607038585176577E-16;0.0;0.0;0.004283951;33.538891681;0.097501056;323.65104902400003;1.424773530406E12;34387.74701881181;30565.64155696473;1.6227512E9
3.637978807091713E-12;0.0;5.820766091346741E-11;2.094004540211539E-16;0.0;2.0872554044949874E-16;0.00425408;33.677003135;1.386043439;319.15306743900004;1.424773856479E12;35749.55150243645;31969.569005577185;1.94097344E8
1.8189894035458565E-12;0.0;5.820766091346741E-11;2.0612037669223887E-16;0.0;1.7538851572900031E-16;0.004271535;33.951692241;1.4286538560000002;322.605710127;1.424774178044E12;36614.62717690693;36700.64583817779;1.229646705E9
0.0;0.0;5.820766091346741E-11;2.0750376107146365E-16;0.0;0.0;0.004293153;34.485908048;0.067026;324.686462607;1.424774503057E12;36308.176564510744;36378.19322741278;1.629090544E9
1.8189894035458565E-12;2.9103830456733704E-11;5.820766091346741E-11;2.2770125451714756E-16;1.1385062725857378E-16;1.1215174690889917E-16;0.004268064;32.971107009;1.0660244170000002;320.93481408;1.424774830128E12;32054.838268682975;32134.64189646324;1.63622288E8
3.637978807091713E-12;2.9103830456733704E-11;1.1641532182693481E-10;4.49097951210624E-16;1.12274487802656E-16;2.0131927005795765E-16;0.004279088;32.955202480000004;1.465468256;319.941858464;1.424775153456E12;32661.925589279414;32745.33450844301;1.415266065E9
0.0;0.0;0.0;0.0;0.0;0.0;0.004306703;32.436445728;0.08822814500000001;321.109732528;1.424775475817E12;34067.06628510951;34151.89348392889;1.655340928E9
0.0;5.820766091346741E-11;1.7462298274040222E-10;5.890785270640783E-16;1.9635950902135944E-16;0.0;0.004349296;33.125048688;1.230441632;323.865781217;1.4247757993E12;38405.5436584678;38459.00742885893;1.84824433E8
0.0;5.820766091346741E-11;1.7462298274040222E-10;5.930321489502539E-16;1.9767738298341797E-16;0.0;0.003114271;33.866454768000004;1.470516495;325.72137272000003;1.424776125545E12;38058.70196843021;38119.805125593724;1.467703903E9
0.0;0.0;1.1641532182693481E-10;4.3383684095720204E-16;0.0;0.0;0.004378767;33.336495152000005;0.098274975;317.97847228800003;1.424776453709E12;33585.06164664415;33684.29009841948;1.584748878E9
0.0;0.0;1.1641532182693481E-10;4.2783083660809664E-16;0.0;0.0;0.004418176;33.441866833;1.27283264;316.69757417600005;1.424776774041E12;34235.36394301666;34316.605208437475;1.94871263E8
1.8189894035458565E-12;5.820766091346741E-11;0.0;0.0;2.073120087161019E-16;1.3768378649513018E-16;0.004336368;33.224058161;1.389877615;353.07719913700004;1.424777093173E12;35732.49339984993;35782.68273462594;1.455408351E9
0.0;0.0;5.820766091346741E-11;2.0215603834543405E-16;0.0;0.0;0.004310545000000001;31.39602344;0.102421775;332.20551259200005;1.424777448714E12;36091.99968272789;36133.32493412189;1.608340639E9
0.0;5.820766091346741E-11;1.7462298274040222E-10;6.105384477724576E-16;2.0351281592415254E-16;0.0;0.0043523680000000006;33.138068736;1.2563902880000002;326.891520064;1.424777783305E12;35756.874310372594;35804.474486614854;1.99018063E8
3.637978807091713E-12;2.9103830456733704E-11;1.1641532182693481E-10;4.466436970295442E-16;1.1166092425738605E-16;2.2708797562296556E-16;0.0042878560000000005;32.052259136;1.409322576;314.902194896;1.424778112608E12;31464.591868350173;31521.835835475566;1.66025376E9
1.8189894035458565E-12;5.820766091346741E-11;0.0;0.0;2.2023019776775245E-16;1.7988709457439244E-16;0.004222048;31.658364975;0.06694536000000001;326.57498547100005;1.424778429929E12;32070.97267304797;32131.02940670546;1.567575455E9
1.8189894035458565E-12;0.0;0.0;0.0;0.0;1.7111978074770603E-16;0.004269056;32.467435519;1.496712112;319.265735216;1.424778758889E12;33496.6111468761;33536.234450709075;1.63541648E8
0.0;5.820766091346741E-11;8.149072527885437E-10;2.946957792908288E-15;2.1049698520773485E-16;0.0;0.004341471;33.083202384;1.404033807;321.46919075100004;1.424779080625E12;38553.236735323655;32214.549712024913;1.571686512E9
1.8189894035458565E-12;0.0;0.3999999999650754;1.4562326677251165E-6;0.0;1.794890439090084E-16;0.004304831;35.855785951;0.087231264;330.97665806500004;1.424779404499E12;38339.45623634966;31415.4570996093;1.614482848E9
3.637978807091713E-12;2.9103830456733704E-11;8.731149137020111E-11;3.488041432854859E-16;1.1626804776182865E-16;2.864213718725242E-16;0.004335808;34.127156256;1.3878589600000002;342.655180336;1.424779737889E12;34287.79159101687;27399.29389592094;1.83827552E8
0.0;2.9103830456733704E-11;8.731149137020111E-11;3.439753251589837E-16;1.1465844171966124E-16;0.0;0.0044592;34.412832688;1.430655296;332.83012112;1.424780082932E12;34901.35312764643;27967.376851676858;1.270418849E9
3.637978807091713E-12;2.9103830456733704E-11;8.731149137020111E-11;3.3335706314598867E-16;1.111190210486629E-16;2.792697829995309E-16;0.004313776;33.992395168;0.062940832;329.058159648;1.424780418162E12;36212.65757808116;29284.779093937617;1.5953712E8
0.0;5.820766091346741E-11;0.0;0.0;2.1653430188348992E-16;0.0;0.004205456000000001;31.706166847000002;1.1108817290000002;327.234602992;1.424780749618E12;33454.91547575969;33473.5096504165;9.6596288E7
7.275957614183426E-12;0.0;5.820766091346741E-11;2.179875796990997E-16;0.0;4.109235359436073E-16;0.00426856;33.395586992000005;0.103231455;330.82800158400005;1.424781079294E12;33137.6676423794;33166.7664675233;1.68929411E9
0.0;2.9103830456733704E-11;0.0;0.0;1.1960276071706286E-16;0.0;0.0021811530000000003;33.529967776;0.086525664;319.704749344;1.424781412544E12;29111.68048439266;29151.98433733724;1.60863459E9
3.637978807091713E-12;2.9103830456733704E-11;5.820766091346741E-11;2.3589397832291006E-16;1.1794698916145503E-16;2.436528290676999E-16;0.00420824;33.949379873000005;1.499536991;324.99297288;1.424781734655E12;29702.474470566554;29728.526088488496;1.89757119E8
0.0;2.9103830456733704E-11;5.820766091346741E-11;2.2861210696204217E-16;1.1430605348102108E-16;0.0;0.004172240000000001;33.818340832000004;1.418877471;320.379437008;1.424782062038E12;31027.800876818594;31055.22141201435;1.881324799E9
