0;137011.79115968128;117687.31872311734
1;136098.36206961947;129608.85911984682
2;124026.20295175018;124707.17667725748
3;125767.31614554641;125717.79345477259
4;129773.32190676156;128609.4450143654
5;128078.02103423166;127194.57312105162
6;124794.96800059393;124603.07013111327
7;118670.93858425491;122250.7666718617
8;119832.53816331568;120812.34577952084
9;122911.1506509814;122199.52427634648
10;125844.24164756582;125796.87599767925
11;123287.32615528339;123230.24426921312
12;116243.49802132681;116483.27242841787
13;121713.04820631271;121387.61268891135
14;123941.43790812368;123368.66667375578
15;122562.16855662898;122064.62623226889
16;114905.14127759404;116158.57905235254
17;121961.5861738245;122825.24413327014
18;125445.64995398113;125013.48382840214
19;126241.3634270992;125105.90363857787
20;125418.33405119398;126204.62773251739
21;126488.7989590725;126484.7836604684
22;128355.09983290671;127053.96961710602
23;125720.27889590396;125240.12336779098
24;130129.53107853301;130029.06088461532
25;130974.36417953292;132279.65882570387
26;137762.42726855868;137581.99767173483
27;135065.13498437457;135445.98238286318
28;141338.3606769232;142191.97602515706
29;140589.9294391228;140672.8497699902
30;140996.36067431458;141636.24625340427
31;145902.32131345436;146312.10099696426
32;150760.0197745756;151182.76066373312
33;152649.226809043;151896.97495646402
34;146337.29337980942;148413.02398848574
35;149793.79627150367;151075.9629392292
36;155660.9582073734;155607.98346144706
37;152149.21104591677;152866.55806228367
38;154211.0104885774;154267.67629230168
39;151972.45388124476;152562.86941113407
40;155568.59860781505;156197.1925695646
41;159985.81282488877;157499.89757640407
42;158267.48329888808;157093.87787084203
