NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
47;generated/Evaluation/data_1427287593190.dat;62;generated/Evaluation/model_1427287593186.mod;16472.550048628564;1.46244956;17983.614347225328;17484.14657447707;17979.69839907208;18097.686092532527;35;0.5704886573841069;0.3595503058545348
36;generated/Evaluation/data_1427287594655.dat;62;generated/Evaluation/model_1427287593186.mod;17484.14657447707;5.192312639000001;18097.686092532527;17983.614347225328;18133.15790988483;17979.69839907208;47;0.5650906259931727;0.5704886573841069
37;generated/Evaluation/data_1427287599847.dat;62;generated/Evaluation/model_1427287593186.mod;17983.614347225328;1.4429925270000001;17979.69839907208;18097.686092532527;18400.7067263104;18133.15790988483;36;0.5862895302032792;0.5650906259931727
37;generated/Evaluation/data_1427287601293.dat;62;generated/Evaluation/model_1427287593186.mod;18097.686092532527;3.1628421130000004;18133.15790988483;17979.69839907208;18022.984552425256;18400.7067263104;37;0.5796714570136354;0.5862895302032792
36;generated/Evaluation/data_1427287604455.dat;62;generated/Evaluation/model_1427287593186.mod;17979.69839907208;0.991549471;18400.7067263104;18133.15790988483;18655.085313521005;18022.984552425256;37;0.5805679443355922;0.5796714570136354
37;generated/Evaluation/data_1427287605448.dat;62;generated/Evaluation/model_1427287593186.mod;18133.15790988483;0.948908732;18022.984552425256;18400.7067263104;18776.198741381806;18655.085313521005;36;0.5806173633954919;0.5805679443355922
38;generated/Evaluation/data_1427287606397.dat;62;generated/Evaluation/model_1427287593186.mod;18400.7067263104;1.148789223;18655.085313521005;18022.984552425256;19749.320637617;18776.198741381806;37;0.6032244176935078;0.5806173633954919
38;generated/Evaluation/data_1427287607548.dat;62;generated/Evaluation/model_1427287593186.mod;18022.984552425256;0.9482082350000001;18776.198741381806;18655.085313521005;19362.642707865685;19749.320637617;38;0.5832965959151623;0.6032244176935078
38;generated/Evaluation/data_1427287608497.dat;62;generated/Evaluation/model_1427287593186.mod;18655.085313521005;1.3226291810000002;19749.320637617;18776.198741381806;20261.958639580225;19362.642707865685;38;0.6071770769229736;0.5832965959151623
38;generated/Evaluation/data_1427287609820.dat;62;generated/Evaluation/model_1427287593186.mod;18776.198741381806;1.503703741;19362.642707865685;19749.320637617;20154.665172242323;20261.958639580225;38;0.6090589967563043;0.6071770769229736
42;generated/Evaluation/data_1427287611325.dat;62;generated/Evaluation/model_1427287593186.mod;19749.320637617;2.343112901;20261.958639580225;19362.642707865685;20212.93026628932;20154.665172242323;38;0.6710489068269558;0.6090589967563043
42;generated/Evaluation/data_1427287613669.dat;62;generated/Evaluation/model_1427287593186.mod;19362.642707865685;2.536646916;20154.665172242323;20261.958639580225;20916.23806667397;20212.93026628932;42;0.6342607333727815;0.6710489068269558
43;generated/Evaluation/data_1427287616207.dat;62;generated/Evaluation/model_1427287593186.mod;20261.958639580225;1.5753210690000001;20212.93026628932;20154.665172242323;21612.62710664436;20916.23806667397;42;0.6829268546655031;0.6342607333727815
42;generated/Evaluation/data_1427287617783.dat;62;generated/Evaluation/model_1427287593186.mod;20154.665172242323;0.940483862;20916.23806667397;20212.93026628932;21883.45970022086;21612.62710664436;43;0.6765679109628181;0.6829268546655031
42;generated/Evaluation/data_1427287618725.dat;62;generated/Evaluation/model_1427287593186.mod;20212.93026628932;1.097678069;21612.62710664436;20916.23806667397;20978.594711930415;21883.45970022086;42;0.6773612244715819;0.6765679109628181
43;generated/Evaluation/data_1427287619823.dat;62;generated/Evaluation/model_1427287593186.mod;20916.23806667397;1.015541442;21883.45970022086;21612.62710664436;21474.111415914187;20978.594711930415;42;0.6793147794569274;0.6773612244715819
44;generated/Evaluation/data_1427287620840.dat;62;generated/Evaluation/model_1427287593186.mod;21612.62710664436;1.039689934;20978.594711930415;21883.45970022086;22315.21493449859;21474.111415914187;43;0.7016150593935596;0.6793147794569274
44;generated/Evaluation/data_1427287621881.dat;62;generated/Evaluation/model_1427287593186.mod;21883.45970022086;0.967253118;21474.111415914187;20978.594711930415;21811.778532680222;22315.21493449859;44;0.7031840587637319;0.7016150593935596
44;generated/Evaluation/data_1427287622849.dat;62;generated/Evaluation/model_1427287593186.mod;20978.594711930415;0.775598958;22315.21493449859;21474.111415914187;22107.353596875233;21811.778532680222;44;0.68579466676382;0.7031840587637319
44;generated/Evaluation/data_1427287623625.dat;62;generated/Evaluation/model_1427287593186.mod;21474.111415914187;0.9508479240000001;21811.778532680222;22315.21493449859;21786.43901167063;22107.353596875233;44;0.7008126041622869;0.68579466676382
44;generated/Evaluation/data_1427287624578.dat;62;generated/Evaluation/model_1427287593186.mod;22315.21493449859;0.8977401650000001;22107.353596875233;21811.778532680222;22301.974464061146;21786.43901167063;44;0.7056853222996474;0.7008126041622869
44;generated/Evaluation/data_1427287625476.dat;62;generated/Evaluation/model_1427287593186.mod;21811.778532680222;0.932707527;21786.43901167063;22107.353596875233;22935.216645022192;22301.974464061146;44;0.7027687922507938;0.7056853222996474
44;generated/Evaluation/data_1427287626410.dat;62;generated/Evaluation/model_1427287593186.mod;22107.353596875233;0.9813614960000001;22301.974464061146;21786.43901167063;22688.88067778552;22935.216645022192;44;0.704481130797039;0.7027687922507938
44;generated/Evaluation/data_1427287627393.dat;62;generated/Evaluation/model_1427287593186.mod;21786.43901167063;0.9102480510000001;22935.216645022192;22301.974464061146;21861.105431166663;22688.88067778552;44;0.7026219942159655;0.704481130797039
44;generated/Evaluation/data_1427287628304.dat;62;generated/Evaluation/model_1427287593186.mod;22301.974464061146;0.8253055930000001;22688.88067778552;22935.216645022192;21595.716532332346;21861.105431166663;44;0.7056086170201875;0.7026219942159655
44;generated/Evaluation/data_1427287629130.dat;62;generated/Evaluation/model_1427287593186.mod;22935.216645022192;0.926150004;21861.105431166663;22688.88067778552;22274.597947599643;21595.716532332346;44;0.7092771436549398;0.7056086170201875
44;generated/Evaluation/data_1427287630057.dat;62;generated/Evaluation/model_1427287593186.mod;22688.88067778552;0.8761527790000001;21595.716532332346;21861.105431166663;21754.303652386123;22274.597947599643;44;0.7078500592248822;0.7092771436549398
44;generated/Evaluation/data_1427287630935.dat;62;generated/Evaluation/model_1427287593186.mod;21861.105431166663;1.006562975;22274.597947599643;21595.716532332346;21051.452419947593;21754.303652386123;44;0.7030545550226809;0.7078500592248822
44;generated/Evaluation/data_1427287631942.dat;62;generated/Evaluation/model_1427287593186.mod;21595.716532332346;1.2568887670000002;21754.303652386123;22274.597947599643;20497.178933359464;21051.452419947593;44;0.7015170923058675;0.7030545550226809
44;generated/Evaluation/data_1427287633200.dat;62;generated/Evaluation/model_1427287593186.mod;22274.597947599643;2.758189847;21051.452419947593;21754.303652386123;21132.106903660024;20497.178933359464;44;0.7054500181731346;0.7015170923058675
44;generated/Evaluation/data_1427287635959.dat;62;generated/Evaluation/model_1427287593186.mod;21754.303652386123;3.788744474;20497.178933359464;21051.452419947593;20769.627075053002;21132.106903660024;44;0.7024358262300083;0.7054500181731346
44;generated/Evaluation/data_1427287639749.dat;62;generated/Evaluation/model_1427287593186.mod;21051.452419947593;5.309204299;21132.106903660024;20497.178933359464;19836.981683271795;20769.627075053002;44;0.6867866672906013;0.7024358262300083
48;generated/Evaluation/data_1427287645059.dat;62;generated/Evaluation/model_1427287593186.mod;20497.178933359464;4.885928283;20769.627075053002;21132.106903660024;19748.98699181022;19836.981683271795;44;0.7188706414754151;0.6867866672906013
44;generated/Evaluation/data_1427287649947.dat;62;generated/Evaluation/model_1427287593186.mod;21132.106903660024;0.865695061;19836.981683271795;20769.627075053002;20026.141295409903;19748.98699181022;48;0.6878848255020996;0.7188706414754151
43;generated/Evaluation/data_1427287650813.dat;62;generated/Evaluation/model_1427287593186.mod;20769.627075053002;0.948235499;19748.98699181022;19836.981683271795;19984.207285589462;20026.141295409903;44;0.6773185846152555;0.6878848255020996
42;generated/Evaluation/data_1427287651763.dat;62;generated/Evaluation/model_1427287593186.mod;19836.981683271795;1.193840964;20026.141295409903;19748.98699181022;18472.633738129716;19984.207285589462;43;0.6722424634983687;0.6773185846152555
42;generated/Evaluation/data_1427287652957.dat;62;generated/Evaluation/model_1427287593186.mod;19748.98699181022;1.363837817;19984.207285589462;20026.141295409903;19350.40317484858;18472.633738129716;42;0.6710443640431503;0.6722424634983687
42;generated/Evaluation/data_1427287654321.dat;62;generated/Evaluation/model_1427287593186.mod;20026.141295409903;1.588332195;18472.633738129716;19984.207285589462;19373.143770626415;19350.40317484858;42;0.6748179828221789;0.6710443640431503
42;generated/Evaluation/data_1427287655911.dat;62;generated/Evaluation/model_1427287593186.mod;19984.207285589462;1.397686441;19350.40317484858;18472.633738129716;18695.649619503092;19373.143770626415;42;0.6742470266259982;0.6748179828221789
42;generated/Evaluation/data_1427287657310.dat;62;generated/Evaluation/model_1427287593186.mod;18472.633738129716;1.5775476430000002;19373.143770626415;19350.40317484858;19268.58971096523;18695.649619503092;42;0.606727606804592;0.6742470266259982
39;generated/Evaluation/data_1427287658889.dat;62;generated/Evaluation/model_1427287593186.mod;19350.40317484858;1.1467547710000001;18695.649619503092;19373.143770626415;18647.02513324145;19268.58971096523;42;0.6171840118804969;0.606727606804592
39;generated/Evaluation/data_1427287660037.dat;62;generated/Evaluation/model_1427287593186.mod;19373.143770626415;1.110048037;19268.58971096523;18695.649619503092;18616.733606047033;18647.02513324145;39;0.617537366409156;0.6171840118804969
38;generated/Evaluation/data_1427287661147.dat;62;generated/Evaluation/model_1427287593186.mod;18695.649619503092;1.5182130440000001;18647.02513324145;19268.58971096523;18473.722477078154;18616.733606047033;39;0.6078073850011226;0.617537366409156
39;generated/Evaluation/data_1427287662667.dat;62;generated/Evaluation/model_1427287593186.mod;19268.58971096523;0.9809413260000001;18616.733606047033;18647.02513324145;19284.358865411945;18473.722477078154;38;0.6159127541592431;0.6078073850011226
38;generated/Evaluation/data_1427287663649.dat;62;generated/Evaluation/model_1427287593186.mod;18647.02513324145;1.241707515;18473.722477078154;18616.733606047033;19475.169146278327;19284.358865411945;39;0.6070518338892634;0.6159127541592431
38;generated/Evaluation/data_1427287664891.dat;62;generated/Evaluation/model_1427287593186.mod;18616.733606047033;3.364614328;19284.358865411945;18473.722477078154;18889.39247140801;19475.169146278327;38;0.6065811492854509;0.6070518338892634
38;generated/Evaluation/data_1427287668257.dat;62;generated/Evaluation/model_1427287593186.mod;18473.722477078154;4.0666192400000005;19475.169146278327;19284.358865411945;18930.817232365473;18889.39247140801;38;0.6043589722341759;0.6065811492854509
39;generated/Evaluation/data_1427287672325.dat;62;generated/Evaluation/model_1427287593186.mod;19284.358865411945;5.763167408;18889.39247140801;19475.169146278327;19392.02109916786;18930.817232365473;38;0.6161577830138654;0.6043589722341759
47;generated/Evaluation/data_1427287678086.dat;62;generated/Evaluation/model_1427287678082.mod;19738.66962605212;1.4885917700000002;21549.34246575656;20950.841970931302;21544.65007710747;21686.03195752553;32;0.3803583440649589;0.2884741426937899
36;generated/Evaluation/data_1427287679575.dat;62;generated/Evaluation/model_1427287678082.mod;20950.841970931302;1.845979191;21686.03195752553;21549.34246575656;21728.53700268768;21544.65007710747;47;0.5763804415909052;0.3803583440649589
37;generated/Evaluation/data_1427287681423.dat;62;generated/Evaluation/model_1427287678082.mod;21549.34246575656;4.445604311;21544.65007710747;21686.03195752553;22049.134462138427;21728.53700268768;36;0.5862088431636152;0.5763804415909052
39;generated/Evaluation/data_1427287685870.dat;62;generated/Evaluation/model_1427287678082.mod;21686.03195752553;2.6199895250000003;21728.53700268768;21544.65007710747;21596.51885746623;22049.134462138427;37;0.6094237484077432;0.5862088431636152
38;generated/Evaluation/data_1427287688491.dat;62;generated/Evaluation/model_1427287678082.mod;21544.65007710747;2.088759902;22049.134462138427;21728.53700268768;22353.95034541511;21596.51885746623;39;0.5915143298025537;0.6094237484077432
39;generated/Evaluation/data_1427287690580.dat;62;generated/Evaluation/model_1427287678082.mod;21728.53700268768;2.1551818860000003;21596.51885746623;22049.134462138427;22499.077719911817;22353.95034541511;38;0.6215833630890119;0.5915143298025537
40;generated/Evaluation/data_1427287692737.dat;62;generated/Evaluation/model_1427287678082.mod;22049.134462138427;2.164594956;22353.95034541511;21596.51885746623;23665.146820261158;22499.077719911817;39;0.6228667004077375;0.6215833630890119
38;generated/Evaluation/data_1427287694903.dat;62;generated/Evaluation/model_1427287678082.mod;21596.51885746623;1.32572047;22499.077719911817;22353.95034541511;23201.799743790598;23665.146820261158;40;0.5928590708570115;0.6228667004077375
40;generated/Evaluation/data_1427287696229.dat;62;generated/Evaluation/model_1427287678082.mod;22353.95034541511;1.162307119;23665.146820261158;22499.077719911817;24279.42889126048;23201.799743790598;38;0.628802823386656;0.5928590708570115
40;generated/Evaluation/data_1427287697392.dat;62;generated/Evaluation/model_1427287678082.mod;22499.077719911817;1.8544707740000002;23201.799743790598;23665.146820261158;24150.861650695762;24279.42889126048;40;0.6347058220962037;0.628802823386656
41;generated/Evaluation/data_1427287699248.dat;62;generated/Evaluation/model_1427287678082.mod;23665.146820261158;1.400961192;24279.42889126048;23201.799743790598;24220.679343689826;24150.861650695762;40;0.6498828767667167;0.6347058220962037
40;generated/Evaluation/data_1427287700649.dat;62;generated/Evaluation/model_1427287678082.mod;23201.799743790598;0.7378783640000001;24150.861650695762;24279.42889126048;25063.436553486485;24220.679343689826;41;0.6414602725807838;0.6498828767667167
42;generated/Evaluation/data_1427287701388.dat;62;generated/Evaluation/model_1427287678082.mod;24279.42889126048;1.047855967;24220.679343689826;24150.861650695762;25897.903175266365;25063.436553486485;40;0.6704478961281036;0.6414602725807838
42;generated/Evaluation/data_1427287702437.dat;62;generated/Evaluation/model_1427287678082.mod;24150.861650695762;1.0433421980000002;25063.436553486485;24220.679343689826;26222.435507709848;25897.903175266365;42;0.6687405354790756;0.6704478961281036
42;generated/Evaluation/data_1427287703482.dat;62;generated/Evaluation/model_1427287678082.mod;24220.679343689826;1.116443267;25897.903175266365;25063.436553486485;25138.157056145294;26222.435507709848;42;0.6696677077595133;0.6687405354790756
44;generated/Evaluation/data_1427287704599.dat;62;generated/Evaluation/model_1427287678082.mod;25063.436553486485;2.02002827;26222.435507709848;25897.903175266365;25731.92307811833;25138.157056145294;42;0.6914162051885865;0.6696677077595133
44;generated/Evaluation/data_1427287706621.dat;62;generated/Evaluation/model_1427287678082.mod;25897.903175266365;1.2013597440000001;25138.157056145294;26222.435507709848;26739.79765889884;25731.92307811833;44;0.6873688111492217;0.6914162051885865
45;generated/Evaluation/data_1427287707823.dat;62;generated/Evaluation/model_1427287678082.mod;26222.435507709848;1.7880058110000001;25731.92307811833;25138.157056145294;26136.5416491198;26739.79765889884;44;0.7119786703897235;0.6873688111492217
44;generated/Evaluation/data_1427287709612.dat;62;generated/Evaluation/model_1427287678082.mod;25138.157056145294;1.1947634120000001;26739.79765889884;25731.92307811833;26490.72230266896;26136.5416491198;45;0.6938350244653463;0.7119786703897235
44;generated/Evaluation/data_1427287710808.dat;62;generated/Evaluation/model_1427287678082.mod;25731.92307811833;1.0540529790000002;26136.5416491198;26739.79765889884;26106.177896560897;26490.72230266896;44;0.6851646113456976;0.6938350244653463
45;generated/Evaluation/data_1427287711863.dat;62;generated/Evaluation/model_1427287678082.mod;26739.79765889884;0.9693494730000001;26490.72230266896;26136.5416491198;26723.931914318513;26106.177896560897;44;0.7176139962199046;0.6851646113456976
45;generated/Evaluation/data_1427287712833.dat;62;generated/Evaluation/model_1427287678082.mod;26136.5416491198;0.9061743360000001;26106.177896560897;26490.72230266896;27482.731138869145;26723.931914318513;45;0.7091981521447974;0.7176139962199046
45;generated/Evaluation/data_1427287713740.dat;62;generated/Evaluation/model_1427287678082.mod;26490.72230266896;1.002489581;26723.931914318513;26106.177896560897;27187.552538109427;27482.731138869145;45;0.7162356232261685;0.7091981521447974
45;generated/Evaluation/data_1427287714744.dat;62;generated/Evaluation/model_1427287678082.mod;26106.177896560897;1.051966568;27482.731138869145;26723.931914318513;26195.648912417066;27187.552538109427;45;0.7082152300900623;0.7162356232261685
45;generated/Evaluation/data_1427287715797.dat;62;generated/Evaluation/model_1427287678082.mod;26723.931914318513;1.115337677;27187.552538109427;27482.731138869145;25877.639631458864;26195.648912417066;45;0.7175261958281435;0.7082152300900623
45;generated/Evaluation/data_1427287716913.dat;62;generated/Evaluation/model_1427287678082.mod;27482.731138869145;1.320443339;26195.648912417066;27187.552538109427;26691.127277978023;25877.639631458864;45;0.7217253601879577;0.7175261958281435
45;generated/Evaluation/data_1427287718235.dat;62;generated/Evaluation/model_1427287678082.mod;27187.552538109427;1.169378467;25877.639631458864;26195.648912417066;26067.67085069618;26691.127277978023;45;0.7200918536950853;0.7217253601879577
45;generated/Evaluation/data_1427287719406.dat;62;generated/Evaluation/model_1427287678082.mod;26195.648912417066;1.257159471;26691.127277978023;25877.639631458864;25225.460735540222;26067.67085069618;45;0.7006908000734017;0.7200918536950853
