NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
35;generated/Evaluation/data_1427200094499.dat;55;generated/Evaluation/model_1427200094495.mod;15383.422752642684;1.5147397530000002;16794.578939336123;16328.134832210946;16790.921904709365;16901.108522006205;24;0.5278718542711962;0.19922121537520263
33;generated/Evaluation/data_1427200096016.dat;55;generated/Evaluation/model_1427200094495.mod;16328.134832210946;3.552731692;16901.108522006205;16794.578939336123;16934.235024006448;16790.921904709365;35;0.5916611156390101;0.5278718542711962
33;generated/Evaluation/data_1427200099569.dat;55;generated/Evaluation/model_1427200094495.mod;16794.578939336123;3.644961035;16790.921904709365;16901.108522006205;17184.09412523203;16934.235024006448;33;0.5998314049251183;0.5916611156390101
42;generated/Evaluation/data_1427200103215.dat;55;generated/Evaluation/model_1427200094495.mod;16901.108522006205;10.883212259;16934.235024006448;16790.921904709365;16831.346076704707;17184.09412523203;33;0.736845636214115;0.5998314049251183
40;generated/Evaluation/data_1427200114100.dat;55;generated/Evaluation/model_1427200094495.mod;16790.921904709365;5.4185111070000005;17184.09412523203;16934.235024006448;17421.65378264564;16831.346076704707;42;0.6441840589705581;0.736845636214115
34;generated/Evaluation/data_1427200119520.dat;55;generated/Evaluation/model_1427200094495.mod;16934.235024006448;4.08946585;16831.346076704707;17184.09412523203;17534.759467940523;17421.65378264564;40;0.6060983737097135;0.6441840589705581
34;generated/Evaluation/data_1427200123609.dat;55;generated/Evaluation/model_1427200094495.mod;17184.09412523203;4.576683891;17421.65378264564;16831.346076704707;18443.540772319415;17534.759467940523;34;0.6057554745204224;0.6060983737097135
42;generated/Evaluation/data_1427200128187.dat;55;generated/Evaluation/model_1427200094495.mod;16831.346076704707;4.677939171;17534.759467940523;17421.65378264564;18082.429101999955;18443.540772319415;34;0.7636363636363633;0.6057554745204224
43;generated/Evaluation/data_1427200132866.dat;55;generated/Evaluation/model_1427200094495.mod;17421.65378264564;2.802033041;18443.540772319415;17534.759467940523;18922.284323256565;18082.429101999955;42;0.7019693559403977;0.7636363636363633
37;generated/Evaluation/data_1427200135670.dat;55;generated/Evaluation/model_1427200094495.mod;17534.759467940523;2.596152791;18082.429101999955;18443.540772319415;18822.084854335044;18922.284323256565;43;0.6656202336375809;0.7019693559403977
39;generated/Evaluation/data_1427200138267.dat;55;generated/Evaluation/model_1427200094495.mod;18443.540772319415;3.0620487;18922.284323256565;18082.429101999955;18876.497593759203;18822.084854335044;37;0.696224268667976;0.6656202336375809
