NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
47;generated/Evaluation/data_1427197058033.dat;54;generated/Evaluation/model_1427197058029.mod;15382.443935618523;3.39099164;16793.51033321096;16327.095905009663;16789.853531274144;16900.033137612594;32;0.45566368899713616;0.3591427903171021
32;generated/Evaluation/data_1427197061425.dat;54;generated/Evaluation/model_1427197058029.mod;16327.095905009663;4.607265139;16900.033137612594;16793.51033321096;16933.15753183847;16789.853531274144;47;0.5841164304557869;0.45566368899713616
32;generated/Evaluation/data_1427197066033.dat;54;generated/Evaluation/model_1427197058029.mod;16793.51033321096;5.497415639000001;16789.853531274144;16900.033137612594;17183.000735019396;16933.15753183847;32;0.5924374919088279;0.5841164304557869
42;generated/Evaluation/data_1427197071532.dat;54;generated/Evaluation/model_1427197058029.mod;16900.033137612594;13.431630002;16933.15753183847;16789.853531274144;16830.275131158694;17183.000735019396;32;0.7376799109982597;0.5924374919088279
39;generated/Evaluation/data_1427197084965.dat;54;generated/Evaluation/model_1427197058029.mod;16789.853531274144;4.3814829920000005;17183.000735019396;16933.15753183847;17420.54527697784;16830.275131158694;42;0.637611495550856;0.7376799109982597
33;generated/Evaluation/data_1427197089347.dat;54;generated/Evaluation/model_1427197058029.mod;16933.15753183847;4.36853505;16830.275131158694;17183.000735019396;17533.643765579756;17420.54527697784;39;0.5988203571395672;0.637611495550856
33;generated/Evaluation/data_1427197093717.dat;54;generated/Evaluation/model_1427197058029.mod;17183.000735019396;5.003623396;17420.54527697784;16830.275131158694;18442.367245986294;17533.643765579756;33;0.5984708243363991;0.5988203571395672
33;generated/Evaluation/data_1427197098722.dat;54;generated/Evaluation/model_1427197058029.mod;16830.275131158694;4.370832509;17533.643765579756;17420.54527697784;18081.27855249431;18442.367245986294;33;0.5985959757069087;0.5984708243363991
36;generated/Evaluation/data_1427197103093.dat;54;generated/Evaluation/model_1427197058029.mod;17420.54527697784;2.2763980800000003;18442.367245986294;17533.643765579756;18921.08033541007;18081.27855249431;33;0.6576738036102853;0.5985959757069087
36;generated/Evaluation/data_1427197105371.dat;54;generated/Evaluation/model_1427197058029.mod;17533.643765579756;1.9846712080000002;18081.27855249431;18442.367245986294;18820.887241984277;18921.08033541007;36;0.6594418397123661;0.6576738036102853
38;generated/Evaluation/data_1427197107356.dat;54;generated/Evaluation/model_1427197058029.mod;18442.367245986294;2.6383387220000003;18921.08033541007;18081.27855249431;18875.296519232525;18820.887241984277;36;0.6906356909308287;0.6594418397123661
37;generated/Evaluation/data_1427197109995.dat;54;generated/Evaluation/model_1427197058029.mod;18081.27855249431;0.7870381390000001;18820.887241984277;18921.08033541007;19532.061426727872;18875.296519232525;38;0.6722148612698816;0.6906356909308287
37;generated/Evaluation/data_1427197110784.dat;54;generated/Evaluation/model_1427197058029.mod;18921.08033541007;0.8763705610000001;18875.296519232525;18820.887241984277;20182.365437527682;19532.061426727872;37;0.6723795982876508;0.6722148612698816
37;generated/Evaluation/data_1427197111662.dat;54;generated/Evaluation/model_1427197058029.mod;18820.887241984277;0.843980983;19532.061426727872;18875.296519232525;20435.27510690674;20182.365437527682;37;0.6708133085118476;0.6723795982876508
37;generated/Evaluation/data_1427197112506.dat;54;generated/Evaluation/model_1427197058029.mod;18875.296519232525;0.779071285;20182.365437527682;19532.061426727872;19590.291488062572;20435.27510690674;37;0.6716638730742233;0.6708133085118476
37;generated/Evaluation/data_1427197113286.dat;54;generated/Evaluation/model_1427197058029.mod;19532.061426727872;0.660193926;20435.27510690674;20182.365437527682;20053.016317897127;19590.291488062572;37;0.6768850831805465;0.6716638730742233
37;generated/Evaluation/data_1427197113948.dat;54;generated/Evaluation/model_1427197058029.mod;20182.365437527682;0.908963167;19590.291488062572;20435.27510690674;20838.458018209534;20053.016317897127;37;0.6812105820495238;0.6768850831805465
37;generated/Evaluation/data_1427197114857.dat;54;generated/Evaluation/model_1427197058029.mod;20435.27510690674;1.1326008490000001;20053.016317897127;19590.291488062572;20368.337593426528;20838.458018209534;37;0.682892811392546;0.6812105820495238
