NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
24;generated/Evaluation/data_1426986384921.dat;33;generated/Evaluation/model_1426986384917.mod;7907.375401647292;0.337866883;8632.736844153656;8392.975594772965;8630.857057963314;8687.495100173659;17;0.4561086365801537;0.32095354803019216
15;generated/Evaluation/data_1426986385260.dat;33;generated/Evaluation/model_1426986384917.mod;8392.975594772965;0.32901703200000004;8687.495100173659;8632.736844153656;8704.522759835054;8630.857057963314;24;0.4312902417029373;0.4561086365801537
16;generated/Evaluation/data_1426986385590.dat;33;generated/Evaluation/model_1426986384917.mod;8632.736844153656;0.26799662500000004;8630.857057963314;8687.495100173659;8832.955147261282;8704.522759835054;15;0.46756224002931035;0.4312902417029373
16;generated/Evaluation/data_1426986385859.dat;33;generated/Evaluation/model_1426986384917.mod;8687.495100173659;0.24660906000000002;8704.522759835054;8630.857057963314;8651.635860470906;8832.955147261282;16;0.4684436592168834;0.46756224002931035
16;generated/Evaluation/data_1426986386107.dat;33;generated/Evaluation/model_1426986384917.mod;8630.857057963314;0.23955310700000002;8832.955147261282;8704.522759835054;8955.065383823132;8651.635860470906;16;0.46753198195067297;0.4684436592168834
16;generated/Evaluation/data_1426986386348.dat;33;generated/Evaluation/model_1426986384917.mod;8704.522759835054;0.22072761100000002;8651.635860470906;8832.955147261282;9013.203883171956;8955.065383823132;16;0.46871774584848713;0.46753198195067297
16;generated/Evaluation/data_1426986386569.dat;33;generated/Evaluation/model_1426986384917.mod;8832.955147261282;0.24678739100000002;8955.065383823132;8651.635860470906;9480.334966239157;9013.203883171956;16;0.4707850646203256;0.46871774584848713
16;generated/Evaluation/data_1426986386817.dat;33;generated/Evaluation/model_1426986384917.mod;8651.635860470906;0.24740481500000003;9013.203883171956;8955.065383823132;9294.716616861004;9480.334966239157;16;0.46786644905310026;0.4707850646203256
16;generated/Evaluation/data_1426986387066.dat;33;generated/Evaluation/model_1426986384917.mod;8955.065383823132;0.37987512300000004;9480.334966239157;9013.203883171956;9726.418366484228;9294.716616861004;16;0.4727506185536974;0.46786644905310026
16;generated/Evaluation/data_1426986387446.dat;33;generated/Evaluation/model_1426986384917.mod;9013.203883171956;0.729930755;9294.716616861004;9480.334966239157;9674.913910775756;9726.418366484228;16;0.4736864480082372;0.4727506185536974
16;generated/Evaluation/data_1426986388177.dat;33;generated/Evaluation/model_1426986384917.mod;9480.334966239157;0.659367059;9726.418366484228;9294.716616861004;9702.883106199768;9674.913910775756;16;0.48120564839286584;0.4736864480082372
16;generated/Evaluation/data_1426986388838.dat;33;generated/Evaluation/model_1426986384917.mod;9294.716616861004;0.7855938480000001;9674.913910775756;9726.418366484228;10040.494391892067;9702.883106199768;16;0.47821783273548313;0.48120564839286584
24;generated/Evaluation/data_1426986389625.dat;33;generated/Evaluation/model_1426986384917.mod;9726.418366484228;1.3601775360000001;9702.883106199768;9674.913910775756;10374.784440996946;10040.494391892067;16;0.6845638145723005;0.47821783273548313
22;generated/Evaluation/data_1426986390985.dat;33;generated/Evaluation/model_1426986384917.mod;9674.913910775756;0.638698913;10040.494391892067;9702.883106199768;10504.793151372027;10374.784440996946;24;0.5478726540984351;0.6845638145723005
16;generated/Evaluation/data_1426986391625.dat;33;generated/Evaluation/model_1426986384917.mod;9702.883106199768;0.590457416;10374.784440996946;10040.494391892067;10070.427668851278;10504.793151372027;22;0.4847879063933455;0.5478726540984351
17;generated/Evaluation/data_1426986392217.dat;33;generated/Evaluation/model_1426986384917.mod;10040.494391892067;0.583465291;10504.793151372027;10374.784440996946;10308.292272972656;10070.427668851278;16;0.5015744443272909;0.4847879063933455
18;generated/Evaluation/data_1426986392801.dat;33;generated/Evaluation/model_1426986384917.mod;10374.784440996946;0.569435816;10070.427668851278;10504.793151372027;10712.050115775326;10308.292272972656;17;0.5107270011013223;0.5015744443272909
18;generated/Evaluation/data_1426986393371.dat;33;generated/Evaluation/model_1426986384917.mod;10504.793151372027;0.471067514;10308.292272972656;10070.427668851278;10470.383791600836;10712.050115775326;18;0.5172405085775308;0.5107270011013223
17;generated/Evaluation/data_1426986393844.dat;33;generated/Evaluation/model_1426986384917.mod;10070.427668851278;0.41338536600000003;10712.050115775326;10308.292272972656;10612.269716066461;10470.383791600836;18;0.5030741178699232;0.5172405085775308
17;generated/Evaluation/data_1426986394258.dat;33;generated/Evaluation/model_1426986384917.mod;10308.292272972656;0.612050255;10470.383791600836;10712.050115775326;10458.219973337771;10612.269716066461;17;0.5149912645964774;0.5030741178699232
19;generated/Evaluation/data_1426986394871.dat;33;generated/Evaluation/model_1426986384917.mod;10712.050115775326;0.413866475;10612.269716066461;10470.383791600836;10705.694246773004;10458.219973337771;17;0.5570607027065216;0.5149912645964774
19;generated/Evaluation/data_1426986395286.dat;33;generated/Evaluation/model_1426986384917.mod;10470.383791600836;0.34477080400000004;10458.219973337771;10612.269716066461;11009.671689866811;10705.694246773004;19;0.5260700358705164;0.5570607027065216
18;generated/Evaluation/data_1426986395631.dat;33;generated/Evaluation/model_1426986384917.mod;10612.269716066461;0.37358413500000004;10705.694246773004;10458.219973337771;10891.422180099475;11009.671689866811;19;0.5226251432349678;0.5260700358705164
18;generated/Evaluation/data_1426986396007.dat;33;generated/Evaluation/model_1426986384917.mod;10458.219973337771;0.433888331;11009.671689866811;10705.694246773004;10494.062353971554;10891.422180099475;18;0.514907166892641;0.5226251432349678
19;generated/Evaluation/data_1426986396441.dat;33;generated/Evaluation/model_1426986384917.mod;10705.694246773004;0.43921870300000004;10891.422180099475;11009.671689866811;10366.666799287084;10494.062353971554;18;0.5568751524708118;0.514907166892641
19;generated/Evaluation/data_1426986396882.dat;33;generated/Evaluation/model_1426986384917.mod;11009.671689866811;0.35235726100000003;10494.062353971554;10891.422180099475;10692.552602509582;10366.666799287084;19;0.5657493262770972;0.5568751524708118
19;generated/Evaluation/data_1426986397235.dat;33;generated/Evaluation/model_1426986384917.mod;10891.422180099475;0.49324313700000005;10366.666799287084;10494.062353971554;10442.793925228689;10692.552602509582;19;0.5622972059766459;0.5657493262770972
19;generated/Evaluation/data_1426986397729.dat;33;generated/Evaluation/model_1426986384917.mod;10494.062353971554;0.5018524320000001;10692.552602509582;10366.666799287084;10105.40180743302;10442.793925228689;19;0.5272563447923001;0.5622972059766459
18;generated/Evaluation/data_1426986398232.dat;33;generated/Evaluation/model_1426986384917.mod;10366.666799287084;0.791746598;10442.793925228689;10692.552602509582;9839.331980922028;10105.40180743302;19;0.5103203028130782;0.5272563447923001
19;generated/Evaluation/data_1426986399025.dat;33;generated/Evaluation/model_1426986384917.mod;10692.552602509582;0.47120126300000004;10105.40180743302;10442.793925228689;10144.118659326474;9839.331980922028;18;0.5564915015192574;0.5103203028130782
19;generated/Evaluation/data_1426986399497.dat;33;generated/Evaluation/model_1426986384917.mod;10442.793925228689;0.36208818200000004;9839.331980922028;10105.40180743302;9970.116208469804;10144.118659326474;19;0.5246877684796307;0.5564915015192574
17;generated/Evaluation/data_1426986399860.dat;33;generated/Evaluation/model_1426986384917.mod;10105.40180743302;0.564083953;10144.118659326474;9839.331980922028;9522.415202392462;9970.116208469804;19;0.5048263413360962;0.5246877684796307
17;generated/Evaluation/data_1426986400425.dat;33;generated/Evaluation/model_1426986384917.mod;9839.331980922028;0.9630555970000001;9970.116208469804;10144.118659326474;9480.174805083927;9522.415202392462;17;0.4941827555857755;0.5048263413360962
