NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
25;generated/Evaluation/data_1426996640113.dat;36;generated/Evaluation/model_1426996640108.mod;10278.514415144751;0.301835946;11221.385806003298;10909.728734879654;11218.942339179808;11292.564104144114;17;0.48580742270198407;0.26425784622447523
19;generated/Evaluation/data_1426996640416.dat;36;generated/Evaluation/model_1426996640108.mod;10909.728734879654;0.329960649;11292.564104144114;11221.385806003298;11314.697749809824;11218.942339179808;25;0.5159290023110297;0.48580742270198407
19;generated/Evaluation/data_1426996640746.dat;36;generated/Evaluation/model_1426996640108.mod;11221.385806003298;0.396886836;11218.942339179808;11292.564104144114;11481.642415830984;11314.697749809824;19;0.5242691741119823;0.5159290023110297
19;generated/Evaluation/data_1426996641145.dat;36;generated/Evaluation/model_1426996640108.mod;11292.564104144114;0.413089003;11314.697749809824;11218.942339179808;11245.95196124217;11481.642415830984;19;0.5261739575743101;0.5242691741119823
19;generated/Evaluation/data_1426996641559.dat;36;generated/Evaluation/model_1426996640108.mod;11218.942339179808;0.505820303;11481.642415830984;11314.697749809824;11640.369144104974;11245.95196124217;19;0.5242037851476814;0.5261739575743101
19;generated/Evaluation/data_1426996642065.dat;36;generated/Evaluation/model_1426996640108.mod;11314.697749809824;0.571372121;11245.95196124217;11481.642415830984;11715.941299627942;11640.369144104974;19;0.5267662701657359;0.5242037851476814
20;generated/Evaluation/data_1426996642638.dat;36;generated/Evaluation/model_1426996640108.mod;11481.642415830984;0.648600148;11640.369144104974;11245.95196124217;12323.148283890781;11715.941299627942;19;0.537071068259996;0.5267662701657359
19;generated/Evaluation/data_1426996643287.dat;36;generated/Evaluation/model_1426996640108.mod;11245.95196124217;0.47854107100000004;11715.941299627942;11640.369144104974;12081.869631633894;12323.148283890781;20;0.5249265824436539;0.537071068259996
20;generated/Evaluation/data_1426996643767.dat;36;generated/Evaluation/model_1426996640108.mod;11640.369144104974;0.5911008200000001;12323.148283890781;11715.941299627942;12643.023292761594;12081.869631633894;19;0.5341084253594592;0.5249265824436539
20;generated/Evaluation/data_1426996644360.dat;36;generated/Evaluation/model_1426996640108.mod;11715.941299627942;0.6568967210000001;12081.869631633894;12323.148283890781;12576.07449324799;12643.023292761594;20;0.5361307916679068;0.5341084253594592
22;generated/Evaluation/data_1426996645017.dat;36;generated/Evaluation/model_1426996640108.mod;12323.148283890781;0.9547141200000001;12643.023292761594;12081.869631633894;12612.430649841466;12576.07449324799;20;0.605953531488163;0.5361307916679068
22;generated/Evaluation/data_1426996645973.dat;36;generated/Evaluation/model_1426996640108.mod;12081.869631633894;0.735256318;12576.07449324799;12643.023292761594;13051.279482790633;12612.430649841466;22;0.6002957719576207;0.605953531488163
26;generated/Evaluation/data_1426996646709.dat;36;generated/Evaluation/model_1426996640108.mod;12643.023292761594;1.302043144;12612.430649841466;12576.07449324799;13485.811159109951;13051.279482790633;22;0.6574254648290494;0.6002957719576207
23;generated/Evaluation/data_1426996648012.dat;36;generated/Evaluation/model_1426996640108.mod;12576.07449324799;1.3827588940000002;13051.279482790633;12612.430649841466;13654.80483094274;13485.811159109951;26;0.6203199977175419;0.6574254648290494
