NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
48;generated/Evaluation/data_1427254051219.dat;59;generated/Evaluation/model_1427254051215.mod;16469.124189044003;1.5715395470000002;17979.874225787265;17480.51032927258;17975.95909204881;18093.92224715489;26;0.5315953154723708;0.2928886099249527
34;generated/Evaluation/data_1427254052793.dat;59;generated/Evaluation/model_1427254051215.mod;17480.51032927258;6.004871715;18093.92224715489;17979.874225787265;18129.386687296916;17975.95909204881;48;0.5599441498779046;0.5315953154723708
35;generated/Evaluation/data_1427254058799.dat;59;generated/Evaluation/model_1427254051215.mod;17979.874225787265;2.9115403100000004;17975.95909204881;18093.92224715489;18396.879860566183;18129.386687296916;34;0.5835037521727908;0.5599441498779046
36;generated/Evaluation/data_1427254061711.dat;59;generated/Evaluation/model_1427254051215.mod;18093.92224715489;3.529882837;18129.386687296916;17975.95909204881;18019.236243014206;18396.879860566183;35;0.581157369315215;0.5835037521727908
34;generated/Evaluation/data_1427254065242.dat;59;generated/Evaluation/model_1427254051215.mod;17975.95909204881;2.092882049;18396.879860566183;18129.386687296916;18651.205543683707;18019.236243014206;36;0.576197348427272;0.581157369315215
35;generated/Evaluation/data_1427254067336.dat;59;generated/Evaluation/model_1427254051215.mod;18129.386687296916;0.9322302670000001;18019.236243014206;18396.879860566183;18772.29378311913;18651.205543683707;34;0.5762483859719306;0.576197348427272
36;generated/Evaluation/data_1427254068269.dat;59;generated/Evaluation/model_1427254051215.mod;18396.879860566183;0.855910575;18651.205543683707;18019.236243014206;19745.21329545108;18772.29378311913;35;0.6000013676641602;0.5762483859719306
36;generated/Evaluation/data_1427254069126.dat;59;generated/Evaluation/model_1427254051215.mod;18019.236243014206;0.9036157950000001;18772.29378311913;18651.205543683707;19358.615784595924;19745.21329545108;36;0.5790644927344446;0.6000013676641602
36;generated/Evaluation/data_1427254070031.dat;59;generated/Evaluation/model_1427254051215.mod;18651.205543683707;0.936583025;19745.21329545108;18772.29378311913;20257.74468211751;19358.615784595924;36;0.6041541457174304;0.5790644927344446
36;generated/Evaluation/data_1427254070968.dat;59;generated/Evaluation/model_1427254051215.mod;18772.29378311913;1.092211061;19358.615784595924;19745.21329545108;20150.47352901465;20257.74468211751;36;0.6061313450984468;0.6041541457174304
40;generated/Evaluation/data_1427254072062.dat;59;generated/Evaluation/model_1427254051215.mod;19745.21329545108;1.578468808;20257.74468211751;19358.615784595924;20208.726505445957;20150.47352901465;36;0.6712701967562071;0.6061313450984468
