NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
43;generated/Evaluation/data_1427225039041.dat;57;generated/Evaluation/model_1427225039037.mod;16040.84879181549;0.7978711220000001;17512.312157047123;17025.93409200025;17508.498835368486;17623.39438854677;25;0.5154813741881532;0.26844938681354463
33;generated/Evaluation/data_1427225039841.dat;57;generated/Evaluation/model_1427225039037.mod;17025.93409200025;0.6857376350000001;17623.39438854677;17512.312157047123;17657.936584918272;17508.498835368486;43;0.5766103246921316;0.5154813741881532
35;generated/Evaluation/data_1427225040527.dat;57;generated/Evaluation/model_1427225039037.mod;17512.312157047123;0.653646987;17508.498835368486;17623.39438854677;17918.47366606492;17657.936584918272;33;0.6032992575730122;0.5766103246921316
35;generated/Evaluation/data_1427225041182.dat;57;generated/Evaluation/model_1427225039037.mod;17623.39438854677;0.715513827;17657.936584918272;17508.498835368486;17550.650575000047;17918.47366606492;35;0.6051767156691988;0.6032992575730122
35;generated/Evaluation/data_1427225041898.dat;57;generated/Evaluation/model_1427225039037.mod;17508.498835368486;1.894300552;17918.47366606492;17657.936584918272;18166.18567430136;17550.650575000047;35;0.6032348066562251;0.6051767156691988
35;generated/Evaluation/data_1427225043794.dat;57;generated/Evaluation/model_1427225039037.mod;17657.936584918272;3.8009146210000004;17550.650575000047;17918.47366606492;18284.125044783665;18166.18567430136;35;0.6057605311486164;0.6032348066562251
35;generated/Evaluation/data_1427225047595.dat;57;generated/Evaluation/model_1427225039037.mod;17918.47366606492;2.4057305920000003;18166.18567430136;17550.650575000047;19231.744031973394;18284.125044783665;35;0.6101640027547586;0.6057605311486164
35;generated/Evaluation/data_1427225050003.dat;57;generated/Evaluation/model_1427225039037.mod;17550.650575000047;3.191705158;18284.125044783665;18166.18567430136;18855.199891329576;19231.744031973394;35;0.603947234951653;0.6101640027547586
42;generated/Evaluation/data_1427225053195.dat;57;generated/Evaluation/model_1427225039037.mod;18166.18567430136;4.090745601;19231.744031973394;18284.125044783665;19730.947169930478;18855.199891329576;35;0.7232413444015063;0.603947234951653
42;generated/Evaluation/data_1427225057286.dat;57;generated/Evaluation/model_1427225039037.mod;18284.125044783665;1.353187656;18855.199891329576;19231.744031973394;19626.465575955284;19730.947169930478;42;0.6567663666551644;0.7232413444015063
39;generated/Evaluation/data_1427225058641.dat;57;generated/Evaluation/model_1427225039037.mod;19231.744031973394;0.9783994640000001;19730.947169930478;18855.199891329576;19683.203698510064;19626.465575955284;42;0.682590794896131;0.6567663666551644
39;generated/Evaluation/data_1427225059621.dat;57;generated/Evaluation/model_1427225039037.mod;18855.199891329576;5.056590671;19626.465575955284;19730.947169930478;20368.079692012587;19683.203698510064;39;0.6770141996311172;0.682590794896131
40;generated/Evaluation/data_1427225064678.dat;57;generated/Evaluation/model_1427225039037.mod;19730.947169930478;2.189248933;19683.203698510064;19626.465575955284;21046.218247212943;20368.079692012587;39;0.7006990921267872;0.6770141996311172
40;generated/Evaluation/data_1427225066869.dat;57;generated/Evaluation/model_1427225039037.mod;19626.465575955284;1.435823032;20368.079692012587;19683.203698510064;21309.95304653854;21046.218247212943;40;0.6962799135575799;0.7006990921267872
