NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
26;generated/Evaluation/data_1427011824399.dat;37;generated/Evaluation/model_1427011824395.mod;10327.654577187855;0.29496057000000003;11275.03370633048;10961.886645665709;11272.578557628578;11346.552298113287;17;0.5296685940581849;0.2798766927134212
20;generated/Evaluation/data_1427011824695.dat;37;generated/Evaluation/model_1427011824395.mod;10961.886645665709;0.30675865900000004;11346.552298113287;11275.03370633048;11368.791761691069;11272.578557628578;26;0.5277557115504061;0.5296685940581849
20;generated/Evaluation/data_1427011825003.dat;37;generated/Evaluation/model_1427011824395.mod;11275.03370633048;0.471827347;11272.578557628578;11346.552298113287;11536.534567171802;11368.791761691069;20;0.5359092688612;0.5277557115504061
20;generated/Evaluation/data_1427011825476.dat;37;generated/Evaluation/model_1427011824395.mod;11346.552298113287;1.427502724;11368.791761691069;11272.578557628578;11299.71730897473;11536.534567171802;20;0.5377714320750283;0.5359092688612
20;generated/Evaluation/data_1427011826904.dat;37;generated/Evaluation/model_1427011824395.mod;11272.578557628578;1.626902748;11536.534567171802;11368.791761691069;11696.020146076626;11299.71730897473;20;0.5358453429996416;0.5377714320750283
20;generated/Evaluation/data_1427011828531.dat;37;generated/Evaluation/model_1427011824395.mod;11368.791761691069;2.214167201;11299.71730897473;11536.534567171802;11771.953601668685;11696.020146076626;20;0.5383504914487866;0.5358453429996416
26;generated/Evaluation/data_1427011830747.dat;37;generated/Evaluation/model_1427011824395.mod;11536.534567171802;1.847850065;11696.020146076626;11299.71730897473;12382.063558909449;11771.953601668685;20;0.6243824704442984;0.5383504914487866
22;generated/Evaluation/data_1427011832596.dat;37;generated/Evaluation/model_1427011824395.mod;11299.71730897473;0.44373760500000003;11771.953601668685;11696.020146076626;12139.63138664076;12382.063558909449;26;0.5554162076646205;0.6243824704442984
21;generated/Evaluation/data_1427011833041.dat;37;generated/Evaluation/model_1427011824395.mod;11696.020146076626;0.48544210600000004;12382.063558909449;11771.953601668685;12703.46784615013;12139.63138664076;22;0.5455347500989844;0.5554162076646205
21;generated/Evaluation/data_1427011833527.dat;37;generated/Evaluation/model_1427011824395.mod;11771.953601668685;0.701655306;12139.63138664076;12382.063558909449;12636.198973645058;12703.46784615013;21;0.5475118651983953;0.5455347500989844
23;generated/Evaluation/data_1427011834230.dat;37;generated/Evaluation/model_1427011824395.mod;12382.063558909449;1.1328025940000002;12703.46784615013;12139.63138664076;12672.728944016879;12636.198973645058;21;0.6156567838307834;0.5475118651983953
23;generated/Evaluation/data_1427011835364.dat;37;generated/Evaluation/model_1427011824395.mod;12139.63138664076;2.5261391630000003;12636.198973645058;12703.46784615013;13113.675852805854;12672.728944016879;23;0.6101256188039794;0.6156567838307834
27;generated/Evaluation/data_1427011837891.dat;37;generated/Evaluation/model_1427011824395.mod;12703.46784615013;2.412583837;12672.728944016879;12636.198973645058;13550.284965233619;13113.675852805854;23;0.6769782871099909;0.6101256188039794
24;generated/Evaluation/data_1427011840305.dat;37;generated/Evaluation/model_1427011824395.mod;12636.198973645058;2.660108929;13113.675852805854;12672.728944016879;13720.086572540611;13550.284965233619;27;0.630890465340394;0.6769782871099909
24;generated/Evaluation/data_1427011842966.dat;37;generated/Evaluation/model_1427011824395.mod;12672.728944016879;811.591941158;13550.284965233619;13113.675852805854;13152.771068233926;13720.086572540611;24;0.6304959981615826;0.630890465340394
26;generated/Evaluation/data_1427012654559.dat;37;generated/Evaluation/model_1427011824395.mod;13113.675852805854;2.2980553870000002;13720.086572540611;13550.284965233619;13463.440960925924;13152.771068233926;24;0.6675328554513755;0.6304959981615826
29;generated/Evaluation/data_1427012656858.dat;37;generated/Evaluation/model_1427011824395.mod;13550.284965233619;4.107264658;13152.771068233926;13720.086572540611;13990.780478969777;13463.440960925924;26;0.7754532474426598;0.6675328554513755
30;generated/Evaluation/data_1427012660966.dat;37;generated/Evaluation/model_1427011824395.mod;13720.086572540611;3.4548358410000004;13463.440960925924;13152.771068233926;13675.145240696798;13990.780478969777;29;0.7903244428814855;0.7754532474426598
29;generated/Evaluation/data_1427012664422.dat;37;generated/Evaluation/model_1427011824395.mod;13152.771068233926;1800.292826368;13990.780478969777;13463.440960925924;13860.459424331064;13675.145240696798;30;0.6875670805041367;0.7903244428814855
31;generated/Evaluation/data_1427014464716.dat;37;generated/Evaluation/model_1427011824395.mod;13463.440960925924;7.506437406000001;13675.145240696798;13990.780478969777;13659.25833676475;13860.459424331064;29;0.7675423034745132;0.6875670805041367
28;generated/Evaluation/data_1427014472223.dat;37;generated/Evaluation/model_1427011824395.mod;13990.780478969777;5.1343613900000005;13860.459424331064;13675.145240696798;13982.47921385213;13659.25833676475;31;0.6680008832841247;0.7675423034745132
29;generated/Evaluation/data_1427014477358.dat;37;generated/Evaluation/model_1427011824395.mod;13675.145240696798;78.391263628;13659.25833676475;13860.459424331064;14379.49767725727;13982.47921385213;28;0.7826091777339574;0.6680008832841247
