NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
21;generated/Evaluation/data_1426975766887.dat;28;generated/Evaluation/model_1426975766883.mod;6691.910079087875;1.9641339240000002;7305.774136570063;7102.867275594283;7304.183297699423;7352.115344209857;15;0.45532034578588376;0.3377032263816625
12;generated/Evaluation/data_1426975768853.dat;28;generated/Evaluation/model_1426975766883.mod;7102.867275594283;27.870966417;7352.115344209857;7305.774136570063;7366.525633531345;7304.183297699423;21;0.42263056112079755;0.45532034578588376
16;generated/Evaluation/data_1426975796725.dat;28;generated/Evaluation/model_1426975766883.mod;7305.774136570063;6.459998146;7304.183297699423;7352.115344209857;7475.216310809656;7366.525633531345;12;0.49216756407770307;0.42263056112079755
14;generated/Evaluation/data_1426975803186.dat;28;generated/Evaluation/model_1426975766883.mod;7352.115344209857;2.3865481130000004;7366.525633531345;7304.183297699423;7321.768130955596;7475.216310809656;16;0.44939019361884586;0.49216756407770307
14;generated/Evaluation/data_1426975805573.dat;28;generated/Evaluation/model_1426975766883.mod;7304.183297699423;2.0047610600000003;7475.216310809656;7366.525633531345;7578.556633141869;7321.768130955596;14;0.4732290060938897;0.44939019361884586
14;generated/Evaluation/data_1426975807579.dat;28;generated/Evaluation/model_1426975766883.mod;7366.525633531345;2.5590537920000003;7321.768130955596;7475.216310809656;7627.758497226177;7578.556633141869;14;0.45008485206574295;0.4732290060938897
14;generated/Evaluation/data_1426975810140.dat;28;generated/Evaluation/model_1426975766883.mod;7475.216310809656;0.558001445;7578.556633141869;7321.768130955596;8023.085523483387;7627.758497226177;14;0.4788177399504264;0.45008485206574295
14;generated/Evaluation/data_1426975810698.dat;28;generated/Evaluation/model_1426975766883.mod;7321.768130955596;0.349323384;7627.758497226177;7578.556633141869;7865.9991022659815;8023.085523483387;14;0.4479272841965191;0.4788177399504264
14;generated/Evaluation/data_1426975811048.dat;28;generated/Evaluation/model_1426975766883.mod;7578.556633141869;0.504033462;8023.085523483387;7627.758497226177;8231.342739405263;7865.9991022659815;14;0.4849196835062986;0.4479272841965191
14;generated/Evaluation/data_1426975811553.dat;28;generated/Evaluation/model_1426975766883.mod;7627.758497226177;0.415109983;7865.9991022659815;8023.085523483387;8187.755181111061;8231.342739405263;14;0.4878249095662773;0.4849196835062986
