NoRunningPosterior;DataFile;CountPlants;ModelFile;Demand-1;Runtime;Demand-3;Demand-2;Demand-5;Demand-4;NoRunningPrior;AvgLoadPosterior;AvgLoadPrior
48;generated/Evaluation/data_1427350474045.dat;65;generated/Evaluation/model_1427350474040.mod;17630.049101440436;1.004146523;19247.293407941273;18712.72885466058;19243.102292539184;19369.380787546495;31;0.44238910878159055;0.2594666584364659
37;generated/Evaluation/data_1427350475051.dat;65;generated/Evaluation/model_1427350474040.mod;18712.72885466058;0.7642527910000001;19369.380787546495;19247.293407941273;19407.345151278416;19243.102292539184;48;0.5635496971841616;0.44238910878159055
37;generated/Evaluation/data_1427350475816.dat;65;generated/Evaluation/model_1427350474040.mod;19247.293407941273;0.833789478;19243.102292539184;19369.380787546495;19693.69418386234;19407.345151278416;37;0.5679182101918226;0.5635496971841616
37;generated/Evaluation/data_1427350476650.dat;65;generated/Evaluation/model_1427350474040.mod;19369.380787546495;1.038574723;19407.345151278416;19243.102292539184;19289.43009283581;19693.69418386234;37;0.5689159200148991;0.5679182101918226
37;generated/Evaluation/data_1427350477690.dat;65;generated/Evaluation/model_1427350474040.mod;19243.102292539184;1.316626858;19693.69418386234;19407.345151278416;19965.94753684283;19289.43009283581;37;0.5678839599931549;0.5689159200148991
37;generated/Evaluation/data_1427350479007.dat;65;generated/Evaluation/model_1427350474040.mod;19407.345151278416;1.1741613370000001;19289.43009283581;19693.69418386234;20095.571406476025;19965.94753684283;37;0.5692261684512623;0.5678839599931549
39;generated/Evaluation/data_1427350480183.dat;65;generated/Evaluation/model_1427350474040.mod;19693.69418386234;1.9709916600000001;19965.94753684283;19289.43009283581;21137.072981014666;20095.571406476025;37;0.5796474696710601;0.5692261684512623
37;generated/Evaluation/data_1427350482154.dat;65;generated/Evaluation/model_1427350474040.mod;19289.43009283581;0.9715151070000001;20095.571406476025;19965.94753684283;20723.2238278578;21137.072981014666;39;0.5682625552385188;0.5796474696710601
39;generated/Evaluation/data_1427350483127.dat;65;generated/Evaluation/model_1427350474040.mod;19965.94753684283;1.207167377;21137.072981014666;20095.571406476025;21685.73321389879;20723.2238278578;37;0.5902900773095301;0.5682625552385188
39;generated/Evaluation/data_1427350484335.dat;65;generated/Evaluation/model_1427350474040.mod;20095.571406476025;1.2539790160000002;20723.2238278578;21137.072981014666;21570.90041072947;21685.73321389879;39;0.5935871462721812;0.5902900773095301
41;generated/Evaluation/data_1427350485591.dat;65;generated/Evaluation/model_1427350474040.mod;21137.072981014666;1.728230514;21685.73321389879;20723.2238278578;21633.25969729507;21570.90041072947;39;0.6270398271522135;0.5935871462721812
41;generated/Evaluation/data_1427350487320.dat;65;generated/Evaluation/model_1427350474040.mod;20723.2238278578;15.733565699000001;21570.90041072947;21685.73321389879;22385.987782358;21633.25969729507;41;0.6209060325799511;0.6270398271522135
42;generated/Evaluation/data_1427350503054.dat;65;generated/Evaluation/model_1427350474040.mod;21685.73321389879;6.474453243;21633.25969729507;21570.90041072947;23131.310937069255;22385.987782358;41;0.6344112425702703;0.6209060325799511
43;generated/Evaluation/data_1427350509529.dat;65;generated/Evaluation/model_1427350474040.mod;21570.90041072947;5.532108449000001;22385.987782358;21633.25969729507;23421.174492434304;23131.310937069255;42;0.6412740329346788;0.6344112425702703
