12557
1188
973
2121
2611
1903
4186
2751
2553
1611
2541
2276
1222
3323
2979
12200
3483
4485
12508
8297
2222
1760
2169
2487
6200
2071
7924
2025
4431
2021
6477
3598
6771
2953
2390
803
3302
1470
305
665
1064
1267
1963
1424
351
2151
3853
1842
2197
2060
2458
1658
4189
2263
445
3674
2369
2632
1534
1094
1400
381
1007
1535
386
896
3726
1857
2360
2041
1756
2477
1696
1984
1544
5136
5165
1026
1901
1036
