4267
150
340
7800
300
265
623
490
293
1052
1028
1366
380
865
50
736
1117
476
654
3056
440
1191
1120
1150
947
456
200
856
555
1017
494
1030
976
310
990
860
330
32
523
1120
1680
30
152
190
2887
3323
160
865
1798
1822
1785
5090
5633
2889
2878
2530
818
1204
200
700
620
440
290
1299
580
357
816
1314
4743
190
1267
6
800
1265
5163
1122
1639
875
660
490
290
2075
2066
756
1070
195
2333
2215
1929
1937
1460
202
210
265
6296
515
1335
1103
1230
970
190
19
369
415
450
210
2642
1050
240
180
89
65
151
275
94
296
200
145
719
250
185
832
503
250
1210
16
327
30
250
1871
1679
1821
353
420
127
235
709
313
820
141
403
1653
250
714
24
1021
120
919
25
138
2295
747
571
340
612
3170
407
310
1730
223
18
218
208
691
197
2786
2090
189
90
1612
45
975
700
70
764
865
185
44
854
456
90
273
25
83
37
325
645
864
12
659
50
130
206
37
419
440
1197
1869
660
800
400
657
364
1616
380
22
735
1284
115
591
1050
1144
380
953
330
153
816
1015
690
488
366
275
4495
366
2490
800
1875
520
500
6
1156
205
540
536
500
4267
150
340
7800
300
265
623
490
293
190
41
1052
1028
1366
380
865
50
736
1117
476
654
3056
440
1191
1120
1150
947
456
200
856
555
1017
494
1030
976
310
990
860
330
32
523
1120
1680
30
152
190
87
5
2887
12200
3323
160
865
1798
1822
1785
5090
5633
2889
2878
2530
818
1204
200
700
620
440
290
1299
580
357
816
1314
4743
190
1267
6
800
1265
5163
1122
1639
875
660
490
290
2075
2066
756
1070
195
2333
2215
1929
1937
1460
202
210
265
6296
515
1335
1103
1230
970
190
19
369
415
450
210
2642
1050
240
180
89
65
151
275
94
296
200
145
719
250
185
832
503
250
1210
3
1415
6
16
327
8
30
250
1871
1679
1821
353
420
127
235
709
313
820
141
403
1653
250
714
24
1021
120
919
25
138
2295
747
571
340
612
3170
407
310
1730
223
18
218
208
691
197
2786
2090
189
90
1612
45
975
700
70
764
865
185
44
854
456
90
273
25
83
37
325
645
864
12
659
50
130
206
37
419
440
1197
1869
660
800
400
657
364
1616
380
22
735
1284
115
591
1050
1144
380
953
8
1358
330
153
816
1015
690
488
366
275
4495
366
2490
800
1875
520
500
1156
205
540
536
500
