AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;0.0;0.0;190.12762228726933;0.0;0.011043192417635466;0.0;0.0;3.17792E-4;4.910479584;3.5332791840000004;1.089022544;0.0;216.747553296;289.188697568;1.424489551061E12;2152.625885112854;2318.504447472321;2189.4300425725773;1.317059824E9
190.12762228726956;0.0;3.637978807091713E-12;487.50778806573;2.1272307739357014E-16;0.028505983265322686;0.0;0.16490912441283906;3.4502400000000004E-4;4.437862992;4.255512448;0.22803728;0.0;69.714922672;239.60824313600003;1.424490057206E12;2060.499455580809;2040.733069545556;2091.340366461699;1.288144192E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.1671429727700718E-16;0.0;1.1671430476590626E-16;0.0;3.62176E-4;2.7939326880000004;3.6651775680000003;0.199121648;0.0;260.304988368;318.14338412800004;1.424490366649E12;1784.6476613813272;1831.0394871422222;1814.397336165061;1.416391104E9
0.0;3.637978807091713E-12;3.637978807091713E-12;1.8189894035458565E-12;2.301970269852197E-16;1.1509852077559272E-16;2.3019704155118543E-16;0.0;3.87568E-4;2.809201632;3.4248335360000004;0.32736856000000003;0.0;123.35408424;263.087980816;1.424490945275E12;1823.3682275576434;1865.8919347001813;1848.9392258103724;1.308058528E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1154550835173095E-16;1.1154551519201336E-16;1.1154551519201336E-16;0.0;3.9635200000000004E-4;1.7400341760000002;3.695894832;0.21903598400000002;0.0;179.66187904;266.08164748800004;1.424491331862E12;1908.9069070640414;1942.638968703473;1932.2326648347578;1.472272592E9
4.547473508864641E-13;0.0;0.0;0.049999999999272404;0.0;3.1067246413402664E-6;0.0;1.6020066222942206E-16;4.0166400000000004E-4;1.8604423840000002;3.425319872;0.383250048;0.0;83.228723152;270.20565395200003;1.424491777745E12;1872.7635607872776;1900.605601824326;1892.3695449601075;1.273348944E9
0.0;0.0;2.7284841053187847E-11;0.049999999997453415;1.7399296653253486E-15;3.1884550340585454E-6;0.0;0.0;3.7696E-4;4.180092352;3.339017616;0.1843264;0.0;1920.3769296320002;263.847589072;1.424492131315E12;1801.041776123662;1830.355963787629;1817.406656037927;1.249765456E9
4.547473508864641E-13;3.637978807091713E-12;1.8189894035458565E-12;0.050000000001091394;1.2198126392382598E-16;3.352995676301268E-6;2.43962544207758E-16;1.2321344051818923E-16;3.7249600000000005E-4;4.876303200000001;3.645029424;0.16074291200000002;0.0;116.60071089600001;287.62707244800004;1.42449431567E12;1667.896552170837;1690.8085139209852;1682.0872635951127;1.2330632E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.049999999999272404;1.2079883569866173E-16;3.3204933322772133E-6;1.207988437208963E-16;0.0;3.8488000000000004E-4;12.004406560000001;3.44091264;0.14404065600000002;0.0;1937.1530006720002;260.293670512;1.424494720048E12;1692.1692242774989;1709.5161000997653;1706.4929096962437;1.35173168E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1777313153733087E-16;1.1777313916272516E-16;1.1777313916272516E-16;0.0;3.7545600000000003E-4;3.7215758720000003;4.111491664;0.262709136;0.0;124.052091648;340.01678196800003;1.424496917654E12;1758.9128474541085;1778.3456025103515;1772.9037558759687;1.268648544E9
2.2737367544323206E-13;1.8189894035458565E-12;3.637978807091713E-12;3.637978807091713E-12;2.3005631319082937E-16;2.300563277389929E-16;1.1502816386949646E-16;1.4763769929697233E-16;3.57232E-4;4.812159232;4.016781248;0.179626;0.0;93.82819331200001;279.673893792;1.424497381864E12;1825.9203648753742;1842.3136205621258;1837.0375616162219;1.089022544E9
487.50778806572725;0.0;3.637978807091713E-12;1.8189894035458565E-12;2.3482756204234733E-16;1.1741378860010558E-16;0.0;0.6585186736588766;3.508E-4;3.30653464;3.50616792;1.664632528;0.0;3826.3466711200003;280.296452848;1.424497755492E12;1767.26456605432;1784.7851849613312;1780.4210744814873;1.866482336E9
0.0;0.0;0.0;1.8189894035458565E-12;0.0;1.2452853102900357E-16;0.0;0.0;3.43008E-4;2.276725344;3.6105518720000003;0.20184980800000002;0.0;269.904956256;296.427667056;1.424501862268E12;1616.9756346798192;1634.0700720260554;1630.122663877457;1.834664512E9
0.0;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.3786490137457597E-16;1.189324584635448E-16;1.189324584635448E-16;0.0;3.35968E-4;2.341052304;3.670662864;0.170031984;0.0;73.945748448;243.12713347200003;1.424502428761E12;1731.9731653259432;1746.7251589105606;1746.9354423663754;1.925148672E9
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4089600000000004E-4;3.202346368;3.95221048;0.260516144;0.0;2055.8055533280003;268.323918704;1.424502745965E12;1781.9077518258564;1796.4892350037994;1794.7409006359835;1.850480288E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;3.637978807091713E-12;1.181084773615576E-16;2.362169700608773E-16;1.1810848503043865E-16;0.0;3.29312E-4;15.175735136;3.8728428000000004;0.18584776;0.0;124.6090724;289.95415632000004;1.424505070237E12;1751.3260684036986;1764.8977093578123;1764.8847093578117;1.976102208E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;3.637978807091713E-12;1.259789674053762E-16;2.519579522607731E-16;1.2597897613038654E-16;0.0;3.3886400000000003E-4;4.874170032;4.205250096;0.31146968;0.0;74.542358656;260.017819168;1.42450548496E12;1588.6947736903796;1602.1166463628306;1601.5245249201475;2.233062496E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1869008562330685E-16;1.1869009336790247E-16;0.0;0.0;3.26768E-4;3.924490816;3.764178208;0.568429968;0.0;117.50228904000001;211.926872688;1.424505819652E12;1737.6373537743125;1752.4085748697;1754.3670685200675;1.864209024E9
0.0;0.0;1.8189894035458565E-12;0.049999999999272404;1.1539364766549572E-16;3.1719166356674183E-6;0.0;1.6249004661696098E-16;3.54528E-4;12.079084752;4.175635136;0.19957649600000002;0.0;103.519608176;273.033781968;1.42450614921E12;1815.8564968265669;1835.4682141879807;1830.419249269191;1.769744896E9
4.547473508864641E-13;1.8189894035458565E-12;1.8189894035458565E-12;0.050000000001091394;1.1466630860737086E-16;3.1519236894601334E-6;1.1466631583575994E-16;0.0;3.17056E-4;5.642820240000001;3.9120491680000002;0.10511236800000001;0.0;132.462066784;348.24021612800004;1.424506525946E12;1833.966105211773;1844.1986437920543;1847.195884388527;1.919056144E9
0.0;0.0;1.8189894035458565E-12;0.049999999997453415;1.1541878020680818E-16;3.1726074736748653E-6;0.0;0.0;3.3758400000000004E-4;3.776852384;4.359472224;0.254423616;0.0;51.252663440000006;255.285870544;1.424507006818E12;1815.2269797384106;1826.1266464584164;1827.9237767991576;1.846316272E9
0.0;0.0;0.0;0.049999999999272404;0.0;3.145757942487006E-6;0.0;1.2140413200483123E-16;3.15168E-4;2.730251328;4.24305648;0.181683744;0.0;95.983963664;323.870447856;1.424507313506E12;1839.4377204169928;1849.60461984614;1850.7903296329036;1.664632528E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.1277799769248563E-16;0.0;1.127780046847625E-16;0.0;3.23088E-4;2.085204896;4.551348048;1.4962612000000002;0.0;3763.6702001760004;300.427559264;1.424507733524E12;1878.5885063451574;1905.3550690902553;1892.2676367296801;1.681712832E9
2.2737367544323206E-13;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1514157668987187E-16;1.1514158397830549E-16;1.1514158397830549E-16;0.0;3.44512E-4;2.2288839680000003;4.035587504;0.185451632;0.0;91.378156112;251.20412632000003;1.424511797769E12;1822.0620565497234;1837.3876773732081;1833.655993875127;1.659425744E9
0.0;0.0;1.8189894035458565E-12;0.0;1.1124017004469506E-16;0.0;0.0;0.0;3.34784E-4;1.9602894720000001;4.220047856;0.16316454400000002;0.0;111.524254528;261.92511020800004;1.42451214048E12;1917.369247931047;1938.78498433297;1930.7544032062908;1.71550816E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;2.2104525967967633E-16;2.2104527311048844E-16;0.0;1.9190414123889512E-16;3.30976E-4;3.9247578880000002;4.137422496;0.21924696000000002;0.0;54.65754416;255.51988768;1.424512514095E12;1936.366069175098;1956.0388398506718;1948.782603248196;1.728624656E9
0.0;2.104934537783265E-7;3.637978807091713E-12;2.105007297359407E-7;2.1015354478099999E-16;1.215990511055419E-11;1.2159484803440347E-11;0.0;3.34304E-4;1.7487559840000002;4.434699296000001;0.23236345600000002;0.0;182.413801584;252.56101344;1.424512824421E12;2086.4539096676435;2101.3173379906916;2095.7710426306;1.73626136E9
9.094947017729282E-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.50992E-4;2.16279624;4.115507376;0.24000016000000002;0.0;203.605399056;287.8214348;1.42451325977E12;2025.0750662000528;2037.1980423976534;2036.6105883475454;1.840405152E9
0.0;9.560608305037022E-8;7.275957614183426E-12;9.560972102917731E-8;4.09673104057195E-16;5.3833097269710545E-12;5.3831048904074925E-12;0.0;3.2324800000000005E-4;3.5421550560000004;4.7076501440000005;0.34414395200000003;0.0;1987.1013497120002;314.77124008000004;1.424513751503E12;2165.9870293544654;2179.2290502197447;2174.2687520576033;1.683939376E9
0.0;0.0;7.275957614183426E-12;4.468006518436596E-4;4.118540008840912E-16;2.5291055313040804E-8;0.0;0.0;3.2579200000000004E-4;5.924932752;3.908627184;0.187678176;0.0;173.729119184;316.53818161600003;1.42451605357E12;2147.6910878816675;2157.8386785248317;2157.8387565809053;1.589442128E9
0.0;3.637978807091713E-12;3.637978807091713E-12;0.0;2.0533340242274333E-16;0.0;2.05333414012093E-16;0.0;3.31488E-4;9.462408944;4.448028464;0.09318092800000001;0.0;561.496968;258.94419395200003;1.424516543993E12;2157.1239134245775;2169.523754399785;2166.7609701729025;1.677669968E9
0.0;0.0;3.637978807091713E-12;0.0;1.9842907405995217E-16;0.0;0.0;0.0;3.2992000000000004E-4;3.0824531520000003;4.482334368;0.181408768;0.0;173.679998208;287.393804816;1.424517364589E12;2266.658514733179;2277.521602770996;2274.625914478018;1.662282624E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;1.9203541240971583E-16;1.9203542254655376E-16;0.0;0.0;3.5448E-4;9.263382352;3.8993974720000004;0.166021424;0.0;81.695451312;260.88850272;1.424517825831E12;2376.656606256699;2386.1687286350293;2383.069734265546;1.4962612E9
0.0;3.637978807091713E-12;3.637978807091713E-12;0.09999999999490683;1.8965875685330382E-16;5.2133004832632E-6;1.8965876674078472E-16;0.0;3.62864E-4;3.909585744;4.0302876;1.1360712480000001;0.0;95.95385593600001;265.107801488;1.424518168563E12;2418.6757178887046;2427.6852598874175;2424.8539240507184;1.366512704E9
0.0;0.0;1.4551915228366852E-11;3.637978807091713E-12;7.913570589549966E-16;1.97839275497574E-16;0.0;0.0;3.75024E-4;4.05636552;4.1079036;0.23044145600000002;0.0;118.884326;257.51099539200004;1.424518529808E12;2273.97063150748;2286.7572297501047;2284.008214608784;1.317103488E9
0.0;0.0;3.637978807091713E-12;7.275957614183426E-12;1.932741093628155E-16;3.8654823926169533E-16;0.0;0.0;3.5963200000000003E-4;3.8035585280000004;4.11656464;0.18103224;0.0;1906.0446371040002;283.24959649600004;1.424518906365E12;2352.496068295813;2371.6912187299367;2360.3315237624784;1.404491488E9
0.0;0.0;1.0913936421275139E-11;0.1500000000014552;5.579677066201953E-16;7.668650159034166E-6;0.0;0.0;3.70176E-4;4.310655184000001;4.129082784;0.26842024000000003;0.0;1946.8755037600001;280.432386656;1.424521095784E12;2486.472557869306;2492.0419836476467;2493.878553446154;1.318599664E9
0.0;0.0;0.0;0.09999999999854481;0.0;5.2304332204662185E-6;0.0;0.0;3.6216000000000004E-4;11.30371128;4.3937065760000005;0.182528416;0.0;114.86510924800001;269.37321568000004;1.424523323274E12;2406.377489531382;2417.537025563965;2413.4439991724075;1.444398272E9
0.0;0.0;3.637978807091713E-12;0.09999999999854481;1.8773797353886918E-16;5.160502388259982E-6;0.0;0.0;3.62512E-4;8.913861264000001;4.144908528;0.308327024;0.0;94.00930792000001;271.888857088;1.424523707688E12;2453.824324767323;2459.1330617058857;2460.242149872537;1.517100016E9
0.0;0.0;4.729372449219227E-11;0.10000000000218279;2.4765436366027164E-15;5.236516668824101E-6;0.0;0.0;3.68272E-4;3.652601792;4.63609728;0.381028768;0.0;103.299971248;254.066162192;1.424524073748E12;2402.3305519287737;2415.3973201732665;2409.316753002284;1.3135916E9
0.0;3.637978807091713E-12;3.637978807091713E-12;0.10000000000218279;1.860996555772168E-16;5.115468642598305E-6;1.8609966509708631E-16;0.0;3.4216000000000004E-4;3.416229088;4.4736124;0.17752035200000002;0.0;2312.5883802400003;266.488144608;1.424524431282E12;2484.445026510543;2492.0675229127155;2491.031099502755;1.24307648E9
