AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;3.637978807091713E-12;3.637978807091713E-12;63.459338948676304;2.1130489700129772E-16;0.0036859120325363963;2.1130490927453088E-16;0.0;4.9120000000000006E-6;1800.504060768;4.176305568;1.5464545440000002;0.0;1998.685869696;293.69233500800004;1.424346350005E12;2160.026116411349;2168.2097526725397;2079.299851444094;1.772276096E9
3.5732034327248527;3.637978807091713E-12;3.637978807091713E-12;0.39320343272629543;2.1272307739357014E-16;2.299173622976453E-5;2.1272308983210064E-16;0.014134398115697482;4.976E-6;3.4871513120000004;4.224797328;0.225821552;0.0;68.27757411200001;264.288702144;1.42434864251E12;2063.2283066372383;2083.6743229921067;2059.2687769123895;1.708357392E9
0.0;1.8189894035458565E-12;0.0;0.21320343272236641;0.0;1.368006343268857E-5;1.1671430476590626E-16;1.2140406718221985E-16;4.96E-6;3.0286514720000004;4.1915492;0.16190284800000002;0.0;2119.284814432;337.20181846400004;1.424348975177E12;1790.9008111367311;1814.4205924500893;1796.505697745691;1.874784544E9
2.2737367544323206E-13;0.0;0.0;0.033203432723894366;0.0;2.1009830973959314E-6;0.0;0.0;5.088E-6;2.7824625120000004;3.9680382240000003;0.32833;0.0;135.350853056;293.518010848;1.424351432499E12;1823.6676782738868;1849.5278682694739;1834.6874988435804;1.710118976E9
0.0;3.637978807091713E-12;1.8189894035458565E-12;0.0;1.1154550835173095E-16;0.0;2.230910303840267E-16;1.6703395421799102E-16;4.880000000000001E-6;2.0963352;4.135639312;0.163664432;0.0;149.609606624;288.53239374400005;1.424351861496E12;1908.9061242507255;1933.2076915644789;1923.0982227252862;1.87497144E9
4.547473508864641E-13;0.0;3.637978807091713E-12;0.0;2.2604395405147276E-16;0.0;0.0;0.05492424403260029;4.928E-6;2.182503264;3.845377312;0.328516896;0.0;76.77009312;288.62365881600005;1.424352299733E12;1872.7635607872767;1894.6639303191503;1885.9269383900596;2.06990032E9
32.68484174457785;0.0;2.7284841053187847E-11;3.637978807091713E-12;1.7399296653253486E-15;2.3199063683721315E-16;0.0;0.019532553471940942;4.9440000000000004E-6;3.8803222880000003;3.641036096;0.5234457760000001;0.0;103.73048473600001;290.18007912;1.424352665232E12;1801.041776123662;1820.4178300080848;1813.3643570738432;1.77456184E9
92.57097726052689;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.2198126392382598E-16;1.21981272103879E-16;0.0;0.0;5.072000000000001E-6;4.535728432;3.8561213600000004;0.22810729600000001;0.0;112.574629536;308.792991984;1.424353059253E12;1667.896552170837;1682.7222309644421;1681.5465403746555;1.649303952E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2079883569866173E-16;1.207988437208963E-16;1.207988437208963E-16;1.288901800726379E-16;5.104000000000001E-6;11.251717344000001;3.717308736;0.102849408;0.0;130.793548176;277.09118934400004;1.424353480737E12;1692.1692242774989;1707.0319228105961;1706.4028917199753;1.701089856E9
4.547473508864641E-13;3.637978807091713E-12;1.8189894035458565E-12;0.0;1.1777313153733087E-16;0.0;2.3554627832545033E-16;0.0;5.04E-6;3.457529312;3.763464544;0.154635312;0.0;113.87095603200001;337.89643432;1.424353888714E12;1758.9128474541085;1775.6193616534133;1772.3615850735803;1.801954048E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;2.3005631319082937E-16;2.300563277389929E-16;0.0;0.0015553813162961286;4.976E-6;4.728823520000001;3.89864528;0.255499504;0.0;89.32453153600001;298.10620308800003;1.424354340619E12;1825.9203648753742;1841.4132148317194;1836.3744392607377;1.546454544E9
0.3932034327243912;1.8189894035458565E-12;3.637978807091713E-12;5.4569682106375694E-12;2.3482756204234733E-16;3.5224136580031677E-16;1.1741378860010558E-16;1.2140413200483123E-16;5.2E-6;2.914951744;3.74537888;1.7437097920000002;0.0;1963.16252368;296.595977184;1.424354728157E12;1767.26456605432;1784.3089516780228;1780.4210744814877;2.024524432E9
0.0;0.0;0.0;1.8189894035458565E-12;0.0;1.2452853102900357E-16;0.0;0.0;5.056E-6;2.205245248;3.6617587840000003;0.28081464;0.0;248.60821972800002;353.277377568;1.424356988034E12;1616.9756346798192;1634.070072026055;1630.122663877457;1.931992272E9
2.2737367544323206E-13;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.3786490137457597E-16;1.189324584635448E-16;1.189324584635448E-16;1.7438602980438417E-16;4.96E-6;2.303260336;3.7970215040000004;0.18828248;0.0;72.524902368;270.773171328;1.424357590012E12;1731.9731653259432;1746.705465601508;1746.6924656015074;2.0386092E9
0.0;0.0;0.0;3.637978807091713E-12;0.0;2.335882541720926E-16;0.0;0.0;5.184000000000001E-6;2.9510365280000004;4.08638528;0.29489940800000003;0.0;2044.956232448;288.167930016;1.42435793343E12;1781.9077518258564;1796.1615434290234;1794.6468398337918;1.871977936E9
4.547473508864641E-13;0.0;1.8189894035458565E-12;3.637978807091713E-12;1.181084773615576E-16;2.362169700608773E-16;0.0;0.0;4.96E-6;14.273710112000002;3.836331232;0.128268144;0.0;127.10398128000001;323.978735696;1.424360266658E12;1751.3260684036986;1764.8977093578123;1764.8847093578117;2.115037232E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.259789674053762E-16;0.0;1.2597897613038654E-16;0.0;5.008E-6;4.540059072;4.092214736;0.37132744;0.0;101.740068432;287.293905392;1.424360717849E12;1588.6947736903796;1602.1166463628301;1601.5245249201473;2.243313376E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.1869008562330685E-16;0.0;1.1869009336790247E-16;1.288901800726379E-16;4.896E-6;3.6375163680000004;3.935389824;0.49960358400000004;0.0;109.73597360000001;235.033342;1.424361107004E12;1737.6373537743125;1754.5234069003;1752.0173447967672;1.880321152E9
0.0;0.0;1.8189894035458565E-12;0.0;1.1539364766549572E-16;0.0;0.0;0.0;4.992000000000001E-6;11.339202;3.9976312160000003;0.13661136000000002;0.0;96.6395724;294.62501504;1.424361451863E12;1815.8564968265669;1828.7146437969918;1827.6335091374417;1.84587232E9
4.547473508864641E-13;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1466630860737086E-16;1.1466631583575994E-16;1.1466631583575994E-16;8.433614974621646E-4;5.04E-6;5.1575837600000005;4.025030336;0.102162528;0.0;128.496811568;323.64750891200003;1.424361843244E12;1833.966105211773;1846.0980604941565;1845.0831348537695;1.88632456E9
0.0;0.0;1.8189894035458565E-12;0.0;1.1541878020680818E-16;0.0;0.0;0.0;5.3280000000000005E-6;3.483698352;4.025780016000001;0.142614768;0.0;48.605656736;321.998167152;1.42436229548E12;1815.2269797384106;1826.1762380882672;1827.0344841166993;1.925671472E9
0.21320343272438436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.896E-6;2.527566128;4.128560144000001;0.18196168000000001;0.0;93.107411696;342.592012128;1.424362666199E12;1839.4377204169928;1850.012685260614;1850.6037413864246;1.743709792E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1277799769248563E-16;1.127780046847625E-16;0.0;1.822355203538492E-16;4.992000000000001E-6;1.972786512;4.259682544;1.6260399840000002;0.0;3748.557780816;361.21099952000003;1.424363102E12;1878.5885063451574;1894.463049135628;1892.13299975547;1.842003424E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.1514157668987187E-16;0.0;1.1514158397830549E-16;0.0;1.7472E-5;2.193613248;4.112727456;0.21596344;0.0;89.009058928;288.934987584;1.424367211847E12;1822.0620565497234;1837.3876773732077;1833.655993875127;1.858661968E9
0.0;0.0;1.8189894035458565E-12;0.0;1.1124017004469506E-16;0.0;0.0;1.9190414123889512E-16;4.992000000000001E-6;1.925053088;4.010689056;0.232621984;0.0;111.626203824;300.099995024;1.424367589892E12;1917.369247931047;1939.7522902088213;1930.682213001914;1.972175088E9
4.547473508864641E-13;3.637978807091713E-12;3.637978807091713E-12;3.637978807091713E-12;2.2104525967967633E-16;2.2104527311048844E-16;2.2104527311048844E-16;0.0;5.0240000000000005E-6;3.53628256;4.12239392;0.346135104;0.0;55.964686976;293.93413328;1.424368001749E12;1936.366069175098;1956.0388398506716;1948.7826032481958;1.85617016E9
0.0;0.0;3.637978807091713E-12;7.275957614183426E-12;2.1015354478099999E-16;4.203071138416988E-16;0.0;1.288901800726379E-16;5.056E-6;1.6839152640000001;4.326832464000001;0.23013017600000002;0.0;176.49099284800002;279.843061008;1.424368351723E12;2086.4539096676435;2101.4714910356233;2095.767793246345;1.955280656E9
9.094947017729282E-13;3.637978807091713E-12;0.0;3.637978807091713E-12;0.0;2.1435038808413987E-16;2.1435038808413987E-16;0.0;5.104000000000001E-6;2.0570019840000002;4.23632624;0.329240672;0.0;275.80419272;322.00790328;1.424368808177E12;2025.0750662000528;2037.1980423976534;2036.610588347545;2.11028616E9
0.0;0.0;7.275957614183426E-12;3.637978807091713E-12;4.09673104057195E-16;2.0483656356192895E-16;0.0;1.313416786282006E-4;5.072000000000001E-6;3.3998052960000003;4.273249664000001;0.48424617600000003;0.0;1982.6832148320002;350.44958712000005;1.424369406094E12;2165.9870293544654;2179.22906104671;2174.2687520743057;1.767466384E9
4.547473508864641E-13;0.0;7.275957614183426E-12;0.0;4.118540008840912E-16;0.0;0.0;0.0;4.9440000000000004E-6;5.402318048000001;4.58527328;0.1414264;0.0;150.01509417600002;376.990273984;1.424371739324E12;2147.6910878816675;2157.8387565809057;2157.8387565809057;1.721625072E9
0.0;9.925970516633242E-7;3.637978807091713E-12;9.926006896421313E-7;2.0533340242274333E-16;5.6023990012715505E-11;5.602378467930149E-11;0.0;5.168E-6;8.578120448;4.39307112;0.09558508800000001;0.0;366.80433664000003;284.14267028800003;1.424372266418E12;2157.1239134245775;2169.5237650629742;2166.760969999495;1.780559984E9
0.033203432724377535;3.637978807091713E-12;3.637978807091713E-12;3.637978807091713E-12;1.9842907405995217E-16;1.9842908488302225E-16;1.9842908488302225E-16;0.0;4.928E-6;2.9817273760000003;4.521521328;0.15452000000000002;0.0;153.40816816;312.628536144;1.424372917469E12;2266.658514733179;2282.2220779454233;2274.45945618046;1.80294384E9
0.0;0.0;3.637978807091713E-12;0.0;1.9203541240971583E-16;0.0;0.0;0.0;4.880000000000001E-6;8.26028496;4.438055456;0.176903856;0.0;79.45636691200001;291.0146624;1.424373383615E12;2376.656606256699;2389.670647470367;2381.783311466726;1.626039984E9
0.0;3.637978807091713E-12;3.637978807091713E-12;3.637978807091713E-12;1.8965875685330382E-16;1.8965876674078472E-16;1.8965876674078472E-16;0.0;5.04E-6;3.5219974560000002;4.364405968000001;1.568154016;0.0;96.15931896000001;288.34024401600004;1.424373754218E12;2418.6757178887046;2430.634388003253;2424.2987292477483;1.778513776E9
0.0;0.0;1.4551915228366852E-11;0.0;7.913570589549966E-16;0.0;0.0;0.0;4.9120000000000006E-6;3.6679844160000004;4.113132752;0.21035976;0.0;118.526404368;289.350149664;1.424374138801E12;2273.97063150748;2286.2700970595542;2284.0082146087843;1.794380208E9
0.0;3.637978807091713E-12;3.637978807091713E-12;3.637978807091713E-12;1.932741093628155E-16;1.9327411963084766E-16;1.9327411963084766E-16;0.0;5.152E-6;3.5703880320000003;4.151565248;0.22622619200000002;0.0;132.523810784;319.490087136;1.42437454678E12;2352.496068295813;2364.0751869734827;2360.227133034546;1.85538984E9
0.0;3.637978807091713E-12;1.0913936421275139E-11;49.01498314346463;5.579677066201953E-16;0.002505858388496937;1.8598924504864095E-16;0.0;4.8320000000000005E-6;3.839018208;4.118676704;0.28723582400000003;0.0;2539.632279072;311.08243336000004;1.424374998929E12;2486.472557869306;2484.396875849462;2492.6806182846626;1.70274544E9
0.0;0.0;0.0;7.277988936260954;0.0;3.806703511095884E-4;0.0;0.0;5.056E-6;10.81153536;4.35982856;0.13459142400000002;0.0;116.84448355200001;301.174186064;1.424377849738E12;2406.377489531382;2411.5572181540865;2412.9457844621847;1.871560384E9
0.0;0.0;3.637978807091713E-12;0.0;1.8773797353886918E-16;0.0;0.0;0.0;4.96E-6;8.283826560000001;4.383441312;0.30340636800000004;0.0;102.400426064;297.719701008;1.424378267875E12;2453.824324767323;2459.435770582259;2459.7593016650294;2.065758576E9
0.0;3.637978807091713E-12;4.729372449219227E-11;0.0;2.4765436366027164E-15;0.0;1.9050336663748747E-16;0.0;4.784E-6;3.5050286240000004;4.344683648;0.49760456000000003;0.0;108.08276312000001;287.52734064000003;1.424378668124E12;2402.3305519287737;2409.052427372931;2408.9630721584067;1.746692448E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;1.860996555772168E-16;1.8609966509708631E-16;0.0;0.0;4.9120000000000006E-6;3.0799033120000003;4.431086544;0.17853843200000002;0.0;2296.712809232;293.625766656;1.424379063847E12;2484.445026510543;2495.4095409227834;2490.583577395827;1.66614144E9
0.0;0.0;0.0;0.0010000000256695785;0.0;4.974230491505675E-8;0.0;0.0;3.6368E-5;3.7117586240000002;4.14748256;0.097987424;0.0;172.628527152;341.614633216;1.424381654279E12;2584.4739016073413;2591.1964966376886;2591.1966791376854;1.710751824E9
0.0;0.0;3.637978807091713E-12;0.0;1.8292615792800033E-16;0.0;0.0;0.0;4.928E-6;3.125594;4.184084544;0.14259780800000002;0.0;147.710002128;309.457948432;1.42438216881E12;2545.1363414080847;2556.6638209352477;2551.928552409162;1.733532144E9
0.0;3.637978807091713E-12;1.4551915228366852E-11;3.637978807091713E-12;7.594107764111384E-16;1.8985270401049688E-16;1.8985270401049688E-16;0.0;2.9920000000000003E-6;3.421535296;4.286979664;0.165378128;0.0;1936.054810944;323.09252856;1.424382626253E12;2414.268233228289;2420.2275154560602;2420.7582348425362;1.568154016E9
0.0;0.0;7.275957614183426E-12;3.637978807091713E-12;3.8437157232513965E-16;1.9218579631528932E-16;0.0;0.0;4.9440000000000004E-6;3.69564304;4.468310736;1.6701582240000001;0.0;114.79484952000001;285.71081384;1.424384885539E12;2371.9617882368752;2381.9780521846947;2379.1389277987037;1.910997088E9
0.0;3.637978807091713E-12;7.275957614183426E-12;3.637978807091713E-12;3.726567613885912E-16;1.8632839023758023E-16;1.8632839023758023E-16;0.0;4.848E-6;1.5243266720000002;4.528303728;0.240838864;0.0;85.372485072;322.36842528;1.424385286166E12;2480.2188496181216;2486.4201231769975;2486.247653329914;1.90403512E9
0.0;3.637978807091713E-12;3.637978807091713E-12;3.637978807091713E-12;1.9078476734664018E-16;1.907847773518742E-16;1.907847773518742E-16;0.0;4.9120000000000006E-6;2.001768288;4.671893328;0.233876896;0.0;162.10676531200002;373.49021616000005;1.424385694026E12;2397.2209727074196;2404.2332010319337;2403.9379193936284;1.899567824E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;1.9715455594450652E-16;1.9715456662898904E-16;0.0;0.0;5.072000000000001E-6;1.6583311040000002;4.607455088;0.22940960000000002;0.0;129.243260096;336.99326424000003;1.424386229743E12;2285.093458588273;2296.5472154405843;2295.165015149229;1.808871296E9
0.0;7.922790246084332E-8;1.0913936421275139E-11;133.4349379636733;6.037201504031842E-16;0.007381146651686594;4.38260605425703E-12;0.0;4.992000000000001E-6;2.1563523040000003;3.6757658560000004;0.13871307200000002;0.0;3739.220061408;293.99155438400004;1.424386696094E12;1876.4884406729009;1893.0243201084472;1876.6689173095783;1.9785476E9
