AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;0.0;3.637978807091713E-12;0.0;2.1130489700129772E-16;0.0;0.0;0.0;3.06032E-4;1.8876983840000001;4.433290928;0.14253500800000002;0.0;213.39199928000002;243.11438635200003;1.424621760491E12;2079.2816728549415;2130.7022932751365;2099.5368590966427;1.01634752E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;2.1272307739357014E-16;2.1272308983210064E-16;0.0;0.0;3.58464E-4;2.2485363840000003;4.91716016;0.8738125120000001;0.0;70.52326310400001;208.75895544000002;1.424622217273E12;2047.7608413601777;2071.4228430107933;2064.673050400217;1.1608864E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1671429727700718E-16;1.1671430476590626E-16;1.1671430476590626E-16;0.0;3.21776E-4;2.51254584;3.8808065760000003;1.018351392;0.0;5808.147151008;243.03006924800002;1.424622496759E12;1783.810229037373;1799.8376958532986;1795.092684090009;1.29761344E9
0.0;0.0;3.637978807091713E-12;0.0;2.301970269852197E-16;0.0;0.0;0.0;3.1016E-4;3.51689848;4.0788939520000005;1.155078432;0.0;106.364545312;268.645188448;1.424628548106E12;1823.5270264828957;1834.358259868241;1831.5065472094586;4.27928608E8
2.2737367544323206E-13;0.0;1.8189894035458565E-12;3.637978807091713E-12;1.1154550835173095E-16;2.230910303840267E-16;0.0;1.2651867362978036E-16;3.26768E-4;1.962954032;3.80350912;0.2853936;0.0;1954.3722789760002;498.11958900800005;1.42462892333E12;1908.9061242507255;1923.5748662412461;1919.0241456619397;1.006080992E9
4.547473508864641E-13;0.0;3.637978807091713E-12;0.0;2.2604395405147276E-16;0.0;0.0;1.4538672475743344E-16;3.2489600000000003E-4;2.070598816;3.893159712;0.863545984;0.0;85.447802256;243.98352688000003;1.424631376028E12;1872.7635607872767;1881.807920190801;1881.8079201908001;1.42535008E8
0.0;1.8189894035458565E-12;2.7284841053187847E-11;1.8189894035458565E-12;1.7399296653253486E-15;1.1599531841860658E-16;1.1599531841860658E-16;0.0;3.1632000000000003E-4;4.305747360000001;3.7721947200000003;0.143878544;0.0;119.88227881600001;252.338146112;1.424631705678E12;1801.041776123662;1810.3036051389656;1810.615506991024;9.68225696E8
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2198126392382598E-16;1.21981272103879E-16;1.21981272103879E-16;0.0;3.05232E-4;5.010670608000001;3.7882174080000004;0.8243471520000001;0.0;114.47056808;262.782727168;1.42463207811E12;1667.896552170837;1679.0282056550643;1680.5618597949388;1.814223904E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2079883569866173E-16;1.207988437208963E-16;1.207988437208963E-16;0.0;3.03728E-4;12.056447200000001;3.94561384;1.67034536;0.0;138.62850878400002;268.245036368;1.424632455618E12;1692.1692242774989;1704.8570802617965;1705.2303013663054;1.300925936E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1777313153733087E-16;1.1777313916272516E-16;1.1777313916272516E-16;0.0;3.10224E-4;3.8402115680000004;3.833756976;1.1570473920000002;0.0;134.548631808;254.41416808000002;1.424632862729E12;1758.9128474541085;1772.367120462783;1770.6096055963126;3.44340128E8
