AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;3.637978807091713E-12;3.637978807091713E-12;244.57457508537118;2.1130489700129772E-16;0.014205637564058645;2.1130490927453088E-16;0.0;4.352E-6;15.192122416;4.164945504;0.16916968000000002;0.0;2020.9687645440001;246.585429008;1.424575906597E12;2114.2319688017005;2075.7621887026457;2078.5696520950764;9.8888032E8
244.57457508425705;0.0;3.637978807091713E-12;41.044669350139884;2.1272307739357014E-16;0.002399999930807338;0.0;0.03499233589845524;4.752E-6;2.32160272;4.923221312;0.81971064;0.0;73.06799222400001;210.33522032000002;1.424578174391E12;2063.324338235543;2079.154487633931;2058.244508906665;1.099355152E9
0.0;1.8189894035458565E-12;1.000444171950221E-10;1.8189894035458565E-12;6.419286350235395E-15;1.1671430476590626E-16;1.1671430476590626E-16;0.0;4.512E-6;3.9990263840000004;4.10700936;0.930185472;0.0;2318.200275136;244.69479774400003;1.424578457977E12;1796.2495053009045;1822.8813488238554;1794.2895405983322;1.254920384E9
0.0;0.0;2.7284841053187847E-11;0.0;1.726477702389148E-15;0.0;0.0;1.4128255993107526E-16;4.496000000000001E-6;5.3470412320000005;4.053413872;1.085750704;0.0;105.99554160000001;273.526597872;1.42458102147E12;1829.4025953479786;1845.0658441731248;1831.5065472094586;3.12430112E8
2.2737367544323206E-13;0.0;0.0;9.094947017729282E-12;0.0;5.577275759600668E-16;0.0;0.0;4.5280000000000005E-6;1.7242784160000002;3.589455536;0.14326043200000002;0.0;185.382401616;261.444816624;1.4245814012E12;1912.6142712090673;1930.8199184050445;1919.0241456619397;1.089901792E9
0.0;0.0;1.8189894035458565E-12;0.0;1.1302197702573638E-16;0.0;0.0;0.005872437297484267;4.432E-6;2.71023256;3.879055296;0.920732112;0.0;82.296973408;243.30539585600002;1.424581848215E12;1873.0776249198461;1883.8934004978473;1881.8079201908001;1.6916968E8
41.04466935014079;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.1599531102168992E-16;0.0;1.1599531841860658E-16;0.0;4.416000000000001E-6;4.6507388160000005;3.869240528;0.159155872;0.0;132.58543086400002;254.97314409600003;1.424582174037E12;1801.0417761236567;1811.4785907729283;1810.615506991024;9.93648528E8
0.0;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.4396252784765195E-16;1.21981272103879E-16;1.21981272103879E-16;0.0;4.624E-6;4.820306384;3.839494784;0.834492656;0.0;112.988894016;267.206891792;1.424582561811E12;1667.896552170837;1679.4952460434981;1680.5618597949388;1.60524168E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2079883569866173E-16;1.207988437208963E-16;1.207988437208963E-16;0.0;4.736E-6;4.536894944;3.8623841440000004;1.446085808;0.0;140.16283368;266.282678848;1.424582942209E12;1692.1692242774989;1704.8570802617967;1705.2303013663054;1.25077888E9
0.0;1.8189894035458565E-12;3.637978807091713E-12;0.0;2.3554626307466173E-16;0.0;1.1777313916272516E-16;1.3012531695635045E-16;4.4480000000000004E-6;1800.442093376;3.6262124800000004;1.091623008;0.0;136.26899806400002;256.238511408;1.424583348874E12;1758.9128474541078;1772.367120462783;1770.6096055963126;2.85653984E8
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1502815659541468E-16;1.1502816386949646E-16;0.0;0.0;4.512E-6;2.7716032640000003;4.002926048;0.126498112;0.0;93.91945704000001;254.558650432;1.424583741574E12;1825.9203648753746;1832.7672635871772;1833.174820771144;1.331164208E9
9.094947017729282E-13;3.637978807091713E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.1741378102117367E-16;1.1741378860010558E-16;2.3482757720021117E-16;0.0;4.384E-6;3.4155519360000004;3.774442064;1.172008336;0.0;1962.044021696;250.45840868800002;1.424584090295E12;1767.2645660543196;1779.36805833253;1778.5982994764845;1.59155872E8
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.0;1.2452852250374555E-16;0.0;1.2452853102900357E-16;0.0;4.592E-6;3.294812432;4.352514032;0.15859592;0.0;304.20088478400004;289.58275368;1.42458630299E12;1616.9756346798197;1630.5688180743887;1629.2416198273986;9.19164832E8
0.0;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.3786490137457597E-16;1.189324584635448E-16;1.189324584635448E-16;0.0;4.416000000000001E-6;3.0585861600000004;4.027108672000001;0.7605689120000001;0.0;77.56890408000001;238.94636995200003;1.424586896982E12;1731.9731653259432;1747.9822839766332;1745.1659667679316;1.104907264E9
0.0;3.637978807091713E-12;0.0;1.8189894035458565E-12;0.0;1.167941270860463E-16;2.335882541720926E-16;2.0005632960060957E-16;4.496000000000001E-6;3.4499728480000003;4.189818096000001;0.946311344;0.0;2054.283863104;285.767652768;1.424587213684E12;1781.9077518258564;1791.776182655809;1792.4894181088898;1.258999024E9
0.0;3.637978807091713E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.181084773615576E-16;1.1810848503043865E-16;2.362169700608773E-16;1.9939024835721893E-16;4.544E-6;15.48899888;3.9619786240000003;1.100403104;0.0;135.25199593600001;304.80008272000003;1.424589553941E12;1751.3260684036986;1766.234244947334;1763.1984076592862;2.97970032E8
0.0;1.8189894035458565E-12;1.8189894035458565E-12;7.275957614183426E-12;1.259789674053762E-16;5.039159045215462E-16;1.2597897613038654E-16;0.0;4.512E-6;4.956994176;3.97874264;0.13937411200000002;0.0;73.32153896;217.221035712;1.424589994231E12;1588.6947736903796;1606.3689932520097;1600.9955078922023;1.065541056E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.0913936421275139E-11;1.1869008562330685E-16;7.121405602074148E-16;1.1869009336790247E-16;1.3012531695635045E-16;4.48E-6;4.047131664;3.9320405760000003;0.906945136;0.0;116.356615984;200.56382028800002;1.42459028496E12;1737.6373537743125;1753.681934728155;1750.4440715816302;1.5859592E8
9.094947017729282E-13;0.0;1.8189894035458565E-12;0.0;1.1539364766549572E-16;0.0;0.0;1.8757112149781282E-16;4.496000000000001E-6;12.336290656000001;3.686245216;0.14578480000000002;0.0;97.544224896;237.951925168;1.424590602068E12;1815.8564968265669;1824.3877884124017;1824.530613494513;9.22820992E8
