AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
1.8189894035458565E-12;0.0;0.0;0.0;0.0;0.0;0.0;2.632088645095373E-16;4.609E-6;42.591531184000004;5.066178928;0.196180447;0.0;2060.168967424;261.26264224;1.424749810453E12;2205.7143357469304;2220.710249916882;2084.0873423358335;1.565309615E9
4.547473508864641E-13;0.0;3.637978807091713E-12;1.0913936421275139E-11;2.1272307739357014E-16;6.381692694963019E-16;0.0;1.474657949316009E-16;4.56E-6;9.639260991;4.367344288;1.3691291680000002;0.0;71.39048371300001;243.29794086400003;1.424752132215E12;2056.035639780955;2073.448716480948;2064.035218539715;2.003787966E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1671429727700718E-16;1.1671430476590626E-16;0.0;0.0;4.432E-6;3.530929184;4.6686752810000005;1.807607519;0.0;534.73284032;260.184026959;1.424752447136E12;1785.352324043792;1807.7842685732428;1801.1997260462897;1.603391967E9
4.547473508864641E-13;0.0;2.3646862246096134E-11;1.8189894035458565E-12;1.4962806754039283E-15;1.1509852077559272E-16;0.0;1.231049742008662E-16;4.496000000000001E-6;4.257737184000001;4.837312304;1.4072115200000002;0.0;106.689077616;226.77848936;1.424753242323E12;1824.1222736301597;1839.412787087778;1838.7277104031843;3.98756143E8
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1154550835173095E-16;1.1154551519201336E-16;0.0;0.0;4.4480000000000004E-6;1.9696617760000001;4.7614988480000005;0.202575696;0.0;172.842752288;301.362119231;1.424753576064E12;1908.9111161422218;1922.0249199200214;1925.184278473376;1.96180447E8
4.547473508864641E-13;0.0;3.637978807091713E-12;0.0;2.2604395405147276E-16;0.0;0.0;1.5316682457811727E-16;4.56E-6;2.225754304;4.728303536;0.223013007;0.0;86.711911728;215.30693270400002;1.424754050533E12;1872.7635607872767;1881.5784664103162;1888.5326841550109;1.194092767E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1599531102168992E-16;1.1599531841860658E-16;0.0;0.0;4.544E-6;3.210709039;4.556416336;0.9710797600000001;0.0;120.30799524700001;231.04853273600003;1.424754352788E12;1801.0417761236567;1816.1291277584937;1817.769701410288;1.709566735E9
4.547473508864641E-13;0.0;3.637978807091713E-12;0.0;2.4396252784765195E-16;0.0;0.0;1.231049742008662E-16;4.5280000000000005E-6;5.0829909440000005;4.255966448000001;1.486553728;0.0;119.821244367;222.45110480000002;1.424754704448E12;1667.896552170837;1680.1799986342285;1686.5004175244685;1.630803839E9
9.094947017729282E-13;0.0;1.8189894035458565E-12;0.0;1.2079883569866173E-16;0.0;0.0;1.3160443225476866E-16;4.4E-6;4.512021392;4.070447809;1.407790832;0.0;144.033989521;264.262303201;1.424755046991E12;1692.1692242774989;1706.9677394801486;1711.171710925324;4.2227232E8
0.0;0.0;3.637978807091713E-12;1.8189894035458565E-12;2.3554626307466173E-16;1.1777313916272516E-16;0.0;0.0;4.352E-6;1800.4774256970002;4.184918704;0.19925931300000002;0.0;140.991740864;253.598954625;1.424755455569E12;1758.9128474541078;1772.312611515756;1777.1658691727275;2.23013007E8
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1502815659541468E-16;1.1502816386949646E-16;0.0;0.0;4.304000000000001E-6;2.965810545;4.032265968;0.19863945700000002;0.0;96.308652816;229.90446430400002;1.424755850431E12;1825.9203648753746;1836.0389664230843;1840.3857640246936;1.357684322E9
