AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;3.637978807091713E-12;3.637978807091713E-12;1489.687117578589;2.1130489700129772E-16;0.0865255731049798;2.1130490927453088E-16;0.0;4.6400000000000005E-6;13.795704096000001;4.231100496;0.19564756800000002;0.0;393.93529121600005;242.155955072;1.424537900957E12;2177.7863385073715;1897.7832485721924;2078.5696520950764;8.7123648E8
1489.6871175786018;0.0;3.637978807091713E-12;117.39523564698175;2.1272307739357014E-16;0.006864437255575239;0.0;0.21313594016857157;4.416000000000001E-6;3.735579264;3.8975193600000004;0.675588912;0.0;71.97196049600001;208.176136208;1.424538537329E12;2048.9569257660887;2072.6582782018377;2058.244508906665;1.199601952E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;4.440506620592714;1.1671429727700718E-16;2.849222991736999E-4;1.1671430476590626E-16;0.0;2.272E-6;1.915664464;4.194628928;1.003954384;0.0;2022.7617671360001;240.773572688;1.424538817651E12;1784.0301909308027;1832.0282269412367;1794.2895405983322;1.346419856E9
0.0;0.0;3.637978807091713E-12;0.0;2.301970269852197E-16;0.0;0.0;0.0;4.416000000000001E-6;2.3796785120000004;3.9277404320000002;1.150772288;0.0;105.596802592;266.676277632;1.424541081377E12;1823.3871245006628;1859.5001684472659;1831.5065472094586;3.29523296E8
0.0;0.0;3.637978807091713E-12;1.8189894035458565E-12;2.230910167034619E-16;1.1154551519201336E-16;0.0;0.0;4.688000000000001E-6;3.450686704;4.03579184;0.133875728;0.0;175.756812384;257.531146528;1.424541453843E12;1908.9061242507255;1944.3800956721266;1919.0241456619397;1.172088624E9
0.0;0.0;3.637978807091713E-12;0.0;2.2604395405147276E-16;0.0;0.0;0.016796241053356663;4.416000000000001E-6;2.493601824;3.937851488;0.9764410560000001;0.0;88.451710432;231.179766752;1.424541887343E12;1872.7635607872767;1900.968228835668;1881.8079201908001;1.95647568E8
117.39523564698084;1.8189894035458565E-12;3.637978807091713E-12;0.0;2.3199062204337983E-16;0.0;1.1599531841860658E-16;0.0;4.544E-6;4.0412176;3.9526860480000003;0.17738182400000002;0.0;122.81619707200001;248.13046292800001;1.42454220714E12;1801.0417761236563;1827.2808921008577;1810.615506991024;9.49231232E8
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2198126392382598E-16;1.21981272103879E-16;1.21981272103879E-16;1.4867900599232853E-16;4.432E-6;5.27985608;4.188599072000001;0.771849408;0.0;116.45054744000001;259.50998193600003;1.424542578288E12;1667.896552170837;1689.096570038836;1680.5618597949388;1.020035216E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.8189894035458565E-12;1.2079883569866173E-16;1.207988437208963E-16;1.207988437208963E-16;1.4538672475743344E-16;4.5280000000000005E-6;170.33987672;4.260490320000001;0.842653392;0.0;133.739331216;263.553520752;1.424542954449E12;1692.1692242774989;1712.1740471708713;1705.2303013663054;1.034959728E9
2.2737367544323206E-13;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.3554626307466173E-16;1.1777313916272516E-16;1.1777313916272516E-16;6.353223722284304E-4;4.656E-6;13.914008592;3.7810453280000003;0.857577904;0.0;123.74764955200001;248.655246;1.424543351926E12;1758.912847454108;1774.5441110403417;1770.6096055963126;3.14882688E8
