AbstractionError;TopLevelViolation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Totalruntimecentral;Totalruntimeregiocentral;timestamps;Toplevelcostscentral;Toplevelcostsregiocentral;Rootcostsregiocentral;Longest serial path
0.0;592.0928023977212;0.0;592.0928023977176;0.0;0.034390556549934954;0.03439055654993517;0.0;0.009745712;10.683983056;3.5427623680000004;1.458767696;0.0;224.03596768000003;287.989330208;1.424441309157E12;2099.989734603757;2081.056788519111;2060.6422206719017;1.676659952E9
1.1368683772161603E-13;3.637978807091713E-12;3.637978807091713E-12;0.0;2.1272307739357014E-16;0.0;2.1272308983210064E-16;1.6006724771668122E-16;0.0034755520000000002;4.568893568;4.2028016;0.217892256;0.0;69.838904736;235.87597884800002;1.424441821427E12;2057.6365104186934;2074.6246993564228;2065.0494683541633;1.666664592E9
0.0;1.8189894035458565E-12;1.4551915228366852E-11;0.049999999995634425;9.337143782160575E-16;3.2082183801675294E-6;1.1671430476590626E-16;0.0;0.0026659360000000003;4.09226856;3.8093084960000003;0.20789689600000003;0.0;2042.1747938560002;316.46976372800003;1.424442127261E12;1791.2953420248666;1808.8536503923292;1800.2442060519552;1.698135744E9
0.0;0.0;7.275957614183426E-12;0.049999999999272404;4.603940539704394E-16;3.1638040482685035E-6;0.0;0.0;0.0024241920000000004;3.8619547200000004;3.4427059680000003;0.23936804800000003;0.0;121.33565523200001;257.950904304;1.424444486045E12;1824.7533190255851;1838.8344458879058;1837.4582684044935;1.653489344E9
0.0;0.0;0.0;0.050000000001091394;0.0;3.066139774564006E-6;0.0;0.0;0.0026080960000000003;2.0847632000000003;3.8933238080000003;0.19472164800000002;0.0;179.77355636800002;262.339939136;1.424444865465E12;1909.2514798031323;1923.8070956315223;1923.6941130355112;1.617885696E9
0.0;0.0;3.637978807091713E-12;0.050000000001091394;2.2604395405147276E-16;3.1067246414532886E-6;0.0;0.0;0.002715344;2.010895616;3.696172352;0.159118;0.0;82.614594896;268.92075532800004;1.424445307703E12;1872.6576589956053;1889.3907568407951;1887.237366118597;1.712542496E9
0.0;0.0;2.7284841053187847E-11;1.8189894035458565E-12;1.7399296653253486E-15;1.1599531841860658E-16;0.0;0.0;0.002109184;2.6273481600000004;3.8343159840000003;0.2537748;0.0;110.908075968;265.14237728;1.424445659342E12;1801.3056211718406;1826.8893706044098;1814.9930014574013;1.619426224E9
0.0;0.0;3.637978807091713E-12;3.637978807091713E-12;2.4396252784765195E-16;2.43962544207758E-16;0.0;0.0;0.001875616;4.441359856;3.3859615040000004;0.16065852800000002;0.0;113.46329896;284.415632128;1.424446035532E12;1667.6979863114534;1682.460793683118;1681.5465403746557;1.591992192E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.2079883569866173E-16;1.207988437208963E-16;0.0;0.0;0.001922672;12.694756576000001;3.611017264;0.133224496;0.0;137.960495728;258.889575008;1.424446433536E12;1692.1692242774989;1706.9212051960108;1706.4028917199755;1.643574896E9
0.0;0.0;1.8189894035458565E-12;3.637978807091713E-12;1.1777313153733087E-16;2.3554627832545033E-16;0.0;0.0;0.00197136;4.0073300960000005;3.699585872;0.1848072;0.0;139.458539808;329.535328816;1.424446830501E12;1758.912847454108;1775.7194222131611;1772.7580005885036;1.626858144E9
0.0;1.8189894035458565E-12;3.637978807091713E-12;0.0;2.3005631319082937E-16;0.0;1.1502816386949646E-16;0.0;0.001286816;5.175308832000001;3.68315152;0.168090448;0.0;92.887487504;277.71622888;1.424447299614E12;1825.9203648753742;1841.722234709152;1836.7564686792334;1.458767696E9
8.526512829121202E-12;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1741378102117367E-16;1.1741378860010558E-16;0.0;3.372803399931177E-14;8.669760000000001E-4;3.2981548640000002;3.328982464;1.5280806880000002;0.0;1963.0221135200002;274.78453988800004;1.424447670505E12;1767.2645660543196;1784.3089516780224;1780.4210744814873;1.723928912E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.2452852250374555E-16;1.2452853102900357E-16;0.0;0.0;8.821120000000001E-4;3.123553536;3.6566153920000004;0.19584822400000002;0.0;309.446639872;299.91385148800003;1.424449908691E12;1616.9756346798197;1634.070072026055;1630.1226638774572;1.68818408E9
0.0;1.8189894035458565E-12;3.637978807091713E-12;1.8189894035458565E-12;2.3786490137457597E-16;1.189324584635448E-16;1.189324584635448E-16;0.0;9.35472E-4;2.7909882080000004;3.7040409600000004;0.160103392;0.0;77.071616832;241.118919984;1.42445051818E12;1731.9731653259432;1746.7251589105606;1746.9354423663756;1.788287744E9
0.0;0.0;0.0;3.637978807091713E-12;0.0;2.335882541720926E-16;0.0;0.0;8.4928E-4;3.308229728;3.908702256;0.260207056;0.0;2050.4420783680002;264.575418512;1.42445083647E12;1781.9077518258564;1796.4892350037994;1794.7409006359835;1.708968688E9
0.0;0.0;1.8189894035458565E-12;3.637978807091713E-12;1.181084773615576E-16;2.362169700608773E-16;0.0;0.0;0.009008144000000001;14.993127840000001;3.7686907840000003;0.18088800000000002;0.0;1929.8437576000001;296.56371243200005;1.424453151624E12;1751.3260684036986;1764.8977093578123;1764.8847093578117;2.111200192E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;3.637978807091713E-12;1.259789674053762E-16;2.519579522607731E-16;1.2597897613038654E-16;0.0;0.001784048;4.836394608;4.143457856;0.583119504;0.0;77.833406544;259.18781952;1.424455378164E12;1588.6947736903796;1602.1166463628306;1601.5245249201475;1.859425344E9
0.0;0.0;1.8189894035458565E-12;1.8189894035458565E-12;1.1869008562330685E-16;1.1869009336790247E-16;0.0;0.0;9.347680000000001E-4;4.080549056000001;3.738089024;0.331344656;0.0;115.39246028800001;206.78994312;1.424455715298E12;1737.6373537743125;1752.4085748697;1754.3670685200675;1.721130624E9
0.0;0.0;1.8189894035458565E-12;0.050000000001091394;1.1539364766549572E-16;3.171916635782812E-6;0.0;0.0;8.013920000000001E-4;12.060264944;4.194615952;0.193049936;0.0;95.513157616;270.298330352;1.424456037605E12;1815.8564968265669;1835.4682141879807;1830.419249269191;1.627662128E9
0.0;1.8189894035458565E-12;1.8189894035458565E-12;0.050000000001091394;1.1466630860737086E-16;3.1519236894601334E-6;1.1466631583575994E-16;0.0;9.096960000000001E-4;5.556001872;3.9823008320000004;0.09958144000000001;0.0;133.400901088;290.304473936;1.424456403543E12;1833.966105211773;1844.1986437920543;1847.195884388527;1.8394356E9
0.0;0.0;1.8189894035458565E-12;0.049999999997453415;1.1541878020680818E-16;3.1726074736748653E-6;0.0;0.0;9.63216E-4;3.6851100160000003;4.334006208;0.31135491200000004;0.0;48.153771584000005;253.847944576;1.424456827378E12;1815.2269797384106;1826.1266464584164;1827.9237767991576;1.697075808E9
0.0;0.0;0.0;0.049999999999272404;0.0;3.145757942487006E-6;0.0;1.2088699667679658E-16;8.926400000000001E-4;2.643523536;4.4765296800000005;0.16899512;0.0;103.820161248;322.554181024;1.424457129491E12;1839.4377204169928;1849.60461984614;1850.7903296329036;1.528080688E9
