topLevelViolationActualCentral;relativeTLViolationCentral;runtimePerStepCentral;unsolvedCentralAllocations;Total runtime central;time stamps;Top level costs central
7.275957614183426E-12;2.0336190409722129E-16;6.543029408000001;0.0;;;4444.366122580157
0.0;0.0;6.072490672000001;0.0;;;4734.158120720549
7.275957614183426E-12;1.9537034528232523E-16;5.0601199040000004;0.0;;;4699.526482287122
1.7462298274040222E-10;4.675372259851898E-15;4.798019744;0.0;;;4718.371426484866
0.0;0.0;4.846436880000001;0.0;;;4946.410431598397
7.275957614183426E-12;1.8219089615776458E-16;5.79627416;0.0;;;5173.060681563692
7.275957614183426E-12;1.7993607756929124E-16;6.188589536;0.0;;;5261.2892348623045
7.275957614183426E-12;1.87697219569426E-16;5.610305792;0.0;;;4966.666610789268
0.0;0.0;5.115795232;0.0;;;5127.936721995558
7.275957614183426E-12;1.764546707502261E-16;5.727606672;0.0;;;5402.522429067698
7.275957614183426E-12;1.8052741072369244E-16;5.467980656;0.0;;;5237.937814609116
7.275957614183426E-12;1.7811376137061337E-16;7.455653632000001;0.0;;;5334.580336969418
7.275957614183426E-12;1.807373797783304E-16;8.020866304;0.0;;;5229.683013182033
1.4551915228366852E-11;3.5311886041983647E-16;7.477060992;0.0;;;5398.18709018756
7.275957614183426E-12;1.716846179180767E-16;8.646764416;0.0;;;5605.618551292012
7.275957614183426E-12;1.7354861887988485E-16;5.087043152000001;0.0;;;5524.8721320257255
7.275957614183426E-12;1.8012007281160094E-16;4.935243264;0.0;;;5254.006932563852
0.0;0.0;8.745090048;0.0;;;5167.5517600292005
7.275957614183426E-12;1.7677642995292193E-16;5.607344048000001;0.0;;;5389.223173325327
2.1827872842550278E-11;5.430130926429395E-16;4.022775232;0.0;;;5219.214346091552
7.275957614183426E-12;1.8704761171365114E-16;7.4384727360000005;0.0;;;4990.333996726449
0.0;0.0;5.24086224;0.0;;;4769.431184872885
0.0;0.0;5.840070976000001;0.0;;;4730.121617339033
0.0;0.0;4.035482464;0.0;;;4213.82800758442
1.0913936421275139E-11;3.473040234221412E-16;2.4751614560000004;0.0;;;4288.002603275997
0.0;0.0;5.320775536;0.0;;;4458.997632420005
3.637978807091713E-12;1.1367939267205314E-16;3.71163472;0.0;;;4386.520568260816
3.637978807091713E-12;1.1667002177340662E-16;6.40643744;0.0;;;4246.578799941273
7.275957614183426E-12;2.453815868222427E-16;2.562929264;0.0;;;3985.9290702672233
7.275957614183426E-12;2.430029746121442E-16;4.0141612;0.0;;;4035.2121602619964
3.637978807091713E-12;1.1845818340785408E-16;4.449648688;0.0;;;4166.324747096138
1.0913936421275139E-11;3.470917249875392E-16;3.3601174400000002;0.0;;;4291.2797698789445
3.637978807091713E-12;1.1809674264321723E-16;6.329491744;0.0;;;4182.350509258007
7.275957614183426E-12;2.505057374790901E-16;3.6652328;0.0;;;3882.2848501426997
7.275957614183426E-12;2.392484920324656E-16;2.4112468320000002;0.0;;;4115.283399097029
7.275957614183426E-12;2.3494695359946267E-16;3.589115424;0.0;;;4210.216862219386
7.275957614183426E-12;2.37590959703151E-16;2.6852738240000003;0.0;;;4151.457473765246
3.637978807091713E-12;1.2671175050799235E-16;2.434462592;0.0;;;3825.471604760522
1.0913936421275139E-11;3.581414135326659E-16;2.466169008;0.0;;;4125.871569538722
1.0913936421275139E-11;3.481945760957998E-16;1.811716928;0.0;;;4274.29903719424
1.0913936421275139E-11;3.459998666981747E-16;1.9202327840000002;0.0;;;4308.19788154576
0.0;0.0;2.69798448;0.0;;;4273.135329945102
7.275957614183426E-12;2.302153512391992E-16;1.879501888;0.0;;;4318.739086224033
7.275957614183426E-12;2.268679883502267E-16;1.979117424;0.0;;;4398.366169353885
7.275957614183426E-12;2.316226429840018E-16;2.023140848;0.0;;;4285.998730703493
7.275957614183426E-12;2.2377444277726087E-16;2.052761648;0.0;;;4474.226194744779
0.0;0.0;6.579945520000001;0.0;;;4510.344280836246
7.275957614183426E-12;2.113759457708966E-16;6.492637360000001;0.0;;;4801.842428182315
0.0;0.0;5.042671504;0.0;;;4685.786141455452
7.275957614183426E-12;2.0602802549516005E-16;5.590392896;0.0;;;4957.487453342745
7.275957614183426E-12;2.0712481675445249E-16;3.66137272;0.0;;;4924.945800815542
7.275957614183426E-12;2.0652776593469884E-16;6.502845744;0.0;;;4942.601451858949
0.0;0.0;4.313030736;0.0;;;5156.139863545068
7.275957614183426E-12;1.9315242510621152E-16;4.507471504000001;0.0;;;5368.26596910176
7.275957614183426E-12;1.907619451916002E-16;4.143037152000001;0.0;;;5450.779425612394
7.275957614183426E-12;1.9899003687035708E-16;4.333153008;0.0;;;5175.097917440409
7.275957614183426E-12;1.9439832722280105E-16;4.08417808;0.0;;;5326.064961194357
0.0;0.0;3.8952281920000003;0.0;;;5582.328359714524
7.275957614183426E-12;1.9138885594871632E-16;4.40331648;0.0;;;5428.940618021368
7.275957614183426E-12;1.8882998920479654E-16;4.505450688000001;0.0;;;5518.9922616696185
7.275957614183426E-12;1.91611457806964E-16;5.015408304;0.0;;;5421.220529987593
7.275957614183426E-12;1.8718214159545035E-16;5.76202328;0.0;;;5578.292132106542
0.0;0.0;4.857487584;0.0;;;5772.164873862783
1.4551915228366852E-11;3.679803691601782E-16;5.222751344000001;0.0;;;5696.889037084744
7.275957614183426E-12;1.909570105211932E-16;4.785187984;0.0;;;5443.968842059384
7.275957614183426E-12;1.9330367354229081E-16;5.251042048;0.0;;;5363.113893719552
7.275957614183426E-12;1.8741219714396126E-16;4.635090128;0.0;;;5569.949942862118
7.275957614183426E-12;1.9189450538116588E-16;4.600490000000001;0.0;;;5411.429981753503
4.3655745685100555E-11;1.1898080718615339E-15;5.665959184;0.0;;;5197.295176797392
1.4551915228366852E-11;4.4176173232052595E-16;5.113087312;0.0;;;4760.332409015372
7.275957614183426E-12;2.2236331605425647E-16;5.937114416;0.0;;;4722.69152948451
0.0;0.0;4.244356704;0.0;;;4227.2531534880045
0.0;0.0;4.904288128;0.0;;;4298.33174268017
0.0;0.0;5.350244272;0.0;;;4462.776449138203
3.637978807091713E-12;1.1814393600502205E-16;6.26268352;0.0;;;4392.663141760014
7.275957614183426E-12;2.4250403281835065E-16;6.42144208;0.0;;;4258.636945929963
3.637978807091713E-12;1.2750924246732258E-16;5.476174992000001;0.0;;;4008.951004164912
3.637978807091713E-12;1.2627322861411086E-16;6.261619552;0.0;;;4057.3376917944365
3.637978807091713E-12;1.231104047103802E-16;4.353014368;0.0;;;4181.732652755191
0.0;0.0;4.431427248;0.0;;;4301.472122166074
0.0;0.0;5.479756848;0.0;;;4197.089508489614
3.637978807091713E-12;1.3017193845898598E-16;5.681959984000001;0.0;;;3912.0445354437993
2.9103830456733704E-11;9.945780977810053E-16;4.76868744;0.0;;;4133.630402238747
0.0;0.0;5.3054684640000005;0.0;;;4223.792735328375
7.275957614183426E-12;2.4692189566817804E-16;4.559016496;0.0;;;4167.5392465708455
2.1827872842550278E-11;7.901286902991013E-16;4.844578144000001;0.0;;;3858.6950144411226
3.637978807091713E-12;1.2406891358815092E-16;3.109068032;0.0;;;4143.555538584656
7.275957614183426E-12;2.412461733979202E-16;3.992356528;0.0;;;4285.200155848969
7.275957614183426E-12;2.397255717585294E-16;2.762789808;0.0;;;4317.684081231852
0.0;0.0;4.030653376;0.0;;;4284.085021095218
1.0913936421275139E-11;3.588849361936034E-16;3.521266064;0.0;;;4327.785301871233
3.637978807091713E-12;1.1788889994614442E-16;3.497590896;0.0;;;4403.974508634411
3.637978807091713E-12;1.2035959229800462E-16;4.145929376000001;0.0;;;4296.4115106378285
3.637978807091713E-12;1.1628138058326848E-16;4.698661680000001;0.0;;;4477.711515920473
0.0;0.0;5.816635568000001;0.0;;;4512.200683618399
7.275957614183426E-12;2.1967733663351554E-16;5.5914490080000006;0.0;;;4791.264863053881
3.637978807091713E-12;1.1203218023577765E-16;4.729828848;0.0;;;4680.113975663555
7.275957614183426E-12;2.141193869003466E-16;5.083471584000001;0.0;;;4938.937133265037
1.4551915228366852E-11;4.3051850512530663E-16;4.360483648000001;0.0;;;4908.095538262545
7.275957614183426E-12;2.1463875370079468E-16;4.1554905920000005;0.0;;;4924.843887234439
1.4551915228366852E-11;4.148430660878165E-16;6.102389744000001;0.0;;;5127.362824330136
7.275957614183426E-12;2.0073812164890625E-16;6.085263376;0.0;;;5328.770927419844
7.275957614183426E-12;1.9825376015491747E-16;5.025168976000001;0.0;;;5407.39412972237
0.0;0.0;5.308228512;0.0;;;5145.329123778116
3.637978807091713E-11;1.0101647710784336E-15;6.135314608000001;0.0;;;5288.767659121525
1.4551915228366852E-11;3.8883588491432805E-16;4.884458128;0.0;;;5533.2843883267815
7.275957614183426E-12;1.9890529164683325E-16;5.5232625440000005;0.0;;;5386.584954348001
7.275957614183426E-12;1.962459302491019E-16;6.147318832000001;0.0;;;5472.390941584988
0.0;0.0;5.44929936;0.0;;;5379.2288445818995
7.275957614183426E-11;1.9453336654012747E-15;5.2215087360000005;0.0;;;5529.440655295859
0.0;0.0;4.32290304;0.0;;;5715.408092419747
0.0;0.0;5.947529712000001;0.0;;;5642.7595218641145
0.0;0.0;6.187553376;0.0;;;5400.904644114437
1.4551915228366852E-11;4.017906201627419E-16;5.811579776;0.0;;;5323.861756453278
1.4551915228366852E-11;3.895449141707834E-16;6.806638352;0.0;;;5521.493201986529
7.275957614183426E-12;1.994307995047997E-16;6.477338464000001;0.0;;;5369.899890408678
7.275957614183426E-12;2.0608925595956917E-16;4.486419088;0.0;;;5166.32100674338
7.275957614183426E-11;1.4601966245802435E-15;6.862719632;0.0;;;6503.5230387246875
0.0;0.0;5.52291352;0.0;;;6445.953408633998
0.0;0.0;6.12201792;0.0;;;5702.3405917161435
7.275957614183426E-12;1.5907483816269013E-16;5.8436074080000004;0.0;;;5809.44935743709
0.0;0.0;4.3567673760000005;0.0;;;6056.219220208712
0.0;0.0;5.777676224;0.0;;;5951.615139601846
7.275957614183426E-12;1.6031428012790882E-16;7.9465409760000005;0.0;;;5749.722136587344
7.275957614183426E-12;1.6858731947795518E-16;6.459500736000001;0.0;;;5373.3894241260805
7.275957614183426E-12;1.6695311429588542E-16;6.453196288;0.0;;;5444.741557575075
7.275957614183426E-12;1.6277136245070818E-16;5.898276480000001;0.0;;;5633.847660071497
