topLevelViolationActualCentral;relativeTLViolationCentral;runtimePerStepCentral;unsolvedCentralAllocations;Total runtime central;time stamps;Top level costs central
1.4551915228366852E-10;2.3730139211711054E-15;12.026780272;0.0;;;7214.760420840796
0.0;0.0;12.317456896000001;0.0;;;7146.275863129775
0.0;0.0;12.930243200000001;0.0;;;6244.478755735098
7.275957614183426E-12;1.2925889542566617E-16;25.499829264000002;0.0;;;6373.698539921773
7.275957614183426E-12;1.2526876969535243E-16;8.615343648000001;0.0;;;6672.1101726632405
2.6193447411060333E-10;3.846175604639459E-15;8.154644880000001;0.0;;;8191.849811772522
1.4551915228366852E-11;2.151105195131769E-16;3.571883584;0.0;;;8113.755654014878
4.3655745685100555E-11;7.081452619883991E-16;3.6991465280000004;0.0;;;7091.749897437166
1.4551915228366852E-11;2.327805842676844E-16;3.360123376;0.0;;;7238.007790596837
7.275957614183426E-12;1.127974105865519E-16;3.169528848;0.0;;;7575.1782587274865
2.764863893389702E-10;3.9099396974342534E-15;2.961908064;0.0;;;8132.005228169932
2.9103830456733704E-11;4.143348841115753E-16;2.495424496;0.0;;;8052.260312868735
7.275957614183426E-12;1.1366609969444882E-16;12.587744016;0.0;;;7012.20629732204
0.0;0.0;8.180300128;0.0;;;7160.9676283136
1.4551915228366852E-11;2.1726460495970884E-16;7.5402984;0.0;;;7504.550323585316
0.0;0.0;8.985784464;0.0;;;8143.484474964975
1.4551915228366852E-11;2.301488787037472E-16;18.692725872;0.0;;;8071.254427453211
4.3655745685100555E-11;7.576516404611442E-16;2.918326432;0.0;;;7125.377452816058
7.275957614183426E-12;1.2452712812443614E-16;4.0975776;0.0;;;7260.176079910231
1.4551915228366852E-11;2.413661370408555E-16;6.049408048;0.0;;;7572.025435351211
2.3283064365386963E-10;3.3682305574644103E-15;107.17370809600001;0.0;;;8383.409130906946
1.4551915228366852E-11;2.119272849129219E-16;14.857070960000001;0.0;;;8306.629286262363
2.1827872842550278E-11;3.488330162559845E-16;16.730742528;0.0;;;7306.600548551022
7.275957614183426E-12;1.146679328301248E-16;3.720642928;0.0;;;7449.852464796496
7.275957614183426E-12;1.1112821922968097E-16;12.151708352;0.0;;;7780.8885221687
1.7462298274040222E-10;2.610403529021205E-15;13.883896720000001;0.0;;;7660.072472771035
1.4551915228366852E-11;2.189936122216215E-16;6.007131392000001;0.0;;;7586.160434021473
1.4551915228366852E-11;2.4030947633709823E-16;17.072796880000002;0.0;;;6615.483076412941
1.4551915228366852E-11;2.3698265021204445E-16;51.462843696;0.0;;;6754.310736624884
1.4551915228366852E-11;2.2966717247651813E-16;14.342290176;0.0;;;7075.698695468614
1.673470251262188E-10;2.7032806076052395E-15;5.309590544000001;0.0;;;8706.339670967016
3.637978807091713E-11;5.916138637155324E-16;4.026063888;0.0;;;8634.309601959692
0.0;0.0;4.177280672;0.0;;;7687.142723625908
7.275957614183426E-12;1.280422930050026E-16;4.162387248;0.0;;;7822.647404261308
0.0;0.0;4.814010592000001;0.0;;;8135.89078834219
1.0186340659856796E-10;1.3673435698235634E-15;11.165367984000001;0.0;;;9634.211791462249
0.0;0.0;8.477601664;0.0;;;9550.670564641234
6.111804395914078E-10;9.063029597469112E-15;9.15862624;0.0;;;8454.343871926745
1.4551915228366852E-11;2.1279908819935134E-16;9.714385872000001;0.0;;;8612.029577275567
1.4551915228366852E-11;2.0623013898312398E-16;8.709981088000001;0.0;;;8975.728684531967
4.3655745685100555E-11;6.202600799232354E-16;7.374984448;0.0;;;9910.09369737163
8.731149137020111E-11;1.2488459557441815E-15;12.446241584000001;0.0;;;9830.682033499848
3.637978807091713E-11;5.710012775940809E-16;11.196991376000001;0.0;;;8795.23398735273
3.637978807091713E-11;5.630963793011503E-16;10.263531072000001;0.0;;;8944.129064942637
4.3655745685100555E-11;6.54856816633231E-16;8.23147464;0.0;;;9285.841650057411
3.055902197957039E-10;4.160835912309208E-15;13.880259488;0.0;;;9425.612398029996
1.4551915228366852E-11;1.9946483395075554E-16;21.303493536;0.0;;;9341.688322121732
2.9103830456733704E-11;4.3775970736648814E-16;9.31164824;0.0;;;8245.430280029697
1.4551915228366852E-11;2.1584969762099455E-16;13.722527504;0.0;;;8402.325069953466
1.4551915228366852E-11;2.0918657836742906E-16;3.9036432800000003;0.0;;;8764.190501836609
4.3655745685100555E-11;5.591597118376044E-16;34.788015008;0.0;;;10374.24512284836
2.9103830456733704E-11;3.7527502164170505E-16;13.500203200000001;0.0;;;10286.128638912878
2.9103830456733704E-11;4.118026230863825E-16;5.406258064;0.0;;;9143.193538203226
2.9103830456733704E-11;4.0610165885922813E-16;4.181635984000001;0.0;;;9305.497966317997
1.4551915228366852E-11;1.9678280169045203E-16;3.6235887040000003;0.0;;;9681.423462868934
0.0;0.0;12.058744352000001;0.0;;;8726.518555853796
1.4551915228366852E-11;2.2053457215881472E-16;9.391529760000001;0.0;;;8650.939390676715
1.4551915228366852E-11;2.420004264577911E-16;8.78789512;0.0;;;7664.655188698167
2.9103830456733704E-11;4.773003818963508E-16;9.100868864;0.0;;;7805.0792362267875
4.511093720793724E-10;7.169780361698228E-15;8.832871792;0.0;;;8130.596910316747
0.0;0.0;12.225793344000001;0.0;;;9615.785796419428
0.0;0.0;12.774358848;0.0;;;9532.965387362015
7.275957614183426E-12;1.1122711457669538E-16;16.136308976000002;0.0;;;8451.808337563956
1.4551915228366852E-11;2.193745897094865E-16;17.39292296;0.0;;;8607.501947229986
2.9103830456733704E-11;4.2520531933296285E-16;8.097958992;0.0;;;8966.151624917353
2.764863893389702E-10;3.73978855284695E-15;5.518280224000001;0.0;;;10370.087156046953
0.0;0.0;13.047461872000001;0.0;;;10282.79762525714
0.0;0.0;14.298371264;0.0;;;9135.056832905839
1.4551915228366852E-11;2.144290379659698E-16;14.483506;0.0;;;9299.699936482662
0.0;0.0;11.988281408;0.0;;;9679.13316294195
1.964508555829525E-10;3.289244259759736E-15;3.8703481600000003;0.0;;;7961.890329170896
7.275957614183426E-12;1.2264148672071132E-16;9.104461824000001;0.0;;;7893.523571833513
7.275957614183426E-12;1.345788634969373E-16;13.541569840000001;0.0;;;6994.976844185803
7.275957614183426E-12;1.3271576394335031E-16;8.432593136000001;0.0;;;7123.652931398261
0.0;0.0;18.010005680000003;0.0;;;7420.844317103147
3.92901711165905E-10;5.4096767776955856E-15;11.231642064;0.0;;;9202.503647022197
1.4551915228366852E-11;2.0170311181353305E-16;19.865274416000002;0.0;;;9117.235102960016
1.4551915228366852E-11;2.213359955541824E-16;7.298430112;0.0;;;7997.783396252805
0.0;0.0;10.676056576;0.0;;;8157.656486260724
1.4551915228366852E-11;2.115339479661688E-16;12.636507888;0.0;;;8528.182322244267
4.3655745685100555E-10;5.87074525947195E-15;4.511488912;0.0;;;9577.68687792493
4.3655745685100555E-11;5.910146978538951E-16;4.3373848960000005;0.0;;;9493.415620392672
1.4551915228366852E-11;2.1618047992187748E-16;3.9393007360000003;0.0;;;8387.661506247865
1.4551915228366852E-11;2.1318769378431406E-16;7.875324816000001;0.0;;;8546.510674416772
2.9103830456733704E-11;4.132134972070902E-16;5.850459488;0.0;;;8912.725029174851
2.1827872842550278E-10;2.9075588433062135E-15;5.227909376;0.0;;;9994.332503334132
2.473825588822365E-10;3.3173494335568447E-15;9.381219584;0.0;;;9908.074555184538
1.4551915228366852E-11;2.1413208660052071E-16;6.040776736000001;0.0;;;8782.69593060604
1.4551915228366852E-11;2.1116765826403949E-16;6.316289200000001;0.0;;;8943.732459740493
0.0;0.0;5.5216872960000005;0.0;;;9316.08751195973
1.4551915228366852E-11;2.0153828043409357E-16;8.980406368;0.0;;;9477.124003250312
1.4551915228366852E-11;2.0289091188933968E-16;11.326761488;0.0;;;9393.958175476593
1.4551915228366852E-11;2.226394108043361E-16;4.887266896;0.0;;;8302.507772898833
2.9103830456733704E-11;4.3911441543953386E-16;3.1676302400000003;0.0;;;8459.069951422716
2.9103830456733704E-11;4.255592807900133E-16;3.3882609120000002;0.0;;;8820.635716801677
1.4551915228366852E-11;2.1269103025808622E-16;10.088490400000001;0.0;;;9038.630684896465
1.4551915228366852E-11;2.1411851379587442E-16;12.528308624000001;0.0;;;8957.145192459588
7.275957614183426E-12;1.1747992876150665E-16;11.058346624;0.0;;;7890.915466484001
2.1827872842550278E-11;3.475606366695457E-16;6.814370912;0.0;;;8043.994394601894
2.9103830456733704E-11;4.491089319026317E-16;10.901821488000001;0.0;;;8396.634063068044
