topLevelViolationActualCentral;relativeTLViolationCentral;runtimePerStepCentral;unsolvedCentralAllocations;Total runtime central;time stamps;Top level costs central
1.8189894035458565E-11;1.0565244850064886E-15;1.7922220480000002;0.0;5.626110752000001;1.424258893588E12;2067.809188684691
3.637978807091713E-12;2.1272307739357014E-16;1.223014128;0.0;4.766125984;1.424258899329E12;2047.757064888569
3.637978807091713E-12;2.3342859455401437E-16;1.102682192;0.0;10.716600592;1.424258904165E12;1783.8079735270724
1.8189894035458565E-12;1.1509851349260986E-16;0.7193513760000001;0.0;8.16881528;1.42425891496E12;1822.9239356257392
1.8189894035458565E-12;1.1154550835173095E-16;0.758064992;0.0;5.685731280000001;1.424258923181E12;1908.906124250726
2.546585164964199E-11;1.4086803509407632E-15;1.8953991840000002;0.0;30.68513008;1.424258928922E12;1864.6320840977398
7.275957614183426E-12;4.051813598996408E-16;0.7259409600000001;0.0;3.03815032;1.424258959654E12;1845.6866878213564
3.637978807091713E-12;2.2230995471993107E-16;0.958233136;0.0;8.359029552;1.424258962759E12;1596.623895972461
0.0;0.0;0.6184455360000001;0.0;3.3425058880000003;1.424258971167E12;1632.5268687576233
3.637978807091713E-12;2.1246477497674846E-16;0.56327512;0.0;3.5200601440000003;1.424258974568E12;1715.080001952493
7.275957614183426E-11;3.193518803178295E-15;2.688478336;0.0;3.7909175840000002;1.42425897814E12;3058.694300295541
3.637978807091713E-12;1.6074761097156475E-16;2.023253792;0.0;13.056113216;1.424258981978E12;3031.794062473596
4.001776687800884E-11;1.9403347469791144E-15;2.1395036640000002;0.0;9.291631552;1.424258995082E12;2677.229095739969
3.637978807091713E-12;1.739520819153789E-16;1.99973032;0.0;3.5696261600000003;1.424259004426E12;2728.0238380479936
3.637978807091713E-12;1.6858231099638225E-16;1.8599252800000001;0.0;3.8915638560000003;1.424259008045E12;2845.602339471795
1.0913936421275139E-10;5.756979172488279E-15;0.591852464;0.0;11.611458864000001;1.424259011992E12;2264.710422968067
0.0;0.0;1.968749488;0.0;3.333614416;1.424259023645E12;2243.6542892488787
1.8189894035458565E-11;1.059956155719493E-15;0.792674944;0.0;3.0766010720000003;1.424259027031E12;1966.1723502819682
3.637978807091713E-12;2.0905644077375007E-16;2.866573152;0.0;3.4453795840000003;1.424259030151E12;2005.9707714741057
0.0;0.0;1.944089168;0.0;7.394139008000001;1.424259033661E12;2097.927559675916
1.6370904631912708E-10;9.586832467945203E-15;0.649189056;0.0;3.920759888;1.424259041102E12;2393.4275081997453
3.637978807091713E-12;2.1447055194990408E-16;0.6808055040000001;0.0;3.264801856;1.42425904508E12;2373.7892254311287
2.1827872842550278E-11;1.4120769629500211E-15;0.7020896000000001;0.0;10.689526688;1.424259048403E12;2116.387730721631
1.8189894035458565E-12;1.1604402314436266E-16;0.652740208;0.0;3.3905850880000004;1.424259059151E12;2153.213211031717
1.8189894035458565E-12;1.1246183082856908E-16;2.995347008;0.0;10.046542720000001;1.424259062583E12;2237.976169337121
6.548361852765083E-11;3.4151779362966294E-15;0.7443792960000001;0.0;3.4725587040000003;1.424259072676E12;2335.275996774309
3.637978807091713E-12;1.9100550142219179E-16;0.8056251200000001;0.0;4.285183872;1.424259076202E12;2314.1583146298203
3.637978807091713E-11;2.095971265613235E-15;24.776874688000003;0.0;6.751424576000001;1.424259080539E12;2035.1691946782303
0.0;0.0;2.925267056;0.0;6.059745744000001;1.424259087325E12;2075.3734773681185
3.637978807091713E-12;2.003149448698106E-16;1.4270676640000002;0.0;4.9331641600000005;1.424259093424E12;2168.0708942962724
7.275957614183426E-11;3.6448971020627224E-15;0.634430432;0.0;5.708177152;1.424259098401E12;2333.062162619912
0.0;0.0;0.555494864;0.0;5.570206432;1.424259104157E12;2310.451403686501
3.637978807091713E-12;2.013259561454592E-16;0.60461264;0.0;2.5281312320000002;1.424259109773E12;2012.4716219395318
2.1827872842550278E-11;1.191232890105652E-15;0.650175488;0.0;6.551348528;1.424259112363E12;2055.1647567638224
0.0;0.0;0.586998416;0.0;3.5349406720000003;1.424259118946E12;2153.8831928396507
4.3655745685100555E-11;2.5030935383441872E-15;2.502953616;0.0;2.9663381600000003;1.424259122534E12;2374.868506448138
0.0;0.0;1.7337089760000002;0.0;9.896303216;1.42425912556E12;2354.4901626391047
0.0;0.0;1.176884096;0.0;2.766432528;1.424259135497E12;2086.4885681741425
0.0;0.0;1.65845752;0.0;2.247834016;1.424259138305E12;2124.5650250221443
3.637978807091713E-12;2.2022587988612954E-16;1.281446096;0.0;2.600677392;1.424259140599E12;2213.21825603466
4.729372449219227E-11;2.370283488439467E-15;0.607726192;0.0;38.48621584;1.424259143251E12;2351.111901921482
0.0;0.0;0.6165179040000001;0.0;7.013832496;1.424259181798E12;2328.8441921441076
2.9103830456733704E-11;1.6113556992816934E-15;0.553426112;0.0;12.161019424000001;1.424259188881E12;2034.6424476957257
3.637978807091713E-12;1.9863102678885935E-16;0.70738904;0.0;7.244698256;1.424259201127E12;2077.056147364898
0.0;0.0;0.8513328160000001;0.0;4.729397392;1.424259208427E12;2174.6568110085173
6.912159733474255E-11;3.93726991511217E-15;1.1953406560000002;0.0;3.7237991200000002;1.424259213185E12;2611.647577225451
2.546585164964199E-11;1.460308700178894E-15;0.49115128;0.0;4.1268232320000005;1.424259216961E12;2590.0862646486116
2.3646862246096134E-11;1.4879880292707915E-15;0.593914928;0.0;13.009954192;1.424259221157E12;2316.814071901481
1.8189894035458565E-12;1.128760336180655E-16;0.58556344;0.0;5.311888544;1.424259234214E12;2356.0339722584986
3.637978807091713E-12;2.1878326953349794E-16;0.648906624;0.0;3.1371427360000004;1.424259239581E12;2446.2723021639486
9.276845958083868E-11;6.321486413607929E-15;0.693102352;0.0;;;1755.996824249455
1.8189894035458565E-12;1.2478261364493043E-16;0.732032432;0.0;;;1739.8371106350355
1.8189894035458565E-12;1.3692839750202412E-16;0.7872956000000001;0.0;;;1527.4188048437777
1.8189894035458565E-12;1.3503277128446192E-16;0.8745792160000001;0.0;;;1557.8722446149322
1.8189894035458565E-12;1.3086441053933278E-16;0.69831376;0.0;;;1628.3549391614738
3.637978807091713E-12;2.0524439194183925E-16;1.329289104;0.0;;;2587.4047804930765
3.637978807091713E-12;2.0662189703942422E-16;2.582516;0.0;;;2566.7487358384747
0.0;0.0;2.995229392;0.0;;;2293.760354895166
1.2732925824820995E-11;7.825813470381437E-16;3.3587598560000003;0.0;;;2334.4203995763314
3.637978807091713E-12;2.1669247009908243E-16;2.784860656;0.0;;;2423.7159449326127
8.003553375601768E-11;3.974130731907557E-15;2.440420864;0.0;;;3158.89318914978
0.0;0.0;2.0920299840000003;0.0;;;3135.8804461836553
3.637978807091713E-12;1.9955561958674006E-16;1.7443869120000002;0.0;;;2832.610520179343
3.637978807091713E-12;1.967929868613852E-16;1.3119191840000002;0.0;;;2876.0662875221806
0.0;0.0;1.6981848320000001;0.0;;;2976.5286967136108
1.000444171950221E-10;7.136661460501596E-15;0.9612096320000001;0.0;;;1894.015377541755
5.4569682106375694E-12;3.918850592252724E-16;0.9826138400000001;0.0;;;1878.3184902773278
2.000888343900442E-11;1.576774486405828E-15;0.592300752;0.0;;;1671.0447137064132
1.8189894035458565E-12;1.4135870378216566E-16;0.55247192;0.0;;;1700.5628750951084
1.8189894035458565E-12;1.3699506624264797E-16;0.47486785600000003;0.0;;;1768.5073329172453
1.3460521586239338E-10;5.107757341054283E-15;0.7526453280000001;0.0;;;3530.950244905378
0.0;0.0;0.814614672;0.0;;;3500.3976506693907
3.637978807091713E-12;1.5250111771743394E-16;0.801837824;0.0;;;3097.7647753688443
0.0;0.0;0.797730288;0.0;;;3155.4661229232124
7.275957614183426E-12;2.9149495957409737E-16;0.719884128;0.0;;;3289.0330185982875
3.637978807091713E-12;1.471088088252482E-16;2.6752884960000003;0.0;;;2934.576571028958
1.4551915228366852E-11;5.923845395504138E-16;3.13675704;0.0;;;2907.053539278753
7.275957614183426E-12;3.2502230702041693E-16;2.116606928;0.0;;;2546.299146614202
3.637978807091713E-12;1.6026136151557285E-16;2.48842104;0.0;;;2597.490675491459
3.637978807091713E-12;1.553142128975854E-16;1.1890884320000001;0.0;;;2717.459634610362
1.0913936421275139E-11;6.366653812322999E-16;0.8433591680000001;0.0;;;1899.2941736219343
0.0;0.0;0.763772816;0.0;;;1879.877249568395
0.0;0.0;0.605578928;0.0;;;1630.1819899555921
7.275957614183426E-12;4.623918013595441E-16;0.5136223360000001;0.0;;;1665.9108166669062
1.8189894035458565E-12;1.1202952795752607E-16;0.60287816;0.0;;;1748.3105103631376
8.003553375601768E-11;3.8744681674572634E-15;0.6170800000000001;0.0;;;1986.8573624006033
