Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps;Top level costs central;Top level costs regio central;Root costs regio central;Longest serial path
0.0;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.0502644074379188E-16;4.1005289304230815E-16;0.0;0.0;0.001320486;1.052105785;3.0820359400000004;0.5768774830000001;0.0;146.548222909;144.00334756200002;1.423504882053E12;3934.7068970047717;3945.5599030923836;3945.6167340691054;8.95582515E8
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.091208817025301E-16;4.1824177542589554E-16;0.0;2.596508072336523E-16;0.001445895;1.201418824;2.719504059;0.8230109640000001;0.0;238.35530946300003;155.115116403;1.423505172668E12;3819.1569504505355;3830.408554121456;3830.123630202428;7.2571551E7
1.8189894035458565E-12;0.0;1.4551915228366852E-11;7.275957614183426E-12;3.996783324209943E-16;1.9983917169921707E-16;0.0;1.8587311176842574E-16;0.001220736;1.115723242;2.895500085;0.068333295;0.0;242.51018637500002;144.705533596;1.423505566204E12;4088.241462267533;4098.750166024164;4098.99852175141;9.88335335E8
0.0;0.0;1.4551915228366852E-11;1.4551915228366852E-11;4.018060220925777E-16;4.0180603318720547E-16;0.0;0.0;0.001223301;1.185501791;2.609114399;0.9200020400000001;0.0;140.120237014;151.178671958;1.423505953481E12;4055.9864407248856;4066.687941980277;4066.724880674369;6.86980401E8
3.637978807091713E-12;0.0;1.4551915228366852E-11;1.4551915228366852E-11;4.006477899751715E-16;4.006478010059295E-16;0.0;2.6364019230602516E-16;0.0011597950000000001;1.237407114;2.9140349970000003;0.6186471060000001;0.0;162.273867532;171.70918489800002;1.423506244846E12;4073.5023427671936;4084.099146461065;4084.250893946648;8.46013461E8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012085470000000001;1.6068313730000001;2.4710885140000003;0.777680166;0.0;158.61534573100002;162.25595870400002;1.423506578887E12;4285.859452427161;4295.11286660806;4295.804347101571;6.8333295E7
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.873503349359417E-16;1.8735033976006943E-16;0.0;0.0;0.001120986;1.6197164540000002;2.857700577;0.07296125;0.0;170.33103395;146.72979916600002;1.423506899823E12;4496.770407567626;4503.5484031079;4505.717987178958;9.22743725E8
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;1.850316624534889E-16;3.700633343178949E-16;0.0;2.5847495507226664E-16;8.38093E-4;1.7308678700000002;2.623728266;0.849782475;0.0;174.00039451;153.972372436;1.423507216946E12;4579.40592095727;4586.294009558538;4587.638098723457;7.87559273E8
1.8189894035458565E-12;7.275957614183426E-12;1.4551915228366852E-11;7.275957614183426E-12;3.8602518230848115E-16;1.9301259627437228E-16;1.9301259627437228E-16;1.8587311176842574E-16;7.896610000000001E-4;1.672025909;2.649119955;0.7145980230000001;0.0;146.367081254;156.327662333;1.42350754499E12;4304.707584532262;4313.959633060471;4314.56109005813;8.48344598E8
0.0;0.0;2.1827872842550278E-11;7.275957614183426E-12;5.656764344999363E-16;1.8855881638654193E-16;0.0;0.0;8.3232E-4;1.242790411;2.9092312760000003;0.7753833480000001;0.0;195.071492261;141.56925189400002;1.423507847746E12;4454.562340295017;4462.089560028874;4463.820441963176;7.296125E7
3.637978807091713E-12;0.0;0.0;7.275957614183426E-12;0.0;1.814516706840085E-16;0.0;2.4993764364837737E-16;8.67922E-4;1.768296603;2.795127449;0.058038830000000007;0.0;109.049378855;156.97761011600002;1.423508184449E12;4711.680935315423;4717.751714237306;4718.233301385149;1.071705232E9
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.8563974148924378E-16;1.8563974622568072E-16;0.0;0.0;8.323190000000001E-4;1.4575693310000002;2.759703983;1.0136664020000001;0.0;170.43805071;163.138322569;1.423508450549E12;4557.534808614888;4563.858403503569;4565.956331536486;8.1206219E8
0.0;0.0;1.4551915228366852E-11;7.275957614183426E-12;3.6631548067164163E-16;1.831577449464522E-16;0.0;0.0;8.11472E-4;2.488444706;3.0328880180000004;0.75402336;0.0;136.914314361;145.841858277;1.423508784211E12;4648.009887023466;4654.068320238064;4655.360423964482;7.97303027E8
3.637978807091713E-12;0.0;1.4551915228366852E-11;7.275957614183426E-12;3.7171131325667143E-16;1.8585566137579683E-16;0.0;2.621624677286239E-16;9.50031E-4;2.826866898;2.927278664;0.739264197;0.0;198.362994068;161.332645668;1.423509067045E12;4549.803300748631;4555.800482196138;4558.291757785678;5.803883E7
1.8189894035458565E-12;0.0;0.0;1.4551915228366852E-11;0.0;3.6311879363529385E-16;0.0;1.8587311176842574E-16;9.11222E-4;2.811023955;3.036895341;0.11660720200000001;0.0;183.894885226;161.60159914500002;1.423509426803E12;4707.624393900017;4713.695175021895;4714.228387152428;1.354828994E9
0.0;0.0;4.3655745685100555E-11;1.4551915228366852E-11;1.0592791851826673E-15;3.530930702951368E-16;0.0;0.0;8.23018E-4;2.899347359;2.974018472;1.238221792;0.0;159.312076303;159.438019599;1.423509772377E12;4902.245755592465;4907.825307818485;4907.394242809895;1.052070183E9
5.4569682106375694E-12;0.0;1.4551915228366852E-11;7.275957614183426E-12;3.569266364193632E-16;1.7846332258699636E-16;0.0;3.6349150433981694E-16;8.07944E-4;2.413978867;2.918296346;0.935462981;0.0;157.080539369;160.28546259700002;1.423510091195E12;4826.774717163557;4831.244396718058;4832.077077705286;9.67420855E8
0.0;0.0;7.275957614183426E-12;1.4551915228366852E-11;1.8522086823147485E-16;3.70441745893123E-16;0.0;0.0;6.04915E-4;1.6469530360000002;2.8670315410000002;0.850813653;0.0;273.3495942;166.947597851;1.423510408621E12;4572.585262943586;4579.573774482631;4580.876491131586;1.16607202E8
0.0;0.0;0.0;7.275957614183426E-12;0.0;1.8749704486421123E-16;0.0;0.0;6.19348E-4;1.919735825;2.824726922;0.05681616900000001;0.0;149.66740501;153.108945369;1.423510848983E12;4491.610711049815;4498.464673853308;4500.602959790166;9.99046761E8
5.4569682106375694E-12;0.0;0.0;7.275957614183426E-12;0.0;1.8178254175734066E-16;0.0;3.5829742081009827E-16;7.341740000000001E-4;1.8856979550000001;3.011190292;0.942230592;0.0;152.551502153;164.454409402;1.423511151835E12;4699.236929620666;4705.307710742548;4705.947673030799;8.33357388E8
1.8189894035458565E-12;0.0;0.0;1.4551915228366852E-11;0.0;3.7226041304184675E-16;0.0;1.8587311176842574E-16;6.145380000000001E-4;1.7494893820000001;2.9803662340000003;0.7765412190000001;0.0;144.58206320300002;162.48117706300002;1.423511468908E12;4539.998269982696;4546.13981289613;4548.571612280495;1.168443885E9
0.0;7.275957614183426E-12;7.275957614183426E-12;7.275957614183426E-12;1.923445871439862E-16;1.9234459222873834E-16;1.9234459222873834E-16;0.0;6.70026E-4;1.854106368;2.942318153;1.111627716;0.0;158.153329664;146.72686632;1.423511776035E12;4326.74129995007;4336.03092414955;4336.476529800953;5.6816169E7
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.9754586398284835E-16;1.9754586934631682E-16;0.0;2.3481623300568614E-16;6.31537E-4;1.816495776;2.938740622;0.06008547;0.0;138.11672266800002;161.981026957;1.42351208097E12;4159.151720727194;4169.04042642807;4169.752273343386;1.205405299E9
0.0;0.0;1.4551915228366852E-11;7.275957614183426E-12;3.8322093895931716E-16;1.9161047452567106E-16;0.0;0.0;5.40767E-4;1.7549563920000002;2.3845824230000003;1.1453198290000002;0.0;143.596478533;146.21145798;1.423512381131E12;4351.1329256222725;4360.408056877208;4360.73722267605;1.008882246E9
1.8189894035458565E-12;0.0;0.0;0.0;0.0;0.0;0.0;1.911907226497574E-16;5.176740000000001E-4;1.381790062;2.673870483;0.948796776;0.0;88.65916231700001;142.809757353;1.423512670994E12;4241.547525333053;4250.800931913952;4251.704081365226;1.025726539E9
3.637978807091713E-12;0.0;1.4551915228366852E-11;1.4551915228366852E-11;4.082408284277752E-16;4.0824083988060294E-16;0.0;2.3481623300568614E-16;6.16462E-4;1.30091552;2.613613416;0.965641069;0.0;130.152974926;175.983799753;1.423512902521E12;3960.902416223607;3971.7554223112174;3971.7993668802965;6.008547E7
1.8189894035458565E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.050299045270398E-16;4.100598206091944E-16;0.0;1.8587311176842574E-16;6.671380000000001E-4;1.3607527380000002;3.000024697;0.058408322000000006;0.0;102.584434754;142.643237266;1.423513208718E12;3934.607194507744;3945.4602005953557;3945.5170806189026;9.95620297E8
1.8189894035458565E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.0219236743045437E-16;4.0438474609839983E-16;0.0;1.6343119871352414E-16;5.40126E-4;1.9347358650000002;2.7728270520000002;0.9372119750000001;0.0;244.650128039;156.23592208800002;1.423513454003E12;4017.4284845379675;4028.2814906255785;4028.2976282268837;1.067080805E9
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.0261663927492473E-16;4.052332898345506E-16;0.0;2.3481623300568614E-16;5.95293E-4;1.9378967550000001;2.7092852890000003;1.008672483;0.0;129.40384156500002;153.11942073100002;1.423513854956E12;4004.8974549116506;4015.7504609992625;4015.7727630119157;1.384979498E9
1.8189894035458565E-12;0.0;0.0;1.4551915228366852E-11;0.0;4.38392607024911E-16;0.0;1.8587311176842574E-16;4.70846E-4;2.020954572;3.446266461;1.326571176;0.0;150.301066588;151.51551226;1.423514137547E12;3553.2415045586363;3556.626283372863;3564.8956201181754;5.8408322E7
0.0;0.0;7.275957614183426E-12;2.1827872842550278E-11;2.092531550117436E-16;6.277594830893013E-16;0.0;0.0;4.92335E-4;2.566920436;2.7540733960000003;0.057664205;0.0;201.755985325;149.06171996100002;1.423514439421E12;3815.4994430596057;3826.751046730527;3826.4679220555136;1.174348384E9
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.0900752934907337E-16;4.1801507070595403E-16;0.0;2.3481623300568614E-16;5.08373E-4;1.812644654;3.161287218;1.1166841790000002;0.0;211.108348151;157.616257275;1.423514790303E12;3822.2949553569583;3833.5465590278795;3833.2600914246023;8.8880047E8
1.8189894035458565E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.1658155738990724E-16;4.3316312767366975E-16;0.0;1.8587311176842574E-16;5.53276E-4;1.6695238170000002;2.825810381;0.831136265;0.0;86.67680012000001;163.565971367;1.423515159081E12;3620.285493689835;3629.31816292128;3631.2084399131036;1.108037033E9
0.0;0.0;2.1827872842550278E-11;1.4551915228366852E-11;6.304249001089522E-16;4.2028327887777446E-16;0.0;0.0;5.76691E-4;1.71008778;3.0650190900000003;1.050372828;0.0;102.01011003900001;161.351311121;1.42351540938E12;3791.0513412886617;3802.662799344527;3802.0318470820866;5.7664205E7
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.171463212904375E-16;4.3429265554206263E-16;0.0;2.3481623300568614E-16;5.75407E-4;1.7405375340000002;2.899069277;0.061999325;0.0;165.53561494800002;148.023995507;1.423515672802E12;3605.6677924375285;3613.185948667727;3616.7501566050596;9.85765247E8
1.8189894035458565E-12;0.0;2.9103830456733704E-11;1.4551915228366852E-11;8.699985714318555E-16;4.349992987193284E-16;0.0;1.8587311176842574E-16;4.926560000000001E-4;2.00551031;2.736082779;0.9237659220000001;0.0;117.74425972;155.24756783;1.423515986426E12;3596.5614238350677;3602.5940650017124;3607.7431011158064;8.68660257E8
1.8189894035458565E-12;0.0;1.4551915228366852E-11;1.4551915228366852E-11;4.3836675738570367E-16;4.383667705912107E-16;0.0;1.4781697208340202E-16;4.965050000000001E-4;1.8888007930000001;2.993877398;0.806660932;0.0;154.509038768;156.82343947200002;1.423516259478E12;3553.568805922902;3556.958475772038;3565.2193519943407;9.63836907E8
3.637978807091713E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;2.0996979691919936E-16;4.1993960595702805E-16;0.0;2.3481623300568614E-16;5.892E-4;1.9163828120000002;2.835605454;0.9018375820000001;0.0;503.972615877;145.634963782;1.423516570865E12;3795.7635961481387;3807.428892353332;3806.7417838337806;6.1999325E7
1.8189894035458565E-12;0.0;2.3283064365386963E-10;1.0186340659856796E-10;6.65109362875942E-15;2.9098535457057906E-15;0.0;1.7730655723478814E-16;5.93368E-4;2.757402996;6.22386163;0.059192852000000004;0.0;111.27265289;162.626257941;1.423517220538E12;4156.462168594053;4160.396356631474;4167.547111619975;1.041094146E9
1.8189894035458565E-12;0.0;1.4551915228366852E-11;0.0;3.9164219566079475E-16;0.0;0.0;1.390215986889445E-16;5.519930000000001E-4;1.9339054690000002;2.5242707010000003;0.981901294;0.0;132.456667731;160.734365217;1.423517494508E12;4519.483503803972;4524.283345779926;4528.26193854697;9.43489816E8
3.637978807091713E-12;0.0;0.0;0.0;0.0;0.0;0.0;2.3481623300568614E-16;4.97788E-4;3.735574086;2.7905402290000003;0.884296964;0.0;;;;4699.982103069636;4702.099309649721;4709.090192331067;1.00495928E9
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.8918246025817985E-16;1.8918246517712057E-16;0.0;3.38552939915421E-16;0.005224851;2.859382537;2.7741712730000003;0.9457664280000001;0.0;;;;4741.269228839581;4743.493950523552;4750.388941991141;5.9192852E7
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.9042392721993962E-16;1.9042393220365102E-16;0.0;1.390215986889445E-16;4.80148E-4;3.9392547670000004;2.63282124;0.060312555000000004;0.0;;;;4698.567377888921;4700.684584469007;4707.672455081344;9.83916503E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.8881238431576852E-16;1.8881238921548332E-16;0.0;2.3481623300568614E-16;5.353150000000001E-4;3.8964154750000004;2.550793318;0.923603948;0.0;;;;4754.144534113907;4756.35133603809;4763.231230294836;9.21714149E8
1.8189894035458565E-12;7.275957614183426E-12;7.275957614183426E-12;7.275957614183426E-12;1.8606702624829328E-16;1.860670310065589E-16;1.860670310065589E-16;1.8587311176842579E-16;4.2915000000000005E-4;3.579163716;2.7252639050000003;0.861401594;0.0;;;;4851.86418494432;4855.251513749861;4860.095103341853;7.93966692E8
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.8996658237360893E-16;1.8996658733341014E-16;0.0;0.0;5.02278E-4;3.614729912;2.5677023990000003;0.733654137;0.0;;;;4714.205483586066;4716.439918766699;4723.343855621997;6.0312555E7
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.835298378476957E-16;1.8352984247707975E-16;0.0;2.3481623300568614E-16;4.5128100000000005E-4;3.9695781500000002;2.75985858;0.056622122000000004;0.0;;;;4945.911070911128;4948.828149083631;4952.190806478529;1.127316062E9
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.8234600252907936E-16;1.8234600709893355E-16;0.0;1.817152838793426E-16;4.3075400000000004E-4;5.459352003;2.6665249;1.0706939400000002;0.0;;;;4990.386716754884;4992.500066484018;4996.810087686863;9.03585293E8
0.0;0.0;2.1827872842550278E-11;7.275957614183426E-12;5.200834272074779E-16;1.733611465330948E-16;0.0;0.0;4.62186E-4;3.372733332;2.7578064860000002;0.8469631710000001;0.0;;;;5349.69695966982;5350.931327756527;5358.986863561444;9.70365887E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.768232176484082E-16;1.768232219456365E-16;0.0;2.3481623300568614E-16;5.07732E-4;5.786699048;2.769948733;0.9137437650000001;0.0;;;;5206.45475179449;5208.423258475431;5214.980287361035;5.6622122E7
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.6897501620530743E-16;1.6897502012954094E-16;0.0;1.578778372548534E-16;5.657850000000001E-4;2.9207769480000003;2.752072941;0.058600766000000006;0.0;;;;5540.227256684386;5541.527466207521;5550.578061349777;9.39363819E8
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.698745555826139E-16;1.6987455954873996E-16;0.0;1.39021588063812E-16;4.2081100000000005E-4;2.8142191650000004;2.6485403770000002;0.880763053;0.0;;;;5500.302189510414;5500.990045769007;5510.478646473379;8.47859639E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.6938488107246632E-16;1.6938488501576012E-16;0.0;2.3481623300568614E-16;4.28508E-4;3.0585372590000004;2.6590333800000003;0.7892588730000001;0.0;;;;5521.983265268718;5522.845869058294;5532.2544007385;7.7136544E8
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.6368932028062361E-16;1.636893239631896E-16;0.0;0.0;4.56733E-4;3.065331812;3.0050378600000003;0.7127646740000001;0.0;;;;5784.213435058649;5785.666100052957;5795.699059184702;5.8600766E7
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.584150218087494E-16;1.5841502525782386E-16;0.0;1.390215986889445E-16;4.3813E-4;3.2328115530000003;2.6907324160000003;0.05475253;0.0;;;;6044.658645272626;6047.486755768019;6057.360418559907;1.042554474E9
3.637978807091713E-12;0.0;1.4551915228366852E-11;0.0;3.129089131488144E-16;0.0;0.0;2.3481623300568614E-16;4.39734E-4;2.974047659;2.651052411;0.9878019440000001;0.0;;;;6146.097656311302;6149.458565989069;6159.123111796909;9.70458902E8
3.637978807091713E-12;0.0;0.0;0.0;0.0;0.0;0.0;3.2633493316530366E-16;5.170330000000001E-4;3.033245002;2.4932173150000003;0.915706372;0.0;;;;5807.470028041622;5809.20902816974;5819.128957491919;9.25860673E8
0.0;0.0;2.9103830456733704E-11;1.4551915228366852E-11;6.377474210970692E-16;3.188737175359616E-16;0.0;0.0;4.28508E-4;5.878090970000001;2.638535541;0.8711081430000001;0.0;;;;5992.909393855058;5995.354834705158;6005.314504277543;5.475253E7
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.534273726172983E-16;1.5342737585260566E-16;0.0;2.3481623300568614E-16;4.5673400000000004E-4;2.781599607;2.674686766;0.056543541;0.0;;;;6308.1938084429785;6311.0330296675675;6321.47223774005;1.014279977E9
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3877200000000003E-4;2.8881054290000003;2.8462065460000003;0.957736436;0.0;;;;6119.241515095582;6122.465324124261;6132.189618484193;8.49675347E8
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.5486995225857923E-16;1.5486995555501164E-16;0.0;1.390215986889445E-16;4.4711100000000004E-4;2.661988677;2.6061071420000004;0.793131806;0.0;;;;6229.981977844976;6233.685558396508;6243.259294276571;8.47212386E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.5715118901276558E-16;1.5715119240702624E-16;0.0;2.3481623300568614E-16;4.7662000000000003E-4;2.72321149;2.9495489110000004;0.790668845;0.0;;;;6109.7477836467115;6112.923125995618;6122.66854485504;5.6543541E7
0.0;0.0;1.4551915228366852E-11;0.0;3.0703692197879883E-16;0.0;0.0;0.0;4.942600000000001E-4;3.8759073730000004;2.581362388;0.053730653;0.0;;;;6303.233119938161;6306.10610308441;6316.490181283466;1.031927723E9
0.0;0.0;1.4551915228366852E-11;0.0;2.9855962136596367E-16;0.0;0.0;0.0;4.89449E-4;2.9528066660000003;2.6787569540000002;0.9781970700000001;0.0;;;;6541.3962800394;6542.3690053082755;6554.763117682325;8.52645398E8
3.637978807091713E-12;0.0;0.0;0.0;0.0;0.0;0.0;2.3481623300568614E-16;4.36526E-4;3.680962361;2.707308249;0.798914745;0.0;;;;6448.636011996896;6450.338262348947;6462.073154277949;8.43913898E8
0.0;0.0;1.4551915228366852E-11;0.0;3.1322888095215567E-16;0.0;0.0;0.0;4.6507300000000004E-4;2.652922004;2.6981129590000004;0.790183245;0.0;;;;6137.722382482885;6141.040534834068;6150.72371445186;5.3730653E7
1.8189894035458565E-12;7.275957614183426E-12;1.4551915228366852E-11;1.4551915228366852E-11;3.1707813808901617E-16;3.1707814499797253E-16;1.5853907249898627E-16;1.3014732638340014E-16;4.4711200000000005E-4;3.9730187260000003;2.65533557;0.051007572;0.0;;;;6038.340880425374;6041.122274923144;6051.0064385726355;1.005364053E9
3.637978807091713E-12;0.0;1.4551915228366852E-11;1.4551915228366852E-11;3.0741428462260704E-16;3.0741429111684113E-16;0.0;2.3481623300568614E-16;4.1247200000000004E-4;3.78228599;2.948775607;0.954356481;0.0;;;;6292.916471509498;6295.9190042932205;6306.189095282224;8.9696362E8
0.0;0.0;2.1827872842550278E-11;7.275957614183426E-12;4.72149996107097E-16;1.5738333543999503E-16;0.0;0.0;4.69884E-4;1.9071163180000001;2.585965004;0.845956048;0.0;;;;6097.7079163207;6100.821796532258;6110.593993964017;1.083112985E9
1.8189894035458565E-12;0.0;2.9103830456733704E-11;0.0;6.505517480042506E-16;0.0;0.0;1.344040290130431E-16;4.2049000000000003E-4;1.724794983;2.6192988500000003;1.032105413;0.0;;;;5834.667761529978;5836.382107783016;5846.504527254527;5.1007572E7
3.637978807091713E-12;0.0;1.4551915228366852E-11;1.4551915228366852E-11;3.340718058341751E-16;3.340718135035418E-16;0.0;2.3481623300568614E-16;4.1696200000000005E-4;5.8129791850000005;2.7361395500000003;0.055847215000000006;0.0;;;;5627.879026307748;5628.8805613440745;5638.4883170403455;1.060550864E9
1.8189894035458565E-12;0.0;0.0;0.0;0.0;0.0;0.0;1.6991163845906503E-16;4.2562100000000005E-4;7.3464291390000005;2.643428106;1.004703649;0.0;;;;5864.800153994587;5866.588642760213;5876.809659352524;8.83058587E8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.276170000000001E-4;3.5574922900000003;2.703212722;0.8272113720000001;0.0;;;;5729.426028276561;5730.60369364349;5740.611414900775;9.33459641E8
3.637978807091713E-12;0.0;1.4551915228366852E-11;0.0;3.451900941823328E-16;0.0;0.0;2.3481623300568614E-16;4.2305600000000005E-4;5.351826869;2.789844544;0.877612426;0.0;;;;5382.259186996611;5383.27151996254;5391.748938694502;5.5847215E7
1.8189894035458565E-12;0.0;1.4551915228366852E-11;0.0;3.4672814244384716E-16;0.0;0.0;1.7783329465802514E-16;5.1607E-4;1.802174423;2.6679740020000002;0.053865684000000004;0.0;;;;5349.573869995958;5350.808238082665;5358.862168163301;1.039208837E9
1.8189894035458565E-12;0.0;0.0;1.4551915228366852E-11;0.0;3.4192956281315554E-16;0.0;1.390215986889445E-16;3.98038E-4;1.3477416070000001;2.658117989;0.9853431530000001;0.0;;;;5452.47705585308;5453.056886637856;5462.444666525692;8.45706513E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.7132352259166625E-16;1.7132352662574004E-16;0.0;2.3481623300568614E-16;3.87453E-4;1.6908549380000002;2.8226802810000002;0.7918408290000001;0.0;;;;5436.872954312743;5437.5864542546915;5446.772424797036;9.56681523E8
0.0;0.0;2.9103830456733704E-11;0.0;7.413701435990474E-16;0.0;0.0;0.0;4.4743200000000005E-4;1.6966914400000002;2.7449111420000003;0.9028158390000001;0.0;;;;4878.277443662034;4881.359063454634;4886.1356942605225;5.3865684E7
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.7693506201353144E-16;1.7693506631619763E-16;0.0;0.0;4.6539400000000005E-4;4.793921146000001;2.729145178;0.05437534;0.0;;;;5201.939304284954;5203.928619479766;5210.426908800958;9.38945254E8
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.7672737199305337E-16;1.7672737628562438E-16;0.0;2.3481623300568614E-16;4.0637700000000003E-4;4.261620403;2.8169133800000004;0.8845699140000001;0.0;;;;5210.328837319169;5212.279487971424;5218.886918061665;8.69411109E8
1.8189894035458565E-12;0.0;0.0;1.4551915228366852E-11;0.0;3.6626326858579556E-16;0.0;1.7301317187644179E-16;4.19207E-4;4.9319374090000005;2.7149989480000003;0.8150357690000001;0.0;;;;4960.807220236788;4963.9225689153645;4966.876784267133;1.303826554E9
