Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps;Top level costs central;Top level costs regio central;Root costs regio central;Longest serial path
1.8189894035458565E-12;1.4551915228366852E-11;2.9103830456733704E-11;4.3655745685100555E-11;2.6043903828894494E-16;3.9065856092927133E-16;1.3021952030975712E-16;1.8587311176842574E-16;0.017876433;19.258556376;10.037345018;0.467550434;0.0;953.3161609250001;547.668720684;1.423687299103E12;12634.774001724227;12649.152688493823;12668.029222773854;1.231594668E9
0.0;1.4551915228366852E-11;0.0;0.0;0.0;0.0;1.226852884396523E-16;0.0;0.010106190000000001;4.54546583;9.930011367;0.7640442340000001;0.0;900.4266974830001;584.312082076;1.423688800247E12;13777.484804841964;13804.093862777205;13805.011242266903;1.184453615E9
0.0;2.9103830456733704E-11;1.4551915228366852E-11;4.3655745685100555E-11;1.1927788856078828E-16;3.5783366861542513E-16;2.385557790769501E-16;0.0;0.009071483;4.620143999000001;9.69902354;0.7169031810000001;0.0;756.326628268;570.611238658;1.423690285085E12;14343.978608290223;14366.119389796448;14367.192094982249;1.486655621E9
1.8189894035458565E-12;0.0;2.9103830456733704E-11;7.275957614183426E-11;2.370521333138218E-16;5.926303381115578E-16;0.0;1.9731208019512528E-16;0.00398423;4.945320599;9.791214744000001;1.019105187;0.0;686.229378675;572.459914901;1.423691612109E12;14473.772006880039;14494.811986719636;14495.712387532334;1.256458738E9
1.8189894035458565E-12;1.4551915228366852E-11;0.0;5.820766091346741E-11;0.0;4.772154722509878E-16;1.1930386806274695E-16;1.2870608973220604E-16;0.0037298830000000002;11.176663806;10.070758409;0.788908304;0.0;905.272993195;621.201387071;1.423692870883E12;14339.531521390853;14361.701525092958;14362.78014528418;1.353089623E9
9.094947017729282E-13;0.0;2.9103830456733704E-11;8.731149137020111E-11;2.3658841541375637E-16;7.097652520110332E-16;0.0;1.1193690033007808E-16;0.002140297;5.291658648;10.038734143000001;0.8855391890000001;0.0;861.7104043500001;587.085627906;1.423694397442E12;14514.24754768281;14534.732469710532;14535.795872392036;1.360838697E9
1.8189894035458565E-12;1.4551915228366852E-11;5.820766091346741E-11;7.275957614183426E-11;4.66296774429857E-16;5.828709727066526E-16;1.1657419454133053E-16;1.2070358386738885E-16;0.002326326;5.577926622000001;9.936125950000001;0.8932882630000001;0.0;954.8492038600001;642.7162588140001;1.42369584654E12;14819.7176091171;14835.975942082543;14839.655871025627;1.649936238E9
0.0;0.0;1.4551915228366852E-11;7.275957614183426E-11;1.1901733266360127E-16;5.950866681851064E-16;0.0;0.0;0.0026977420000000004;16.548827504000002;9.838014531;1.1823858040000002;0.0;940.108409734;611.733204781;1.423697444622E12;14388.688782408486;14410.53576946113;14411.549006296487;1.241869567E9
0.0;1.4551915228366852E-11;2.9103830456733704E-11;5.820766091346741E-11;2.2996920277889986E-16;4.5993840919208665E-16;1.1498460229802166E-16;0.0;0.001927005;17.183350589;12.568839422;0.774319133;0.0;953.5021755780001;600.628743354;1.423698996951E12;15110.1519033001;15127.64134176861;15129.805616673308;1.29271677E9
1.8189894035458565E-12;1.4551915228366852E-11;4.3655745685100555E-11;4.3655745685100555E-11;3.427287245383402E-16;3.42728727229005E-16;1.14242909076335E-16;2.2766156548680986E-16;0.001719807;17.375294760000003;9.548541403;0.825166336;0.0;934.3969482250001;611.7808776210001;1.423700551551E12;15248.823174585757;15266.528222409755;15268.203650223846;2.091748264E9
