Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps;Top level costs central;Top level costs regio central;Root costs regio central;Longest serial path
1.8189894035458565E-12;0.0;1.7462298274040222E-10;0.0;3.585154643497307E-15;0.0;0.0;1.8587311176842574E-16;0.008182072;1.626986021;3.8637179770000003;0.13712364400000002;0.0;222.95094926200002;227.42278189100003;1.423517789742E12;5357.497918378134;5369.71591136062;5375.95100039973;1.123550256E9
0.0;0.0;1.4551915228366852E-11;0.0;2.8147708513953443E-16;0.0;0.0;0.0;0.006149224;1.9538436170000002;4.279700827;0.986426612;0.0;188.280547901;236.144195636;1.42351824024E12;5853.532917045033;5871.1886955494065;5871.489365949454;8.75567709E8
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.3682974182938288E-16;1.3682974440256698E-16;0.0;0.0;0.0055279510000000006;1.825865228;3.7026511070000003;0.738444065;0.0;249.31214654500002;262.115864048;1.42351866474E12;6099.6304637790745;6116.070013095146;6117.047730506672;1.206871722E9
1.8189894035458565E-12;0.0;7.275957614183426E-12;1.4551915228366852E-11;1.3596728863570225E-16;2.719345823531009E-16;0.0;1.9731208019512528E-16;0.0041237520000000005;1.773535566;4.061449577;1.0697480780000002;0.0;322.11162194300005;236.15505139500002;1.423519176241E12;6156.313688553009;6171.664431120302;6173.824704396465;9.40759679E8
0.0;0.0;7.275957614183426E-12;7.275957614183426E-12;1.3685954311708275E-16;1.3685954569138785E-16;0.0;0.0;0.004145883;1.5751644120000001;3.676116624;0.803636035;0.0;252.69653363600003;232.31109965000002;1.423519734571E12;6097.693303576791;6114.210431932641;6115.098644118522;2.19303277E8
1.8189894035458565E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.3570131142630556E-16;1.3570131395722274E-16;0.0;1.8587311176842574E-16;0.003959212;1.8089269590000001;3.8282409470000003;0.082179633;0.0;451.834755173;220.375816603;1.42352021964E12;6173.955456086676;6189.211801562531;6191.480105759977;1.37123644E8
0.0;0.0;2.1827872842550278E-11;7.275957614183426E-12;4.0118458697358287E-16;1.3372819811571347E-16;0.0;0.0;0.002331137;2.2263396660000003;4.505461236;0.135068664;0.0;242.57948541800002;230.64377578800003;1.42352089192E12;6307.081083305984;6323.21589236147;6324.3001093122575;1.237854866E9
0.0;0.0;7.275957614183426E-12;1.4551915228366852E-11;1.3653084489050346E-16;2.7306169490491577E-16;0.0;0.0;0.001867027;2.376675224;3.9454280460000004;1.102786202;0.0;304.094173377;237.18997964000002;1.423521365229E12;6119.161174152898;6134.7658918679535;6136.643477960631;9.90763656E8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001582209;4.756644767;4.41665095;0.8556949920000001;0.0;193.823748666;220.60503907900002;1.423521906568E12;6433.670480264238;6449.61352561893;6450.912061862677;1.219084853E9
3.637978807091713E-12;0.0;7.275957614183426E-12;7.275957614183426E-12;1.3105385941725026E-16;1.3105386177778E-16;0.0;2.3481623300568614E-16;0.001639622;3.9723506250000002;4.030381115;1.084016189;0.0;268.588078037;254.55111694500002;1.423522321063E12;6494.354812663552;6509.660359336969;6511.193895132057;1.127996672E9
