Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps;Top level costs central;Top level costs regio central;Root costs regio central;Longest serial path
1.8189894035458565E-12;0.0;2.1827872842550278E-11;0.0;3.378604377155199E-16;0.0;0.0;1.8587311176842574E-16;0.009696606;8.218525161;7.193365368;0.14247743300000001;0.0;267.978743291;307.04588215;1.423542494575E12;7114.856361639662;7127.453072941092;7133.564965357575;9.02238187E8
1.8189894035458565E-12;0.0;5.820766091346741E-11;4.3655745685100555E-11;8.488334199971879E-16;6.366250742816971E-16;0.0;1.5026980239056178E-16;0.008347574;4.436377090000001;5.542652941;0.7597607540000001;0.0;376.404773635;338.65795216600003;1.423543069727E12;7771.728522638533;7786.0136163394345;7786.132139968743;8.99387772E8
0.0;0.0;2.9103830456733704E-11;4.3655745685100555E-11;4.1262917598225214E-16;6.189437727486581E-16;0.0;0.0;0.005392919;11.757054352;5.316081701000001;0.756910339;0.0;375.381157884;308.46526612400004;1.423543784878E12;8097.462885545262;8110.7589976823065;8110.973859408226;3.264123457E9
1.8189894035458565E-12;0.0;2.9103830456733704E-11;4.3655745685100555E-11;4.100283280415171E-16;6.150425007272811E-16;0.0;1.9731208019512528E-16;0.004996164;11.453741943;5.550630061000001;3.1216460240000004;0.0;392.482006176;308.015881431;1.423544468816E12;8171.950278394445;8184.978587332203;8185.276065520573;9.6891903E8
0.0;0.0;4.3655745685100555E-11;4.3655745685100555E-11;6.1907856888508075E-16;6.190785776641836E-16;0.0;0.0;0.002868376;2.7785573890000004;5.579164357000001;0.8264415970000001;0.0;374.466935254;307.92298203400003;1.423545169383E12;8094.908758976909;8108.217157952521;8108.423152517364;9.17969512E8
9.094947017729282E-13;0.0;2.9103830456733704E-11;4.3655745685100555E-11;4.0922623665570715E-16;6.138393636146987E-16;0.0;1.4743693832583355E-16;0.002419019;3.3507735600000004;5.215895416;0.7754920790000001;0.0;365.07876664;291.16769014700003;1.423545851842E12;8195.088579038571;8208.114621718216;8208.381123455754;8.96487322E8
0.0;0.0;2.9103830456733704E-11;4.3655745685100555E-11;4.0327603075443836E-16;6.049140545136243E-16;0.0;0.0;0.0020190570000000003;3.2648127270000002;5.670078376;0.7540098890000001;0.0;357.400283277;300.245756291;1.423546508175E12;8370.276655140315;8382.61987909708;8382.652738653987;1.42477433E8
0.0;0.0;1.4551915228366852E-11;4.3655745685100555E-11;2.0586390527948015E-16;6.17591724575424E-16;0.0;0.0;0.002164032;3.7243786630000004;9.536993808;0.075865548;0.0;366.479282453;325.224684328;1.423547165894E12;8123.141593017262;8136.314175593406;8136.61818608678;1.008695576E9
0.0;0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.9777700548421976E-16;5.966655163812638E-16;0.0;0.0;0.002173654;3.7034192790000002;6.953028297;0.932830028;0.0;348.332738361;304.184572929;1.423547857668E12;8538.115971587515;8548.455569509866;8550.260733620886;9.84161547E8
0.0;1.4551915228366852E-11;1.4551915228366852E-11;2.9103830456733704E-11;1.9760559834096448E-16;3.952112020486415E-16;1.9760560102432075E-16;0.0;0.0016617530000000002;3.607650864;5.239864943000001;0.908295999;0.0;343.589665378;376.684958137;1.423548510252E12;8618.050812646346;8628.847954568295;8630.219676294852;1.158775184E9
5.4569682106375694E-12;0.0;4.3655745685100555E-11;2.9103830456733704E-11;5.636065246125664E-16;3.757376879259112E-16;0.0;3.5222434950852924E-16;0.001377256;3.229906934;5.3388337;1.0829096360000001;0.0;403.18228124300003;334.24016515600005;1.4235492306E12;9265.176632614912;9274.378025472733;9275.99280190004;9.57704042E8
0.0;0.0;1.4551915228366852E-11;5.820766091346741E-11;1.9162064003166084E-16;7.664825702197397E-16;0.0;0.0;0.001393935;6.323588937;5.619765205;0.881838494;0.0;399.69181587500003;317.448933091;1.423549968107E12;9007.581244324523;9016.603121647524;9018.741885171235;1.008425193E9
1.8189894035458565E-12;1.4551915228366852E-11;1.4551915228366852E-11;2.9103830456733704E-11;1.8311566302905864E-16;3.6623133066663045E-16;1.8311566533331523E-16;1.8587311176842574E-16;0.0017214110000000002;8.633415892;5.546760015;0.9325596450000001;0.0;385.01474986200003;317.93779796800004;1.423550685314E12;9608.529676224403;9618.190342576536;9618.96536408049;7.48558595E8
3.637978807091713E-12;0.0;7.275957614183426E-11;0.0;9.20452401118395E-16;0.0;0.0;2.7178101457824283E-16;0.001169738;4.280553033;5.476638916000001;0.672693047;0.0;300.26963697400004;304.51009047400004;1.423551388331E12;9536.351534448258;9545.546599034009;9546.563442903232;7.5865548E7
3.637978807091713E-12;1.4551915228366852E-11;5.820766091346741E-11;2.9103830456733704E-11;7.342393095035358E-16;3.6711965938266497E-16;1.8355982969133248E-16;2.5234143054502327E-16;0.001133495;4.644291216;5.619659683;0.075180127;0.0;420.404268149;312.143025577;1.423551993175E12;9575.382522955992;9586.312169769279;9585.880885489772;1.187390627E9
1.8189894035458565E-12;0.0;1.4551915228366852E-11;4.3655745685100555E-11;1.7738763443920582E-16;5.321629098046756E-16;0.0;1.8675228790453027E-16;0.001202774;5.193489495000001;5.8562835490000005;1.1122105;0.0;337.39811764200005;314.92209839500003;1.423552725803E12;10047.956974892117;10058.733611918715;10060.474879280995;9.51739564E8
5.4569682106375694E-12;0.0;1.4551915228366852E-11;5.820766091346741E-11;1.7167195710008024E-16;6.866878365013197E-16;0.0;3.5222434950852924E-16;0.0011078350000000002;7.94077315;5.459705138;0.876559437;0.0;462.045144127;321.27956194700005;1.423553378189E12;10521.79679216744;10531.273371651068;10531.77001383016;1.083392669E9
9.094947017729282E-13;0.0;1.4551915228366852E-11;4.3655745685100555E-11;1.6954732226258314E-16;5.086419727140404E-16;0.0;1.1794955066066685E-16;8.50281E-4;6.932889044;6.0124354030000005;1.008212542;0.0;385.47619373000003;311.094831214;1.42355416158E12;10707.336839379417;10714.752525179632;10715.394643053609;9.29186423E8
0.0;0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.5372073707482243E-16;5.30581112060785E-16;0.0;0.0;9.035240000000001E-4;3.5118670520000004;5.3956636620000005;0.854006296;0.0;305.750842904;333.271817363;1.423554858216E12;10090.21796939835;10101.654934464099;10102.553311123496;7.9801956E8
1.8189894035458565E-12;0.0;1.4551915228366852E-11;2.9103830456733704E-11;1.727793025438017E-16;3.455586091905256E-16;0.0;1.3589050728912141E-16;9.88841E-4;3.842400006;5.595611573;0.7228394330000001;0.0;365.81255035600003;319.139864045;1.423555497308E12;10427.436610202369;10437.48507068317;10437.856308629192;6.89924792E8
3.637978807091713E-12;0.0;0.0;2.9103830456733704E-11;0.0;3.325338382922652E-16;0.0;2.5234143054502327E-16;9.776140000000001E-4;6.8692571540000005;5.6957587290000005;0.614744665;0.0;494.98254662200003;320.212412823;1.423556182333E12;11003.16788505711;11009.604782099983;11009.9700468018;7.5180127E7
0.0;0.0;1.4551915228366852E-11;2.9103830456733704E-11;1.7010451432525216E-16;3.4020903262737553E-16;0.0;0.0;9.574080000000001E-4;5.354138762000001;5.472087619000001;0.099906279;0.0;414.250702421;327.88148151;1.423556997608E12;10658.415242998357;10665.947108646413;10666.794776847935;1.009557724E9
5.4569682106375694E-12;0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.3566043788939396E-16;5.034906626409519E-16;0.0;3.5222434950852924E-16;8.65677E-4;3.973372823;5.965829023;0.9096514450000001;0.0;367.239574353;304.848282695;1.423557739822E12;10860.744975076748;10867.19472527728;10867.194813098278;1.020463519E9
9.094947017729282E-13;0.0;1.4551915228366852E-11;4.3655745685100555E-11;1.703023606489133E-16;5.109070879259311E-16;0.0;1.1794955066066685E-16;9.59333E-4;7.630278735;5.960157381;0.92055724;0.0;391.38511036;312.99475686700004;1.423558411994E12;10641.139249777734;10648.869576282264;10649.614569367584;1.155440772E9
1.8189894035458565E-12;1.4551915228366852E-11;1.4551915228366852E-11;5.820766091346741E-11;1.6636562833500767E-16;6.654625209479702E-16;1.6636563023699255E-16;1.8587311176842574E-16;9.580500000000001E-4;4.958635149;5.821247216000001;1.0555344930000001;0.0;421.552295022;327.228761252;1.423559116436E12;10994.09574903234;11000.589768154996;11000.875451703036;9.84085211E8
1.8189894035458565E-12;0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.235445344529818E-16;4.853168070746939E-16;0.0;1.3589050728912141E-16;8.826760000000001E-4;5.945005311;5.268331243;0.8841789320000001;0.0;389.83235507700005;326.330494465;1.423559865289E12;11429.244326334838;11435.79870606849;11437.10680992865;1.019388079E9
3.637978807091713E-12;0.0;2.9103830456733704E-11;5.820766091346741E-11;3.2705729720557554E-16;6.541146017618314E-16;0.0;2.5234143054502327E-16;7.68813E-4;5.7456783520000005;5.630537252000001;0.9194818;0.0;431.480336726;354.91444810900003;1.423560581522E12;11259.778433405478;11266.39427869483;11266.633039389772;8.10361948E8
0.0;0.0;2.9103830456733704E-11;5.820766091346741E-11;3.394413887853782E-16;6.78882785488646E-16;0.0;0.0;8.576580000000001E-4;7.851988202;5.493911075000001;0.710455669;0.0;361.72319802000004;333.575673747;1.423561367996E12;10692.020089830963;10699.532217671846;10700.23843784052;9.9906279E7
5.4569682106375694E-12;0.0;2.9103830456733704E-11;5.820766091346741E-11;3.4361277041979166E-16;6.872255489532739E-16;0.0;3.5222434950852924E-16;9.025620000000001E-4;8.064356121000001;5.631547261000001;0.075251973;0.0;336.561102536;310.00667203;1.423562063365E12;10510.233648294627;10518.891006385496;10520.304636280905;1.23992909E9
9.094947017729282E-13;1.4551915228366852E-11;1.4551915228366852E-11;2.9103830456733704E-11;1.6657009942451164E-16;3.331402026623493E-16;1.6657010133117464E-16;1.1794955066066685E-16;9.26618E-4;8.734514682;5.950758101000001;1.164677117;0.0;348.916164388;298.737574219;1.423562710014E12;10975.337844440019;10981.90040828295;10982.07111573663;9.40884447E8
1.8189894035458565E-12;0.0;1.4551915228366852E-11;5.820766091346741E-11;1.7055393052537359E-16;6.822157300973198E-16;0.0;1.8587311176842574E-16;8.332820000000001E-4;7.643238549;5.8682926890000005;0.8656324740000001;0.0;310.73458588600005;305.357806101;1.423563357731E12;10619.094467244857;10627.342539221036;10627.82678025529;1.113667621E9
1.8189894035458565E-12;0.0;2.9103830456733704E-11;4.3655745685100555E-11;3.524965326182756E-16;5.287448053314059E-16;0.0;1.3589050728912141E-16;7.43154E-4;5.793448056000001;5.399839053;1.038415648;0.0;419.87327730600003;292.33228451400004;1.423563973887E12;10140.039992440303;10151.293074089233;10151.756746536847;8.94865661E8
