Abstraction Error;Top Level Violation Abstracted;topLevelViolationActualCentral;topLevelViolationActualRegioCentral;relativeTLViolationCentral;relativeTLViolationRegioCentral;topLevelViolationAbstractedRel;abstractionErrorRel;variableAbstraction;runtimePerStepCentral;runtimePerStepRegioCentral;runtimePerAvppPerStep;unsolvedCentralAllocations;Total runtime central;Total runtime regio central;time stamps
28.0;19129.78612507574;19221.786125076265;19221.786115889234;0.1402929326161511;0.14029293357304612;0.1396214585851287;0.0017848608665957657;0.060659072;1800.6815897600002;138.30320256000002;0.40899712000000005;0.0;2073.524250496;7994.663174672;1.380774127436E12
14.0;1934.1794514228532;1936.4001618371112;3044.4827338492323;0.014227946010243851;0.022369723540771668;0.014211629162983219;4.334139089326329E-4;0.025830768;22.102290096;34.667792752000004;60.11000776;0.0;3953.5462777760004;9642.633532016001;1.380784196079E12
14.000000000003638;1.4551915228366852E-11;1.4551915228366852E-11;224.37249291753687;1.1732936076982549E-16;0.0018090733052984322;1.173293617158301E-16;5.617525206433739E-4;0.019043808000000002;8.735136848;34.918269184;60.133428864;0.0;2341.8846155200004;11094.802523088001;1.380797792558E12
16.0;1.4551915228366852E-11;9.89530235528946E-10;18.82236129163357;7.867944216252898E-15;1.4966019684995954E-4;1.157050629237122E-16;5.542077397399313E-4;0.018241344;8.247999312000001;19.170162784000002;4.133705856000001;0.0;4252.254698000001;13807.753726288001;1.380811229513E12
19.99999081349779;1.4551915228366852E-11;9.74978320300579E-10;307.8411626233865;7.512933309113718E-15;0.002372145199801247;1.1213333383591728E-16;0.0012421756995319485;0.027674848000000002;7.35213912;12.453388432;9.445728224;0.0;2499.913173488;16240.020458944002;1.380829289926E12
431.064742740371;1.4551915228366852E-11;0.0;1513.606368393157;0.0;0.01181784631094989;1.136175833360006E-16;0.022629637958884296;0.046302064000000004;6.845336576;70.76800318400001;3.800082128;0.0;;;
7.275957614183426E-12;1.4551915228366852E-11;7.275957614183426E-11;71.8132143374969;5.830329277255398E-16;5.754495993552811E-4;1.1660658647949328E-16;1.9658853897318968E-16;0.028965008;4.267065008;66.869111136;0.423925824;0.0;;;
3.637978807091713E-12;0.0;4.3655745685100555E-11;6.114096854493255;3.678722511007466E-16;5.1521433363841825E-5;0.0;1.3277737246921644E-16;0.031721568;6.76477584;70.001418016;2.4200413600000004;0.0;;;
522.3316445765777;0.0;4.3655745685100555E-11;0.0;3.6430627265273607E-16;0.0;0.0;0.016560345759287606;0.027697408000000003;6.105943088;5.885093408;22.649155136;0.0;;;
156.90689510939774;0.0;9.604264050722122E-10;25.999999999985448;7.813989147212937E-15;2.115349165822641E-4;0.0;0.008187496185694488;0.051040752;4.868288736;68.704280464;3.4368431680000002;0.0;;;
0.0;1.4551915228366852E-11;0.0;160.0392036474659;0.0;0.0012717244869706879;1.1563433525325968E-16;0.0;0.029368864;5.824911776;108.54274160000001;3.1865323360000004;0.0;;;
7.275957614183426E-12;1.4551915228366852E-11;1.0622898116707802E-9;2.9103830456733704E-11;8.616374741686144E-15;2.3606506333081407E-16;1.1803253166540703E-16;2.1474296769341383E-16;0.032824240000000005;6.506176832;124.39168032;2.504457872;0.0;;;
0.0;0.0;4.3655745685100555E-11;15.999999999985448;3.755542981125437E-16;1.3764210706262452E-4;0.0;0.0;0.031229344000000003;6.6165283520000004;63.747440384;0.261267664;0.0;;;
0.0041685411633807234;1.4551915228366852E-11;1.4551915228366852E-11;783.018955517211;1.1955920357972682E-16;0.006433319738980946;1.1955920456203075E-16;1.235198485452862E-7;0.027844032;7.1348012480000005;82.851748368;18.076805488;0.0;;;
224.37666145870935;0.0;4.3655745685100555E-11;1.4551915228366852E-11;3.522288112006029E-16;1.1740960468083333E-16;0.0;0.015320764791254828;0.025897392;6.435551248;65.754361472;11.259744192000001;0.0;;;
0.0;2.9103830456733704E-11;1.0040821507573128E-9;299.5868939753418;8.192431272958038E-15;0.002444366785472793;2.374617779652494E-16;0.0;0.037606592;6.14143168;69.35885006400001;4.331193568000001;0.0;;;
0.0;1.4551915228366852E-11;1.4551915228366852E-11;1.775333657860756E-9;1.2664285461839078E-16;1.545042839790614E-14;1.2664285572054213E-16;0.0;0.031984992000000004;4.74695528;69.94850984;0.328784048;0.0;;;
3.637978807091713E-12;1.4551915228366852E-11;2.9103830456733704E-11;2370.311620882014;2.386311225620061E-16;0.01943490319569763;1.193155622593075E-16;1.1315605247957981E-16;0.038492336;4.851193472;92.619169408;0.58432616;0.0;;;
6.82236129163357;0.0;1.4551915228366852E-11;0.0;1.1600175149718916E-16;0.0;0.0;1.8909936811868966E-4;0.049071136;6.581723424000001;11.078936592;0.293346624;0.0;;;
12.000000000003638;1.4551915228366852E-11;2.9103830456733704E-11;995.6266573244648;2.305411589046975E-16;0.007886691257888788;1.152705803654455E-16;6.242611098730411E-4;0.094223152;6.419902928000001;35.649064096000004;5.998837504;0.0;;;
2.7284841053187847E-12;0.0;0.0;1.4551915228366852E-11;0.0;1.160270174090095E-16;0.0;4.342348855984579E-16;0.064585248;4.889450944;24.349264544;2.759248368;0.0;;;
3.637978807091713E-12;0.0;5.820766091346741E-11;674.3545608759014;4.601803553540032E-16;0.005331338161366364;0.0;1.2736282472066507E-16;0.067625472;4.89562968;95.022350992;8.952418656;0.0;;;
7.275957614183426E-12;1.4551915228366852E-11;0.0;651.5493311049213;0.0;0.005076146814213938;1.133723182585702E-16;2.102334453179979E-16;0.08059408;4.997113408000001;36.766125664;0.351020688;0.0;;;
