0;137011.79115968128;117227.6934248366
1;136098.36206961947;129258.53845918675
2;124026.20295175018;124637.09995525578
3;125767.31614554641;126600.3160187366
4;129773.32190676156;129056.2258309176
5;128078.02103423166;127824.54666974227
6;124794.96800059393;124546.50501024081
7;118670.93858425491;118939.34105540934
8;119832.53816331568;119780.30538014126
9;122911.1506509814;123309.1873424771
10;125844.24164756582;125448.79577370314
11;123287.32615528339;122870.02724224325
12;116243.49802132681;116217.0992032867
13;121713.04820631271;121564.8124434179
14;123941.43790812368;123816.49981095821
15;122562.16855662898;121866.58279001273
16;114905.14127759404;119223.33342196906
17;121961.5861738245;122690.65294802185
18;125445.64995398113;125710.24050027972
19;126241.3634270992;125639.13420777542
20;125418.33405119398;125519.30980116625
21;126488.7989590725;126835.69678452642
22;128355.09983290671;128420.02771961591
23;125720.27889590396;125011.60588556681
24;130129.53107853301;131816.91485511148
25;130974.36417953292;131149.49686547637
26;137762.42726855868;137469.2007577891
27;135065.13498437457;135615.8787928314
28;141338.3606769232;139640.72240265153
29;140589.9294391228;143031.9426797444
30;140996.36067431458;143344.1285475982
31;145902.32131345436;145750.43311648574
32;150760.0197745756;150164.0723406694
33;152649.226809043;152363.19839630902
34;146337.29337980942;146612.6386488675
35;149793.79627150367;152698.00176722652
36;155660.9582073734;155278.49187367765
37;152149.21104591677;152321.23901540355
38;154211.0104885774;153736.06365538124
39;151972.45388124476;153978.76517411348
40;155568.59860781505;156895.95367017153
41;159985.81282488877;158317.112502967
42;158267.48329888808;157408.25028605098
